时间(S)	轴位移(mm)	力(kN)	力(kPa)	变形(mm)	 侧位移(mm)	围压(kPa)	孔压(kPa)	反压(kPa)	体变(kPa)	小体变(ml)
 310.5 	 106.5 	 19.76 	 .28 	-6.648 	 234 	 300 	 221 	 200 	 2060 	-8.4 
 311 	 106.5 	 19.59 	 .28 	-6.61 	 233 	 300 	 221 	 200 	 2061 	-8.1 
 311.5 	 106.5 	 19.74 	 .28 	-6.665 	 233 	 300 	 221 	 201 	 2064 	-8.1 
 312 	 106.5 	 19.78 	 .28 	-6.64 	 233 	 300 	 221 	 200 	 2065 	-8.1 
 312.5 	 106.6 	 19.9 	 .28 	-6.632 	 233 	 300 	 221 	 200 	 2064 	-8 
 313 	 106.6 	 19.89 	 .28 	-6.641 	 233 	 300 	 221 	 200 	 2064 	-8.3 
 313.5 	 106.6 	 19.88 	 .28 	-6.651 	 234 	 300 	 221 	 200 	 2066 	-8.5 
 314 	 106.6 	 19.89 	 .28 	-6.64 	 234 	 300 	 220 	 201 	 2067 	-8 
 314.5 	 106.6 	 20.02 	 .28 	-6.649 	 234 	 300 	 221 	 200 	 2066 	-8.5 
 315 	 106.8 	 19.98 	 .28 	-6.65 	 234 	 300 	 220 	 201 	 2067 	-8.3 
 315.5 	 106.7 	 20.12 	 .29 	-6.627 	 234 	 300 	 221 	 200 	 2068 	-8.1 
 316 	 106.8 	 20.14 	 .28 	-6.622 	 233 	 300 	 221 	 200 	 2068 	-8 
 316.5 	 106.8 	 20.08 	 .28 	-6.645 	 233 	 300 	 220 	 201 	 2068 	-8.3 
 317 	 106.8 	 20.13 	 .28 	-6.619 	 233 	 300 	 220 	 201 	 2069 	-8 
 317.5 	 106.9 	 20.15 	 .28 	-6.617 	 233 	 300 	 220 	 200 	 2071 	-8.1 
 318 	 106.9 	 20.37 	 .29 	-6.613 	 234 	 300 	 221 	 201 	 2073 	-8.3 
 318.5 	 106.9 	 20.25 	 .29 	-6.642 	 234 	 301 	 221 	 200 	 2072 	-7.9 
 319 	 106.9 	 20.39 	 .29 	-6.651 	 234 	 300 	 220 	 200 	 2076 	-8.3 
 319.5 	 106.9 	 20.28 	 .29 	-6.619 	 234 	 300 	 221 	 200 	 2074 	-8 
 320 	 106.9 	 20.31 	 .29 	-6.608 	 234 	 300 	 221 	 200 	 2072 	-8.1 
 320.5 	 106.9 	 20.44 	 .29 	-6.641 	 234 	 300 	 221 	 201 	 2075 	-7.9 
 321 	 107 	 20.59 	 .29 	-6.622 	 234 	 300 	 221 	 200 	 2075 	-8 
 321.5 	 107 	 20.46 	 .29 	-6.63 	 233 	 301 	 220 	 200 	 2075 	-8.3 
 322 	 107.1 	 20.57 	 .29 	-6.622 	 234 	 300 	 221 	 200 	 2079 	-8.4 
 322.5 	 107.2 	 20.72 	 .29 	-6.648 	 234 	 300 	 221 	 200 	 2078 	-8.4 
 323 	 107 	 20.71 	 .29 	-6.63 	 234 	 300 	 220 	 201 	 2078 	-8.4 
 323.5 	 107.2 	 20.65 	 .29 	-6.595 	 234 	 300 	 220 	 200 	 2079 	-8 
 324 	 107.2 	 20.65 	 .29 	-6.624 	 234 	 300 	 221 	 200 	 2076 	-8 
 324.5 	 107.2 	 20.68 	 .29 	-6.646 	 234 	 300 	 220 	 200 	 2080 	-8 
 325 	 107.1 	 20.83 	 .3 	-6.645 	 234 	 300 	 221 	 200 	 2081 	-8.4 
 325.5 	 107.3 	 20.76 	 .29 	-6.621 	 234 	 300 	 220 	 201 	 2081 	-8 
 326 	 107.3 	 20.89 	 .29 	-6.633 	 234 	 300 	 221 	 200 	 2080 	-8.5 
 326.5 	 107.4 	 20.94 	 .3 	-6.62 	 233 	 300 	 220 	 200 	 2081 	-8.1 
 327 	 107.4 	 21.04 	 .3 	-6.613 	 234 	 300 	 221 	 200 	 2082 	-8 
 327.5 	 107.4 	 20.98 	 .3 	-6.618 	 234 	 300 	 220 	 200 	 2082 	-8.1 
 328 	 107.4 	 21.07 	 .3 	-6.621 	 234 	 300 	 221 	 201 	 2085 	-8.4 
 328.5 	 107.4 	 21.08 	 .31 	-6.625 	 234 	 300 	 221 	 201 	 2085 	-8.3 
 329 	 107.4 	 21.26 	 .29 	-6.651 	 234 	 300 	 220 	 200 	 2085 	-8.1 
 329.5 	 107.4 	 21.2 	 .3 	-6.64 	 234 	 300 	 221 	 200 	 2085 	-8.1 
 330 	 107.5 	 21.15 	 .3 	-6.622 	 234 	 300 	 220 	 200 	 2086 	-8.3 
 330.5 	 107.5 	 21.19 	 .3 	-6.624 	 234 	 300 	 220 	 200 	 2087 	-8 
 331 	 107.4 	 21.24 	 .3 	-6.635 	 234 	 300 	 220 	 200 	 2088 	-8 
 331.5 	 107.6 	 21.18 	 .31 	-6.612 	 234 	 300 	 221 	 200 	 2088 	-8.5 
 332 	 107.6 	 21.29 	 .3 	-6.606 	 234 	 300 	 220 	 200 	 2089 	-8.1 
 332.5 	 107.6 	 21.24 	 .3 	-6.628 	 234 	 300 	 221 	 201 	 2090 	-8.6 
 333 	 107.7 	 21.28 	 .3 	-6.606 	 234 	 301 	 220 	 200 	 2090 	-8.3 
 333.5 	 107.6 	 21.36 	 .31 	-6.638 	 234 	 300 	 220 	 200 	 2086 	-8.5 
 334 	 107.8 	 21.37 	 .3 	-6.645 	 234 	 300 	 220 	 200 	 2090 	-8.3 
 334.5 	 107.6 	 21.33 	 .3 	-6.636 	 234 	 300 	 220 	 200 	 2092 	-8.5 
 335 	 107.5 	 21.35 	 .31 	-6.644 	 234 	 300 	 220 	 200 	 2092 	-8 
 335.5 	 107.7 	 21.32 	 .3 	-6.629 	 234 	 300 	 220 	 200 	 2092 	-8 
 336 	 107.7 	 21.42 	 .3 	-6.641 	 234 	 300 	 220 	 200 	 2093 	-8.3 
 336.5 	 107.6 	 21.37 	 .3 	-6.665 	 234 	 300 	 220 	 200 	 2093 	-8.8 
 337 	 107.7 	 21.34 	 .3 	-6.649 	 234 	 300 	 220 	 200 	 2092 	-8.1 
 337.5 	 107.8 	 21.47 	 .31 	-6.639 	 234 	 300 	 221 	 200 	 2095 	-8 
 338 	 107.6 	 21.44 	 .31 	-6.691 	 234 	 301 	 220 	 200 	 2093 	-8.1 
 338.5 	 107.7 	 21.33 	 .3 	-6.661 	 234 	 300 	 220 	 200 	 2095 	-8 
 339 	 107.7 	 21.33 	 .31 	-6.694 	 234 	 300 	 220 	 201 	 2095 	-8.3 
 339.5 	 107.6 	 21.4 	 .3 	-6.684 	 234 	 301 	 220 	 200 	 2095 	-8.5 
 340 	 107.6 	 21.42 	 .3 	-6.691 	 235 	 301 	 220 	 200 	 2097 	-8 
 340.5 	 107.8 	 21.26 	 .3 	-6.686 	 234 	 300 	 220 	 200 	 2095 	-8.1 
 341 	 107.6 	 21.45 	 .31 	-6.699 	 234 	 300 	 220 	 200 	 2097 	-8 
 341.5 	 107.6 	 21.37 	 .3 	-6.69 	 234 	 300 	 220 	 200 	 2095 	-8.1 
 342 	 107.8 	 21.35 	 .3 	-6.704 	 234 	 300 	 220 	 200 	 2096 	-8.3 
 342.5 	 107.7 	 21.36 	 .3 	-6.685 	 234 	 300 	 220 	 200 	 2096 	-8.1 
 343 	 107.8 	 21.35 	 .3 	-6.655 	 234 	 300 	 220 	 200 	 2099 	-8.4 
 343.5 	 107.8 	 21.3 	 .31 	-6.676 	 234 	 300 	 220 	 200 	 2100 	-7.8 
 344 	 107.7 	 21.41 	 .3 	-6.664 	 234 	 300 	 220 	 200 	 2099 	-8.4 
 344.5 	 107.7 	 21.3 	 .3 	-6.685 	 234 	 300 	 220 	 200 	 2098 	-8 
 345 	 107.7 	 21.31 	 .3 	-6.681 	 235 	 300 	 220 	 200 	 2096 	-8 
 345.5 	 107.8 	 21.38 	 .3 	-6.674 	 235 	 300 	 220 	 200 	 2099 	-8.1 
 346 	 107.7 	 21.39 	 .3 	-6.694 	 234 	 300 	 220 	 199 	 2098 	-8.1 
 346.5 	 107.8 	 21.36 	 .3 	-6.666 	 234 	 300 	 220 	 200 	 2099 	-8 
 347 	 107.8 	 21.31 	 .3 	-6.675 	 234 	 300 	 220 	 200 	 2098 	-8.4 
 347.5 	 107.8 	 21.31 	 .3 	-6.7 	 234 	 300 	 220 	 199 	 2101 	-8.3 
 348 	 107.7 	 21.32 	 .3 	-6.671 	 234 	 301 	 220 	 199 	 2099 	-8.3 
 348.5 	 108 	 21.28 	 .3 	-6.672 	 234 	 300 	 220 	 200 	 2101 	-8 
 349 	 107.9 	 21.25 	 .3 	-6.679 	 234 	 301 	 220 	 200 	 2102 	-8.1 
 349.5 	 107.7 	 21.36 	 .3 	-6.683 	 234 	 300 	 220 	 199 	 2100 	-8.1 
 350 	 107.7 	 21.3 	 .3 	-6.704 	 235 	 300 	 220 	 200 	 2102 	-8.1 
 350.5 	 107.8 	 21.18 	 .3 	-6.686 	 234 	 300 	 220 	 200 	 2100 	-8.1 
 351 	 107.9 	 21.35 	 .3 	-6.683 	 234 	 300 	 220 	 200 	 2102 	-8.1 
 351.5 	 107.7 	 21.14 	 .3 	-6.663 	 234 	 300 	 220 	 200 	 2100 	-8 
 352 	 107.8 	 21.24 	 .3 	-6.688 	 234 	 300 	 220 	 200 	 2104 	-8.5 
 352.5 	 107.9 	 21.17 	 .3 	-6.668 	 234 	 301 	 220 	 199 	 2102 	-8.5 
 353 	 107.7 	 21.19 	 .3 	-6.696 	 234 	 300 	 220 	 199 	 2101 	-8.3 
 353.5 	 107.8 	 21.38 	 .31 	-6.681 	 234 	 301 	 219 	 199 	 2101 	-8.6 
 354 	 107.9 	 21.23 	 .3 	-6.676 	 234 	 301 	 219 	 200 	 2102 	-8 
 354.5 	 107.8 	 21.28 	 .3 	-6.668 	 234 	 300 	 219 	 198 	 2102 	-7.8 
 355 	 107.9 	 21.32 	 .3 	-6.657 	 235 	 300 	 220 	 198 	 2104 	-8.4 
 355.5 	 107.8 	 21.29 	 .31 	-6.674 	 234 	 300 	 220 	 200 	 2104 	-8.3 
 356 	 107.7 	 21.28 	 .3 	-6.68 	 234 	 300 	 219 	 199 	 2104 	-8.3 
 356.5 	 107.8 	 21.28 	 .3 	-6.683 	 234 	 300 	 220 	 199 	 2103 	-8.1 
 357 	 108 	 21.35 	 .3 	-6.672 	 234 	 300 	 219 	 199 	 2105 	-8.5 
 357.5 	 107.7 	 21.29 	 .3 	-6.672 	 234 	 300 	 219 	 199 	 2105 	-8.6 
 358 	 107.7 	 21.32 	 .3 	-6.685 	 234 	 300 	 220 	 199 	 2104 	-8.5 
 358.5 	 108 	 21.4 	 .3 	-6.658 	 234 	 300 	 219 	 199 	 2106 	-8.1 
 359 	 107.8 	 21.36 	 .31 	-6.687 	 235 	 300 	 219 	 199 	 2103 	-8.1 
 359.5 	 107.8 	 21.26 	 .3 	-6.672 	 234 	 300 	 220 	 199 	 2106 	-8 
 360 	 108 	 21.23 	 .3 	-6.683 	 234 	 300 	 219 	 200 	 2106 	-8.5 
 360.5 	 107.8 	 21.23 	 .3 	-6.66 	 234 	 301 	 219 	 199 	 2105 	-8.6 
 361 	 107.6 	 21.22 	 .3 	-6.66 	 234 	 300 	 220 	 199 	 2105 	-8.4 
 361.5 	 108 	 21.22 	 .3 	-6.666 	 234 	 300 	 220 	 199 	 2107 	-8.4 
 362 	 107.9 	 21.23 	 .3 	-6.671 	 234 	 300 	 219 	 199 	 2104 	-7.9 
 362.5 	 107.9 	 21.2 	 .3 	-6.675 	 234 	 300 	 219 	 200 	 2106 	-8.1 
 363 	 108 	 21.21 	 .3 	-6.66 	 234 	 300 	 219 	 199 	 2104 	-8.5 
 363.5 	 107.9 	 21.29 	 .3 	-6.672 	 235 	 300 	 220 	 199 	 2107 	-8.3 
 364 	 107.8 	 21.35 	 .3 	-6.68 	 234 	 300 	 220 	 199 	 2104 	-7.9 
 364.5 	 107.9 	 21.28 	 .3 	-6.661 	 234 	 300 	 219 	 199 	 2105 	-8.4 
 365 	 107.9 	 21.17 	 .3 	-6.671 	 234 	 300 	 219 	 199 	 2104 	-8.1 
 365.5 	 107.7 	 21.22 	 .3 	-6.648 	 234 	 301 	 219 	 199 	 2107 	-8.3 
 366 	 107.8 	 21.12 	 .3 	-6.668 	 234 	 300 	 219 	 199 	 2103 	-7.8 
 366.5 	 108 	 21.19 	 .3 	-6.641 	 234 	 301 	 220 	 200 	 2106 	-8 
 367 	 108 	 21.15 	 .29 	-6.667 	 235 	 300 	 219 	 199 	 2110 	-7.9 
 367.5 	 107.8 	 21.25 	 .3 	-6.669 	 235 	 300 	 219 	 199 	 2106 	-8.3 
 368 	 108 	 21.2 	 .3 	-6.676 	 234 	 300 	 220 	 199 	 2107 	-8.1 
 368.5 	 108 	 21.21 	 .3 	-6.682 	 235 	 300 	 219 	 199 	 2107 	-8.6 
 369 	 108 	 21.24 	 .3 	-6.641 	 234 	 301 	 219 	 199 	 2106 	-8.1 
 369.5 	 107.9 	 21.17 	 .3 	-6.673 	 234 	 300 	 219 	 199 	 2108 	-8.1 
 370 	 108 	 21.19 	 .3 	-6.641 	 234 	 300 	 219 	 199 	 2108 	-8.5 
 370.5 	 107.8 	 21.07 	 .3 	-6.665 	 234 	 300 	 219 	 199 	 2109 	-8.3 
 371 	 107.8 	 21.07 	 .3 	-6.662 	 234 	 300 	 219 	 199 	 2108 	-8.5 
 371.5 	 107.8 	 21.11 	 .3 	-6.66 	 234 	 300 	 220 	 199 	 2107 	-8.1 
 372 	 108 	 21.15 	 .3 	-6.661 	 234 	 300 	 220 	 199 	 2108 	-8.1 
 372.5 	 107.8 	 21.17 	 .3 	-6.66 	 234 	 300 	 219 	 199 	 2110 	-8 
 373 	 108 	 21.25 	 .3 	-6.683 	 234 	 300 	 219 	 199 	 2109 	-7.9 
 373.5 	 108 	 21.17 	 .3 	-6.642 	 234 	 300 	 219 	 199 	 2109 	-8.3 
 374 	 108 	 21.15 	 .3 	-6.663 	 234 	 300 	 219 	 199 	 2108 	-8.8 
 374.5 	 107.8 	 21.15 	 .3 	-6.666 	 235 	 300 	 219 	 199 	 2109 	-8 
 375 	 108 	 21.06 	 .3 	-6.655 	 234 	 300 	 219 	 199 	 2110 	-8.5 
 375.5 	 107.9 	 21.1 	 .29 	-6.662 	 234 	 300 	 220 	 198 	 2109 	-8.4 
 376 	 107.8 	 21.06 	 .29 	-6.68 	 234 	 301 	 219 	 198 	 2112 	-8 
 376.5 	 107.9 	 21.15 	 .3 	-6.634 	 234 	 300 	 220 	 199 	 2110 	-7.8 
 377 	 108 	 21.13 	 .3 	-6.651 	 234 	 300 	 219 	 199 	 2111 	-8.5 
 377.5 	 108 	 21.27 	 .3 	-6.675 	 234 	 300 	 220 	 199 	 2113 	-8.1 
 378 	 108 	 21.22 	 .3 	-6.662 	 234 	 300 	 219 	 199 	 2110 	-8 
 378.5 	 108 	 21.25 	 .3 	-6.657 	 234 	 300 	 219 	 199 	 2110 	-8.1 
 379 	 107.9 	 21.36 	 .3 	-6.67 	 234 	 300 	 219 	 199 	 2110 	-8 
 379.5 	 107.9 	 21.21 	 .3 	-6.682 	 235 	 301 	 219 	 199 	 2111 	-8.5 
 380 	 107.9 	 21.21 	 .3 	-6.664 	 235 	 300 	 219 	 199 	 2111 	-7.8 
 380.5 	 107.9 	 21.25 	 .3 	-6.664 	 235 	 300 	 219 	 198 	 2111 	-7.9 
 381 	 107.8 	 21.18 	 .3 	-6.686 	 234 	 300 	 219 	 199 	 2111 	-8.4 
 381.5 	 107.9 	 21.1 	 .3 	-6.66 	 234 	 301 	 219 	 199 	 2111 	-8.4 
 382 	 108 	 21.35 	 .3 	-6.686 	 234 	 300 	 220 	 199 	 2108 	-8.4 
 382.5 	 107.9 	 21.27 	 .3 	-6.677 	 234 	 300 	 220 	 199 	 2110 	-8.5 
 383 	 107.9 	 21.15 	 .3 	-6.669 	 234 	 300 	 219 	 199 	 2109 	-8.6 
 383.5 	 108 	 21.27 	 .29 	-6.675 	 234 	 300 	 219 	 199 	 2109 	-8.6 
 384 	 107.9 	 21.2 	 .3 	-6.694 	 234 	 300 	 219 	 199 	 2113 	-8.5 
 384.5 	 108 	 21.13 	 .3 	-6.679 	 235 	 300 	 219 	 198 	 2111 	-8.5 
 385 	 107.9 	 21.13 	 .3 	-6.678 	 235 	 300 	 219 	 198 	 2112 	-8.9 
 385.5 	 108 	 21.28 	 .31 	-6.677 	 235 	 300 	 219 	 199 	 2113 	-8.6 
 386 	 108 	 21.21 	 .3 	-6.687 	 234 	 300 	 219 	 199 	 2112 	-8.8 
 386.5 	 107.8 	 21.19 	 .3 	-6.671 	 235 	 300 	 219 	 199 	 2112 	-8.6 
 387 	 107.8 	 21.18 	 .3 	-6.684 	 234 	 300 	 219 	 199 	 2114 	-8.4 
 387.5 	 108 	 21.37 	 .3 	-6.667 	 234 	 300 	 219 	 199 	 2113 	-8.3 
 388 	 107.8 	 21.32 	 .3 	-6.693 	 234 	 300 	 219 	 199 	 2113 	-8.3 
 388.5 	 107.8 	 21.3 	 .3 	-6.682 	 234 	 301 	 219 	 198 	 2113 	-8.5 
 389 	 108 	 21.16 	 .3 	-6.687 	 235 	 300 	 219 	 199 	 2112 	-8.4 
 389.5 	 108 	 21.25 	 .3 	-6.679 	 235 	 300 	 219 	 198 	 2112 	-8.1 
 390 	 107.8 	 21.31 	 .3 	-6.684 	 234 	 300 	 219 	 199 	 2113 	-8.3 
 390.5 	 108 	 21.2 	 .29 	-6.686 	 235 	 299 	 219 	 199 	 2112 	-8.6 
 391 	 108 	 21.18 	 .3 	-6.672 	 235 	 300 	 219 	 198 	 2112 	-8.6 
 391.5 	 107.9 	 21.19 	 .3 	-6.676 	 235 	 300 	 218 	 199 	 2111 	-8.4 
 392 	 107.8 	 21.23 	 .3 	-6.675 	 234 	 300 	 219 	 199 	 2111 	-8.4 
 392.5 	 108 	 21.05 	 .3 	-6.671 	 234 	 300 	 219 	 199 	 2112 	-8.1 
 393 	 107.9 	 21.2 	 .29 	-6.682 	 234 	 300 	 219 	 198 	 2112 	-8.3 
 393.5 	 107.9 	 21.14 	 .3 	-6.659 	 234 	 300 	 218 	 199 	 2112 	-8.3 
 394 	 108 	 21.11 	 .3 	-6.666 	 234 	 301 	 219 	 199 	 2112 	-8.1 
 394.5 	 108.1 	 21.16 	 .3 	-6.669 	 235 	 300 	 219 	 199 	 2112 	-8.4 
 395 	 108 	 21.13 	 .3 	-6.601 	 234 	 300 	 219 	 199 	 2113 	-8.4 
 395.5 	 108 	 21.19 	 .3 	-6.658 	 234 	 300 	 219 	 198 	 2113 	-8 
 396 	 108 	 21.2 	 .3 	-6.674 	 235 	 300 	 219 	 199 	 2117 	-8.6 
 396.5 	 107.9 	 21.17 	 .3 	-6.671 	 235 	 300 	 219 	 198 	 2115 	-8.5 
 397 	 107.9 	 21.13 	 .3 	-6.64 	 235 	 301 	 219 	 199 	 2112 	-8.4 
 397.5 	 107.9 	 21.08 	 .3 	-6.643 	 234 	 300 	 219 	 199 	 2114 	-8.3 
 398 	 107.9 	 21.14 	 .3 	-6.674 	 235 	 300 	 219 	 198 	 2113 	-8.4 
 398.5 	 107.9 	 21.03 	 .3 	-6.65 	 234 	 300 	 219 	 199 	 2114 	-8.4 
 399 	 107.9 	 21.23 	 .3 	-6.664 	 234 	 300 	 219 	 198 	 2113 	-8.4 
 399.5 	 107.9 	 21.12 	 .3 	-6.662 	 234 	 300 	 219 	 199 	 2115 	-8.3 
 400 	 108 	 21.1 	 .3 	-6.67 	 234 	 300 	 219 	 199 	 2114 	-8.3 
 400.5 	 107.9 	 21.16 	 .3 	-6.662 	 234 	 300 	 219 	 199 	 2113 	-8.6 
 401 	 108 	 21.1 	 .3 	-6.645 	 234 	 300 	 219 	 198 	 2114 	-8.1 
 401.5 	 107.9 	 21.24 	 .3 	-6.664 	 234 	 300 	 219 	 199 	 2112 	-8 
 402 	 108.1 	 21.16 	 .3 	-6.649 	 235 	 301 	 219 	 199 	 2114 	-8.3 
 402.5 	 107.9 	 21.23 	 .3 	-6.668 	 235 	 300 	 219 	 199 	 2115 	-8.4 
 403 	 108 	 21.27 	 .3 	-6.67 	 235 	 300 	 220 	 198 	 2114 	-8.3 
 403.5 	 108.2 	 21.18 	 .29 	-6.6 	 235 	 300 	 219 	 199 	 2113 	-8.5 
 404 	 108 	 21.13 	 .3 	-6.68 	 234 	 300 	 219 	 198 	 2113 	-8.3 
 404.5 	 107.9 	 21.16 	 .3 	-6.664 	 234 	 300 	 220 	 199 	 2115 	-8.1 
 405 	 108.1 	 21.11 	 .3 	-6.657 	 234 	 300 	 219 	 199 	 2113 	-8.5 
 405.5 	 107.9 	 21.22 	 .3 	-6.636 	 234 	 300 	 219 	 199 	 2114 	-8.1 
 406 	 108 	 21.28 	 .3 	-6.665 	 234 	 300 	 220 	 198 	 2113 	-8.1 
 406.5 	 108 	 21.11 	 .3 	-6.666 	 234 	 300 	 219 	 199 	 2115 	-8.3 
 407 	 108 	 21.15 	 .3 	-6.656 	 234 	 300 	 220 	 199 	 2113 	-8 
 407.5 	 107.9 	 21.2 	 .3 	-6.661 	 234 	 300 	 220 	 199 	 2113 	-8.1 
 408 	 108.1 	 21.06 	 .3 	-6.662 	 234 	 300 	 219 	 199 	 2114 	-8.3 
 408.5 	 108 	 21.21 	 .3 	-6.649 	 234 	 300 	 219 	 199 	 2115 	-8.5 
 409 	 108 	 21.11 	 .3 	-6.634 	 235 	 300 	 219 	 199 	 2113 	-8.6 
 409.5 	 108 	 21.26 	 .3 	-6.638 	 234 	 300 	 219 	 199 	 2116 	-8.3 
 410 	 108.1 	 21.16 	 .31 	-6.63 	 234 	 300 	 220 	 198 	 2113 	-8.5 
 410.5 	 108.1 	 21.16 	 .3 	-6.625 	 234 	 300 	 219 	 199 	 2114 	-8.3 
 411 	 108 	 21.08 	 .3 	-6.639 	 234 	 300 	 220 	 199 	 2118 	-8.3 
 411.5 	 108 	 21.25 	 .29 	-6.626 	 234 	 300 	 220 	 199 	 2117 	-8.3 
 412 	 108.2 	 21.24 	 .3 	-6.632 	 234 	 300 	 219 	 199 	 2113 	-8.3 
 412.5 	 107.9 	 21.16 	 .3 	-6.635 	 234 	 300 	 220 	 199 	 2113 	-8.5 
 413 	 108.1 	 21.19 	 .3 	-6.618 	 234 	 301 	 219 	 199 	 2112 	-7.9 
 413.5 	 108.2 	 21.05 	 .3 	-6.623 	 235 	 300 	 219 	 199 	 2114 	-7.9 
 414 	 108 	 21.25 	 .3 	-6.631 	 235 	 300 	 220 	 199 	 2116 	-8.4 
 414.5 	 107.9 	 21.18 	 .3 	-6.612 	 234 	 300 	 219 	 199 	 2116 	-8.4 
 415 	 108 	 21.16 	 .3 	-6.628 	 234 	 300 	 219 	 199 	 2114 	-8.3 
 415.5 	 108 	 21.25 	 .3 	-6.619 	 234 	 300 	 220 	 199 	 2114 	-8.4 
 416 	 108 	 21.16 	 .3 	-6.629 	 234 	 300 	 219 	 199 	 2114 	-8.3 
 416.5 	 108.2 	 21.21 	 .3 	-6.614 	 234 	 301 	 219 	 199 	 2115 	-8.3 
 417 	 108.1 	 21.21 	 .3 	-6.63 	 234 	 300 	 220 	 199 	 2116 	-8.4 
 417.5 	 108 	 21.21 	 .3 	-6.629 	 234 	 300 	 219 	 199 	 2114 	-8.1 
 418 	 108.1 	 21.17 	 .3 	-6.636 	 235 	 300 	 220 	 199 	 2117 	-8.1 
 418.5 	 108.1 	 21.18 	 .3 	-6.62 	 235 	 300 	 219 	 199 	 2113 	-8.3 
 419 	 108 	 21.21 	 .3 	-6.63 	 235 	 300 	 220 	 199 	 2115 	-8.5 
 419.5 	 108 	 21.16 	 .3 	-6.616 	 235 	 300 	 219 	 199 	 2117 	-8.5 
 420 	 108.1 	 21.21 	 .3 	-6.628 	 234 	 300 	 220 	 199 	 2114 	-8.3 
 420.5 	 107.9 	 21.23 	 .3 	-6.611 	 234 	 300 	 219 	 199 	 2115 	-8.4 
 421 	 108 	 21.18 	 .3 	-6.619 	 234 	 300 	 220 	 199 	 2116 	-8.5 
 421.5 	 108 	 21.15 	 .3 	-6.605 	 234 	 300 	 220 	 199 	 2116 	-8.4 
 422 	 108.1 	 21.15 	 .3 	-6.651 	 234 	 300 	 220 	 198 	 2113 	-7.9 
 422.5 	 108.1 	 21.16 	 .3 	-6.611 	 234 	 300 	 220 	 199 	 2113 	-8 
 423 	 108.1 	 21.16 	 .3 	-6.616 	 234 	 300 	 220 	 199 	 2114 	-7.8 
 423.5 	 108.1 	 21.23 	 .3 	-6.643 	 234 	 300 	 220 	 200 	 2116 	-7.8 
 424 	 108.1 	 21.16 	 .3 	-6.624 	 235 	 300 	 219 	 200 	 2114 	-8.4 
 424.5 	 108.1 	 21.21 	 .3 	-6.615 	 234 	 300 	 220 	 199 	 2115 	-8.5 
 425 	 108.1 	 21.23 	 .3 	-6.63 	 235 	 300 	 220 	 199 	 2116 	-8.4 
 425.5 	 108 	 21.15 	 .3 	-6.623 	 235 	 300 	 220 	 199 	 2113 	-8.5 
 426 	 108 	 21.22 	 .3 	-6.623 	 234 	 300 	 220 	 200 	 2113 	-8 
 426.5 	 108 	 21.24 	 .3 	-6.618 	 234 	 300 	 220 	 199 	 2113 	-8.3 
 427 	 108.1 	 21.23 	 .3 	-6.634 	 234 	 300 	 220 	 200 	 2114 	-7.9 
 427.5 	 108.1 	 21.27 	 .3 	-6.606 	 234 	 300 	 220 	 199 	 2113 	-8.4 
 428 	 108 	 21.19 	 .3 	-6.64 	 234 	 300 	 220 	 199 	 2116 	-8 
 428.5 	 108.1 	 21.19 	 .3 	-6.644 	 234 	 300 	 220 	 199 	 2114 	-8.3 
 
