,时间,振次,轴位移,力,应力,变形,侧位移,围压,孔压,反压,体变,小体变
11851,393.9,239.39,120.1,27.95,39,3.113,236.7,303,241,219,2117,-7.0
11852,394.1,239.41,120.0,27.64,38,3.109,236.7,303,240,219,2118,-7.8
11853,394.3,239.43,120.0,27.15,37,3.115,237.2,303,241,219,2119,-7.1
11854,394.51,239.45,120.0,26.62,37,3.093,237.1,302,241,219,2119,-7.1
11855,394.71,239.47,119.9,25.31,35,3.053,237.0,302,241,218,2116,-7.1
11856,394.91,239.49,119.9,24.58,33,3.036,236.4,302,241,219,2117,-7.5
11857,395.11,239.51,119.9,23.72,32,3.011,236.7,302,241,218,2116,-6.9
11858,395.31,239.53,119.9,22.26,31,2.968,236.7,302,241,219,2117,-7.5
11859,395.52,239.55,119.9,21.45,30,2.93,237.2,303,241,219,2117,-7.1
11860,395.72,239.57,119.8,20.92,29,2.905,237.2,302,242,219,2117,-7.5
11861,395.92,239.59,119.8,20.13,27,2.864,237.0,302,242,220,2119,-7.4
11862,396.12,239.61,119.7,18.86,26,2.793,236.8,301,242,220,2117,-7.5
11863,396.32,239.63,119.7,18.3,25,2.759,236.9,302,242,220,2116,-7.5
11864,396.53,239.65,119.8,17.85,24,2.7239999999999998,237.1,301,243,221,2117,-7.4
11865,396.73,239.67000000000002,119.6,16.64,23,2.633,237.3,301,243,221,2118,-7.3
11866,396.93,239.7,119.6,16.38,22,2.5980000000000003,237.0,301,244,222,2117,-7.3
11867,397.13,239.72,119.5,15.97,22,2.546,236.8,301,245,222,2115,-7.3
11868,397.33,239.74,119.6,15.42,21,2.523,236.6,301,244,222,2116,-7.3
11869,397.54,239.76,119.6,14.9,21,2.445,237.0,301,245,223,2116,-7.1
11870,397.74,239.78,119.6,14.58,21,2.423,237.0,301,245,223,2117,-7.6
11871,397.94,239.8,119.5,14.54,20,2.397,237.3,301,245,223,2117,-7.5
11872,398.14,239.82,119.4,14.42,21,2.372,236.8,301,245,223,2117,-7.3
11873,398.34,239.84,119.4,14.38,21,2.358,236.9,301,246,223,2118,-7.9
11874,398.55,239.86,119.6,14.3,20,2.365,236.5,301,246,224,2117,-7.3
11875,398.75,239.88,119.5,14.5,21,2.36,236.9,301,246,224,2119,-7.1
11876,398.95,239.9,119.5,14.37,20,2.353,237.0,301,246,223,2118,-7.3
11877,399.15,239.92000000000002,119.5,14.45,21,2.347,237.0,301,245,224,2117,-7.5
11878,399.35,239.94,119.5,14.74,21,2.359,236.8,301,246,224,2117,-7.4
11879,399.56,239.96,119.4,15.35,23,2.396,237.1,301,246,223,2118,-7.3
11880,399.76,239.98,119.5,15.85,24,2.447,236.8,301,246,224,2117,-7.3
11881,399.96,240.0,119.6,16.86,25,2.475,237.0,301,246,224,2116,-7.4
11882,400.16,240.02,119.7,18.0,26,2.571,237.1,301,246,224,2118,-7.5
11883,400.36,240.04,119.7,18.84,27,2.6310000000000002,236.9,301,245,223,2116,-7.1
11884,400.57,240.06,119.7,19.72,29,2.685,236.8,302,246,223,2118,-7.5
11885,400.77,240.07999999999998,119.7,20.42,31,2.74,237.0,302,245,223,2116,-7.4
11886,400.97,240.1,119.8,22.23,32,2.827,237.1,302,244,222,2118,-7.4
11887,401.17,240.12,119.9,23.06,34,2.887,237.2,302,244,222,2116,-6.9
11888,401.37,240.14,119.8,23.82,35,2.915,236.9,303,243,220,2117,-7.3
11889,401.58,240.16,119.9,25.19,36,2.9789999999999996,236.9,302,242,220,2118,-7.8
11890,401.78,240.18,120.0,25.82,37,3.028,236.6,303,242,220,2116,-7.3
11891,401.98,240.2,120.0,26.31,38,3.043,236.8,303,242,219,2115,-7.4
11892,402.18,240.22,119.9,26.79,39,3.04,237.1,303,242,220,2119,-7.4
11893,402.38,240.24,120.0,27.51,39,3.091,237.4,303,241,219,2116,-7.4
11894,402.59,240.26,120.1,27.76,39,3.1069999999999998,236.5,303,241,219,2117,-7.4
11895,402.79,240.28,120.0,27.94,40,3.111,236.5,303,241,219,2115,-7.5
11896,402.99,240.3,120.0,28.08,40,3.112,236.7,303,241,219,2115,-7.1
11897,403.19,240.32,120.0,28.19,40,3.112,237.0,303,241,218,2117,-7.5
11898,403.39,240.34,120.1,28.18,40,3.116,237.2,303,241,219,2117,-7.4
11899,403.6,240.36,120.1,28.06,40,3.127,237.0,303,241,219,2117,-7.3
11900,403.8,240.38,120.0,28.14,40,3.114,236.6,303,240,219,2116,-7.1
11901,404.0,240.4,120.0,27.83,39,3.134,236.7,302,241,219,2118,-7.4
11902,404.2,240.42000000000002,120.0,27.73,38,3.125,237.0,303,241,219,2116,-7.4
11903,404.4,240.44,119.9,26.68,37,3.0989999999999998,237.0,303,241,219,2118,-7.5
11904,404.61,240.46,119.9,25.81,36,3.103,237.0,303,241,219,2117,-7.4
11905,404.81,240.48,120.0,25.17,35,3.083,236.8,302,241,219,2117,-7.5
11906,405.01,240.5,120.0,23.7,33,3.0410000000000004,236.5,302,241,219,2117,-7.3
11907,405.21,240.52,119.9,22.99,32,2.992,237.1,302,241,219,2118,-7.4
11908,405.41,240.54,119.9,22.24,30,2.9819999999999998,237.1,302,241,219,2117,-7.3
11909,405.62,240.56,119.9,21.58,30,2.9419999999999997,237.2,302,241,219,2116,-7.6
11910,405.82,240.57999999999998,119.9,20.2,28,2.885,237.3,302,242,220,2116,-7.5
11911,406.02,240.6,119.9,19.43,27,2.84,236.7,302,242,220,2116,-7.0
11912,406.22,240.62,119.8,18.83,25,2.805,236.6,302,242,220,2117,-7.4
11913,406.42,240.64,119.7,17.77,25,2.718,236.9,301,243,221,2119,-7.4
11914,406.63,240.66,119.7,17.19,23,2.693,237.1,301,244,221,2116,-6.9
11915,406.83,240.69,119.8,16.67,23,2.648,237.2,301,244,221,2117,-7.1
11916,407.03,240.71,119.7,15.84,22,2.5669999999999997,236.9,301,244,221,2116,-7.4
11917,407.23,240.73,119.7,15.52,22,2.535,236.8,301,244,222,2117,-7.3
11918,407.43,240.75,119.6,15.18,21,2.497,236.6,301,245,222,2116,-7.5
11919,407.64,240.77,119.6,14.87,21,2.479,237.0,301,245,223,2118,-7.4
11920,407.84,240.79,119.6,14.55,20,2.412,237.0,301,245,223,2115,-7.5
11921,408.04,240.81,119.5,14.54,21,2.4,237.1,300,246,223,2115,-7.1
11922,408.24,240.82999999999998,119.6,14.39,21,2.384,236.8,301,246,223,2116,-7.5
11923,408.44,240.85,119.6,14.36,20,2.379,236.7,301,245,223,2117,-7.1
11924,408.65,240.87,119.5,14.29,20,2.38,236.7,301,246,223,2117,-7.1
11925,408.85,240.89,119.6,14.35,20,2.366,237.1,300,246,224,2119,-7.3
11926,409.05,240.91,119.5,14.4,20,2.375,237.0,301,246,223,2117,-7.3
11927,409.25,240.93,119.5,14.54,21,2.363,236.9,301,245,223,2116,-7.4
11928,409.45,240.95,119.5,14.83,22,2.403,236.9,301,246,224,2118,-7.1
11929,409.66,240.97,119.6,15.47,23,2.42,236.8,301,246,224,2118,-7.4
11930,409.86,240.99,119.6,16.67,25,2.495,236.9,301,246,224,2118,-7.4
11931,410.06,241.01,119.5,17.46,26,2.551,237.3,301,246,224,2118,-7.4
11932,410.26,241.03,119.7,18.09,27,2.592,237.1,301,246,224,2117,-7.1
11933,410.46,241.05,119.7,19.73,28,2.697,236.9,302,245,223,2116,-7.4
11934,410.67,241.07,119.7,20.5,30,2.761,236.7,302,245,222,2115,-7.0
11935,410.87,241.09,119.7,21.41,31,2.806,236.5,302,244,222,2117,-7.3
11936,411.07,241.11,119.8,22.36,33,2.843,237.0,302,244,222,2116,-7.3
11937,411.27,241.13,119.8,23.85,34,2.946,237.0,302,243,221,2117,-7.6
11938,411.47,241.15,119.9,24.52,36,2.968,236.9,303,242,221,2116,-7.3
11939,411.68,241.17000000000002,119.9,25.29,37,3.012,236.8,303,242,220,2117,-7.5
11940,411.88,241.19,119.9,26.38,37,3.06,236.7,303,241,220,2116,-7.3
11941,412.08,241.21,120.0,26.9,39,3.0639999999999996,237.1,303,242,219,2117,-7.5
11942,412.28,241.23,120.1,27.29,39,3.089,237.3,303,241,219,2117,-7.4
11943,412.48,241.25,120.0,27.59,39,3.1,237.5,303,241,219,2116,-7.1
11944,412.69,241.27,120.0,27.95,40,3.116,236.9,303,241,219,2114,-7.1
11945,412.89,241.29,120.0,28.05,40,3.1180000000000003,236.7,302,241,219,2119,-7.4
11946,413.09,241.31,120.2,28.12,40,3.1430000000000002,236.5,303,241,219,2117,-7.4
11947,413.29,241.32999999999998,120.0,28.1,40,3.139,236.9,303,241,218,2116,-7.4
11948,413.49,241.35,120.0,28.1,40,3.14,237.0,303,241,219,2117,-7.3
11949,413.7,241.37,120.1,28.16,40,3.1489999999999996,237.3,303,241,219,2118,-7.4
11950,413.9,241.39,120.0,27.94,39,3.139,236.8,302,241,219,2116,-7.0
11951,414.1,241.41,120.1,27.55,39,3.157,236.9,302,241,219,2117,-7.5
11952,414.3,241.43,120.1,27.21,38,3.1460000000000004,236.7,303,241,219,2116,-7.5
11953,414.5,241.45,120.1,26.71,36,3.127,237.2,303,241,218,2115,-7.3
11954,414.71,241.47,120.1,25.35,35,3.0869999999999997,237.1,302,241,219,2117,-6.9
11955,414.91,241.49,120.0,24.56,34,3.0780000000000003,237.0,303,241,219,2119,-7.5
11956,415.11,241.51,120.0,23.86,32,3.045,236.6,302,241,219,2117,-7.4
11957,415.31,241.53,120.0,22.23,31,3.005,236.3,302,241,219,2116,-7.1
11958,415.51,241.55,120.0,21.6,30,2.965,236.9,302,241,220,2116,-7.4
11959,415.72,241.57,119.8,20.96,29,2.931,237.1,302,242,220,2117,-7.4
11960,415.92,241.59,119.9,20.21,27,2.8989999999999996,237.1,302,242,220,2119,-6.8
11961,416.12,241.61,119.9,18.81,26,2.833,236.6,302,242,220,2117,-7.4
11962,416.32,241.63,119.9,18.25,25,2.793,236.7,301,243,220,2117,-7.3
11963,416.52,241.65,119.7,17.65,24,2.7569999999999997,236.9,301,243,221,2117,-7.4
11964,416.73,241.67000000000002,119.7,16.7,23,2.658,237.2,301,244,221,2116,-7.4
11965,416.93,241.7,119.8,16.29,23,2.6310000000000002,237.3,301,245,222,2119,-7.1
11966,417.13,241.72,119.7,15.95,22,2.5869999999999997,236.8,301,244,222,2117,-7.4
11967,417.33,241.74,119.7,15.53,21,2.5580000000000003,236.5,300,245,222,2117,-7.4
11968,417.53,241.76,119.6,14.92,21,2.487,237.0,300,245,223,2117,-7.4
11969,417.74,241.78,119.7,14.76,21,2.46,237.0,301,245,223,2115,-7.5
11970,417.94,241.8,119.6,14.43,20,2.4459999999999997,237.1,300,246,224,2116,-6.9
11971,418.14,241.82,119.5,14.52,20,2.392,237.0,301,246,224,2118,-7.1
11972,418.34,241.84,119.5,14.44,20,2.396,236.7,301,246,223,2118,-7.4
11973,418.54,241.86,119.5,14.33,20,2.391,236.7,301,246,224,2119,-7.4
11974,418.75,241.88,119.5,14.4,21,2.394,237.0,301,246,223,2115,-7.1
11975,418.95,241.9,119.6,14.43,20,2.381,237.2,301,246,224,2118,-7.4
11976,419.15,241.92000000000002,119.5,14.38,20,2.387,237.1,301,246,223,2117,-7.4
11977,419.35,241.94,119.5,14.59,22,2.394,236.7,301,246,224,2116,-7.5
11978,419.55,241.96,119.5,15.3,23,2.444,236.7,301,246,223,2115,-7.0
11979,419.76,241.98,119.6,16.1,24,2.469,236.7,301,246,223,2118,-7.6
11980,419.96,242.0,119.6,16.78,25,2.522,237.2,301,247,223,2116,-7.4
11981,420.16,242.02,119.6,18.08,26,2.608,237.1,301,246,223,2118,-7.4
11982,420.36,242.04,119.7,18.74,27,2.654,236.7,302,245,224,2115,-7.3
11983,420.56,242.06,119.8,19.65,29,2.722,236.8,302,245,223,2117,-7.1
11984,420.77,242.07999999999998,119.7,20.46,30,2.7710000000000004,236.8,302,245,222,2117,-7.1
11985,420.97,242.1,119.8,22.29,33,2.8680000000000003,237.1,302,244,222,2116,-7.3
11986,421.17,242.12,119.9,23.08,34,2.8960000000000004,237.4,302,243,221,2118,-7.5
11987,421.37,242.14,119.8,23.83,35,2.958,237.1,303,243,221,2117,-7.5
11988,421.57,242.16,120.0,25.34,37,3.0180000000000002,236.7,303,242,220,2116,-7.3
11989,421.78,242.18,120.0,25.84,37,3.0460000000000003,236.8,303,242,220,2115,-7.4
11990,421.98,242.2,120.0,26.37,38,3.0610000000000004,237.2,303,242,219,2116,-7.1
11991,422.18,242.22,120.1,27.16,38,3.1069999999999998,237.5,303,241,219,2115,-7.4
11992,422.38,242.24,120.0,27.45,40,3.122,237.2,303,242,219,2117,-7.1
11993,422.58,242.26,120.0,27.83,40,3.133,236.5,303,241,219,2117,-7.5
11994,422.79,242.28,120.0,27.99,39,3.136,236.9,303,241,219,2117,-7.0
11995,422.99,242.3,120.0,28.07,40,3.156,236.7,302,241,219,2116,-6.6
11996,423.19,242.32,120.0,28.08,40,3.147,237.5,303,241,219,2116,-7.3
11997,423.39,242.34,120.2,28.11,40,3.165,237.3,303,241,219,2119,-7.6
11998,423.59,242.36,120.0,27.99,40,3.162,236.6,303,241,219,2116,-7.3
11999,423.8,242.38,120.1,28.1,40,3.158,236.5,303,241,219,2118,-7.6
12000,424.0,242.4,120.1,27.93,39,3.159,237.1,303,241,218,2116,-6.8
12001,424.2,242.42000000000002,120.0,27.58,38,3.158,237.0,302,241,219,2116,-7.0
12002,424.4,242.44,120.1,26.59,37,3.137,237.6,303,241,219,2117,-7.6
12003,424.6,242.46,120.0,25.98,36,3.1180000000000003,236.9,303,241,219,2116,-7.5
12004,424.81,242.48,120.1,25.24,34,3.0980000000000003,236.5,303,241,218,2117,-7.4
12005,425.01,242.5,120.0,23.86,33,3.07,236.7,303,240,219,2117,-7.5
12006,425.21,242.52,120.0,22.98,32,3.04,237.0,303,241,219,2117,-7.5
12007,425.41,242.54,119.9,22.23,31,3.008,237.2,302,241,219,2115,-6.9
12008,425.61,242.56,119.9,20.82,29,2.9530000000000003,236.9,302,242,219,2117,-7.5
12009,425.82,242.57999999999998,119.8,20.18,28,2.912,236.5,302,242,220,2118,-7.5
12010,426.02,242.6,119.9,19.4,27,2.88,236.6,301,242,220,2119,-7.4
12011,426.22,242.62,119.9,18.94,26,2.8289999999999997,236.8,302,243,220,2117,-7.5
12012,426.42,242.64,119.8,17.84,24,2.759,236.9,301,243,220,2117,-6.9
12013,426.62,242.67000000000002,119.7,17.26,24,2.7239999999999998,237.1,302,244,221,2117,-7.4
12014,426.83,242.69,119.7,16.7,23,2.679,236.9,301,243,222,2117,-7.8
12015,427.03,242.71,119.7,15.97,22,2.595,236.6,300,245,222,2116,-7.5
12016,427.23,242.73,119.6,15.41,21,2.551,236.9,301,245,222,2117,-7.3
12017,427.43,242.75,119.6,15.24,21,2.528,237.2,300,245,223,2117,-7.3
12018,427.63,242.77,119.6,14.88,21,2.497,237.1,301,245,223,2117,-7.4
12019,427.84,242.79,119.6,14.53,21,2.434,237.0,300,246,223,2117,-7.3
12020,428.04,242.81,119.5,14.46,21,2.42,236.4,301,245,224,2115,-7.1
12021,428.24,242.82999999999998,119.6,14.44,21,2.417,236.7,301,246,223,2117,-7.6
12022,428.44,242.85,119.6,14.27,20,2.407,237.1,301,245,224,2119,-7.4
12023,428.64,242.87,119.5,14.38,20,2.4130000000000003,237.4,301,246,223,2117,-7.6
12024,428.85,242.89,119.5,14.37,21,2.41,237.0,301,246,223,2118,-7.5
12025,429.05,242.91,119.5,14.48,21,2.411,237.1,301,246,223,2115,-7.1
12026,429.25,242.93,119.5,14.55,21,2.401,236.7,301,246,223,2117,-7.5
12027,429.45,242.95,119.5,15.04,22,2.423,236.8,301,246,224,2118,-7.3
12028,429.65,242.97,119.6,15.51,23,2.44,237.2,301,246,224,2117,-7.3
12029,429.86,242.99,119.7,16.55,24,2.537,237.3,301,246,224,2115,-7.0
12030,430.06,243.01,119.6,17.41,26,2.5780000000000003,237.0,301,247,224,2118,-7.4
12031,430.26,243.03,119.7,18.07,27,2.62,236.8,301,246,223,2116,-7.3
12032,430.46,243.05,119.6,19.63,29,2.7110000000000003,236.4,302,245,223,2117,-7.3
12033,430.66,243.07,119.7,20.5,30,2.78,236.9,302,244,223,2117,-7.6
12034,430.87,243.09,119.9,21.39,31,2.8289999999999997,237.1,302,245,222,2118,-7.5
12035,431.07,243.11,119.9,22.21,33,2.888,237.2,302,244,222,2117,-7.1
12036,431.27,243.13,120.0,23.85,34,2.965,236.8,302,243,221,2117,-7.3
12037,431.47,243.15,119.9,24.55,36,3.011,236.5,303,242,220,2116,-7.3
12038,431.67,243.17000000000002,119.9,25.22,37,3.037,236.9,303,242,220,2117,-7.5
12039,431.88,243.19,120.0,26.31,38,3.095,237.4,303,242,220,2118,-7.6
12040,432.08,243.21,120.1,26.88,39,3.11,237.3,303,242,220,2116,-7.1
12041,432.28,243.23,119.9,27.18,38,3.1180000000000003,237.0,303,242,219,2113,-7.3
12042,432.48,243.25,120.1,27.44,39,3.137,237.1,302,241,219,2115,-6.8
12043,432.68,243.27,120.1,27.86,39,3.173,236.6,303,241,220,2119,-7.6
12044,432.89,243.29,120.0,28.1,40,3.158,237.0,303,241,219,2115,-7.1
12045,433.09,243.31,120.1,28.13,40,3.148,237.1,303,241,219,2117,-7.0
12046,433.29,243.32999999999998,120.1,28.16,40,3.177,237.2,303,241,219,2118,-7.3
12047,433.49,243.35,120.1,28.13,39,3.168,236.9,303,241,219,2117,-7.5
12048,433.69,243.37,120.1,28.06,39,3.1639999999999997,236.9,303,241,219,2117,-7.3
12049,433.9,243.39,120.1,27.85,40,3.177,236.6,303,240,219,2116,-7.3
12050,434.1,243.41,120.1,27.56,39,3.174,236.8,303,241,219,2117,-7.1
12051,434.3,243.43,120.0,27.07,37,3.1689999999999996,237.3,303,242,219,2118,-7.1
12052,434.5,243.45,120.1,26.6,37,3.155,237.3,303,241,219,2118,-7.4
12053,434.7,243.47,120.1,25.29,35,3.127,236.7,303,241,219,2117,-7.4
12054,434.91,243.49,120.2,24.57,34,3.1069999999999998,236.5,303,241,219,2116,-7.0
12055,435.11,243.51,120.1,23.85,32,3.0780000000000003,237.2,303,241,219,2117,-7.4
12056,435.31,243.53,119.9,22.27,31,3.0180000000000002,237.1,302,241,219,2116,-7.4
12057,435.51,243.55,120.0,21.63,30,2.9930000000000003,237.2,302,241,220,2115,-7.0
12058,435.71,243.57,119.9,20.91,28,2.966,236.9,302,242,220,2117,-7.8
12059,435.92,243.59,119.9,20.15,27,2.94,236.6,302,242,220,2117,-7.5
12060,436.12,243.61,119.9,18.87,26,2.872,236.8,302,243,220,2117,-7.3
12061,436.32,243.63,119.9,18.26,25,2.826,237.2,302,242,221,2117,-7.5
12062,436.52,243.66,119.8,17.71,24,2.787,237.2,301,243,221,2117,-7.4
12063,436.72,243.68,119.7,16.69,23,2.694,236.9,301,244,221,2118,-7.6
12064,436.93,243.7,119.8,16.25,23,2.656,236.7,301,244,222,2116,-7.4
12065,437.13,243.72,119.6,15.78,22,2.6239999999999997,236.7,301,244,222,2116,-7.3
12066,437.33,243.74,119.7,15.12,22,2.5610000000000004,236.8,300,245,222,2116,-7.1
12067,437.53,243.76,119.7,14.88,21,2.523,237.0,300,245,223,2118,-7.3
12068,437.73,243.78,119.7,14.55,21,2.49,237.3,300,245,222,2116,-7.0
12069,437.94,243.8,119.6,14.5,20,2.472,236.5,300,245,223,2117,-7.0
12070,438.14,243.82,119.6,14.4,21,2.451,236.7,301,245,223,2115,-7.1
12071,438.34,243.84,119.6,14.45,20,2.432,236.8,301,245,224,2117,-7.1
12072,438.54,243.86,119.6,14.5,20,2.4219999999999997,237.1,300,246,224,2117,-7.0
12073,438.74,243.88,119.6,14.41,20,2.424,237.0,301,246,224,2116,-7.5
12074,438.95,243.9,119.6,14.51,20,2.425,236.8,301,246,224,2117,-7.4
12075,439.15,243.92000000000002,119.5,14.42,21,2.431,236.6,301,246,223,2117,-7.0
12076,439.35,243.94,119.5,14.62,22,2.42,237.0,301,246,224,2119,-7.5
12077,439.55,243.96,119.6,15.43,22,2.468,237.0,301,246,224,2117,-7.5
12078,439.75,243.98,119.7,16.0,23,2.521,237.1,301,246,224,2115,-7.4
12079,439.96,244.0,119.5,16.63,24,2.5540000000000003,237.1,301,247,224,2116,-7.3
12080,440.16,244.02,119.8,18.13,26,2.6430000000000002,236.6,301,246,224,2118,-7.8
12081,440.36,244.04,119.6,18.89,28,2.702,236.8,301,246,224,2115,-6.8
12082,440.56,244.06,119.8,19.73,29,2.7489999999999997,236.8,302,245,223,2117,-7.5
12083,440.76,244.07999999999998,119.7,20.59,30,2.8110000000000004,237.3,302,245,222,2116,-7.5
12084,440.97,244.1,119.9,22.27,33,2.8989999999999996,237.2,302,244,222,2115,-7.0
12085,441.17,244.12,119.9,23.03,34,2.951,236.7,303,243,222,2117,-7.5
12086,441.37,244.14,119.9,23.81,35,3.002,236.6,303,243,221,2118,-7.3
12087,441.57,244.16,119.9,25.23,36,3.048,236.8,303,242,220,2117,-7.3
12088,441.77,244.18,120.0,25.78,37,3.0780000000000003,237.2,302,243,220,2118,-6.9
12089,441.98,244.2,120.2,26.39,38,3.11,237.0,303,242,220,2118,-7.1
12090,442.18,244.22,120.0,27.19,39,3.157,237.0,303,242,219,2115,-7.0
12091,442.38,244.24,120.1,27.4,39,3.1639999999999997,236.7,303,241,220,2117,-7.4
12092,442.58,244.26,120.1,27.74,39,3.168,236.7,303,241,219,2114,-7.1
12093,442.78,244.28,120.2,27.91,39,3.179,237.5,303,241,219,2117,-7.1
12094,442.99,244.3,120.1,28.09,40,3.194,237.1,303,241,219,2117,-7.0
12095,443.19,244.32,120.1,28.08,40,3.1860000000000004,236.8,303,241,219,2117,-7.1
12096,443.39,244.34,120.2,28.13,39,3.198,236.6,303,242,219,2116,-7.4
12097,443.59,244.36,120.1,28.06,39,3.205,236.7,303,241,219,2116,-7.1
12098,443.79,244.38,120.0,28.0,39,3.198,236.7,303,241,219,2115,-7.1
12099,444.0,244.4,120.1,27.9,39,3.194,237.4,303,241,219,2116,-7.3
12100,444.2,244.42000000000002,120.1,27.61,38,3.2060000000000004,236.9,303,240,219,2117,-7.4
12101,444.4,244.44,120.1,26.66,37,3.176,236.9,302,241,219,2117,-7.6
12102,444.6,244.46,120.1,25.9,36,3.181,236.7,302,241,219,2115,-7.3
12103,444.8,244.48,120.1,25.32,34,3.16,236.9,302,241,218,2116,-7.1
12104,445.01,244.5,120.1,23.8,33,3.1039999999999996,237.1,303,241,218,2117,-7.4
12105,445.21,244.52,120.0,23.16,32,3.0869999999999997,237.1,302,241,219,2118,-7.6
12106,445.41,244.54,119.9,22.18,31,3.055,236.7,302,242,219,2119,-7.4
12107,445.61,244.56,120.0,20.94,29,2.983,236.6,302,242,220,2119,-7.4
12108,445.81,244.57999999999998,120.0,20.09,28,2.949,236.7,302,242,220,2116,-7.0
12109,446.02,244.6,120.0,19.44,27,2.918,237.1,302,242,220,2115,-7.3
12110,446.22,244.62,119.9,18.9,25,2.887,237.3,302,243,221,2118,-7.4
12111,446.42,244.65,119.8,17.72,24,2.806,236.9,302,243,221,2115,-7.5
12112,446.62,244.67000000000002,119.9,17.18,24,2.7760000000000002,236.2,302,243,222,2118,-7.3
12113,446.82,244.69,119.7,16.71,23,2.7289999999999996,236.7,301,244,222,2116,-7.1
12114,447.03,244.71,119.7,15.84,22,2.64,237.4,301,245,221,2116,-7.3
12115,447.23,244.73,119.8,15.56,22,2.613,237.0,301,245,222,2117,-6.9
12116,447.43,244.75,119.7,15.19,21,2.574,237.1,301,245,223,2118,-7.1
12117,447.63,244.77,119.7,14.98,21,2.539,236.8,300,245,223,2117,-7.1
12118,447.83,244.79,119.7,14.42,20,2.495,236.6,301,245,223,2117,-7.3
12119,448.04,244.81,119.7,14.52,21,2.48,236.9,301,245,223,2119,-7.9
12120,448.24,244.82999999999998,119.7,14.44,20,2.472,237.2,301,245,224,2116,-7.3
12121,448.44,244.85,119.6,14.38,20,2.4530000000000003,236.9,300,246,223,2116,-7.4
12122,448.64,244.87,119.6,14.32,20,2.458,236.4,301,246,223,2115,-7.6
12123,448.84,244.89,119.7,14.5,21,2.438,236.7,301,246,224,2118,-7.1
12124,449.05,244.91,119.5,14.43,21,2.45,236.7,300,246,223,2117,-7.4
12125,449.25,244.93,119.6,14.41,21,2.449,237.2,301,245,223,2116,-7.3
12126,449.45,244.95,119.6,14.92,22,2.4659999999999997,237.2,301,246,224,2117,-7.6
12127,449.65,244.97,119.5,15.48,23,2.494,236.8,301,246,224,2117,-7.4
12128,449.85,244.99,119.7,16.64,24,2.582,236.9,301,246,224,2116,-7.5
12129,450.06,245.01,119.7,17.37,25,2.61,237.0,301,246,224,2117,-7.6
12130,450.26,245.03,119.6,18.05,27,2.657,237.0,301,246,224,2119,-7.4
12131,450.46,245.05,119.9,19.59,28,2.7739999999999996,237.0,301,245,223,2118,-7.4
12132,450.66,245.07,119.8,20.35,31,2.839,236.8,302,244,223,2116,-7.3
12133,450.86,245.09,119.9,21.31,31,2.898,236.5,302,244,222,2118,-7.5
12134,451.07,245.11,120.0,22.28,33,2.987,236.7,302,243,222,2116,-7.5
12135,451.27,245.13,120.0,23.97,35,3.005,237.1,303,243,221,2119,-7.1
12136,451.47,245.15,119.9,24.7,36,3.037,237.1,302,243,221,2117,-7.4
12137,451.67,245.17000000000002,120.0,25.3,37,3.071,236.6,303,242,220,2118,-7.3
12138,451.87,245.19,120.1,26.39,38,3.145,236.6,303,242,220,2117,-7.4
12139,452.08,245.21,120.0,26.91,39,3.14,236.6,303,242,219,2116,-7.1
12140,452.28,245.23,120.2,27.18,39,3.1660000000000004,236.9,302,242,220,2117,-7.1
12141,452.48,245.25,120.0,27.56,39,3.173,237.2,303,241,219,2116,-7.4
12142,452.68,245.27,120.2,27.98,39,3.207,236.5,303,242,219,2117,-7.1
12143,452.88,245.29,120.2,27.87,40,3.216,236.7,303,241,219,2116,-7.1
12144,453.09,245.31,120.1,27.89,40,3.221,236.4,302,241,219,2117,-6.9
12145,453.29,245.32999999999998,120.2,28.15,39,3.2319999999999998,236.5,303,241,219,2116,-7.5
12146,453.49,245.35,120.1,28.15,40,3.236,236.9,303,241,219,2117,-7.3
12147,453.69,245.37,120.2,28.12,39,3.2260000000000004,237.3,303,240,219,2116,-7.1
12148,453.89,245.39,120.2,27.9,39,3.235,236.8,303,241,219,2116,-7.8
12149,454.1,245.41,120.1,27.57,38,3.228,236.7,303,241,218,2115,-7.3
12150,454.3,245.43,120.2,27.14,38,3.227,236.7,303,241,219,2117,-7.3
12151,454.5,245.45,120.1,26.63,37,3.214,236.7,302,241,219,2116,-7.0
12152,454.7,245.47,120.1,25.24,35,3.1719999999999997,237.2,303,241,219,2116,-7.4
12153,454.9,245.49,120.1,24.47,34,3.147,237.3,302,241,219,2116,-7.5
12154,455.11,245.51,120.1,23.68,32,3.128,236.9,302,241,219,2116,-7.1
12155,455.31,245.53,120.1,22.27,31,3.069,236.4,302,241,219,2116,-7.5
12156,455.51,245.55,120.0,21.62,30,3.037,236.5,302,242,219,2115,-7.1
12157,455.71,245.57,120.0,20.97,28,3.014,236.9,302,241,219,2116,-7.0
12158,455.91,245.59,119.9,20.16,27,2.985,237.1,302,242,220,2115,-7.3
