时间,振次,轴位移,力,变形,围压,孔压,反压
609.64,60.97,156.3,14.0,16.738,299,251,232
609.84,60.99,156.3,15.09,16.813,300,252,231
610.04,61.01,156.3,15.93,16.895,300,251,231
610.24,61.03,156.5,18.53,17.082,300,249,229
610.44,61.05,156.6,20.11,17.183,301,248,228
610.65,61.07,156.6,21.68,17.281,302,248,228
610.85,61.09,156.7,23.05,17.364,302,246,227
611.05,61.11,156.8,25.91,17.525,302,244,225
611.25,61.13,156.8,27.4,17.587,303,244,225
611.45,61.15,156.9,28.4,17.628,303,244,224
611.66,61.17,157.0,30.18,17.755,301,242,222
611.86,61.19,157.0,30.94,17.785999999999998,302,242,222
612.06,61.21,157.0,31.53,17.852,303,241,222
612.26,61.23,157.1,32.03,17.878,302,241,221
612.46,61.25,157.2,32.8,17.959,301,239,220
612.67,61.27,157.2,33.0,17.986,302,239,220
612.87,61.29,157.1,33.19,18.017,301,239,220
613.07,61.31,157.2,32.75,18.054000000000002,300,238,219
613.27,61.33,157.2,32.92,18.067,300,237,218
613.47,61.35,157.2,32.65,18.08,301,238,219
613.68,61.37,157.2,32.41,18.078,301,237,219
613.88,61.39,157.2,31.9,18.086,299,238,218
614.08,61.41,157.2,31.73,18.087,301,238,219
614.28,61.43,157.2,31.17,18.079,301,238,219
614.48,61.45,157.3,28.97,18.069000000000003,299,238,218
614.69,61.47,157.2,28.05,18.05,299,238,218
614.89,61.49,157.2,26.96,18.04,301,238,219
615.09,61.51,157.2,24.26,17.969,299,238,219
615.29,61.54,157.2,22.92,17.944000000000003,299,238,220
615.49,61.56,157.2,21.85,17.902,299,239,220
615.7,61.58,157.1,20.67,17.866,299,239,220
615.9,61.6,157.1,18.47,17.78,298,240,220
616.1,61.62,157.0,17.51,17.719,298,241,221
616.3,61.64,157.0,16.51,17.671,298,241,222
616.5,61.66,156.9,14.75,17.552,298,242,223
616.71,61.68,156.9,14.03,17.499000000000002,297,243,223
616.91,61.7,156.9,13.4,17.426,297,244,224
617.11,61.72,156.8,12.68,17.35,297,245,225
617.31,61.74,156.6,11.64,17.211,297,247,227
617.51,61.76,156.7,11.29,17.148,297,248,227
617.72,61.78,156.6,11.03,17.104,297,248,229
617.92,61.8,156.6,10.51,16.993,297,250,230
618.12,61.82,156.6,10.49,16.969,297,250,230
618.32,61.84,156.5,10.37,16.954,297,250,230
618.52,61.86,156.5,10.59,16.952,298,251,231
618.73,61.88,156.5,10.52,16.951,298,251,230
618.93,61.9,156.5,10.63,16.948,298,250,231
619.13,61.92,156.5,11.03,16.935,299,251,231
619.33,61.94,156.5,12.57,16.984,300,252,232
619.53,61.96,156.6,13.31,17.033,299,251,232
619.74,61.98,156.6,14.07,17.09,298,251,231
619.94,62.0,156.7,16.03,17.241,301,251,231
620.14,62.02,156.7,17.25,17.332,300,250,230
620.34,62.04,156.8,18.46,17.433,300,249,230
620.54,62.06,156.9,19.97,17.548,300,248,228
620.75,62.08,157.0,23.18,17.725,302,247,227
620.95,62.1,157.0,24.58,17.807000000000002,302,245,226
621.15,62.12,157.2,25.92,17.884,302,245,225
621.35,62.14,157.2,28.5,18.005,303,243,224
621.55,62.16,157.2,29.3,18.052,302,243,224
621.76,62.18,157.3,30.11,18.105,302,242,223
621.96,62.2,157.3,31.52,18.194000000000003,302,241,222
622.16,62.22,157.4,32.03,18.244,302,241,221
622.36,62.24,157.4,32.41,18.274,301,240,221
622.56,62.26,157.5,32.56,18.298,301,239,220
622.77,62.28,157.5,33.11,18.37,301,239,219
622.97,62.3,157.5,33.12,18.396,302,238,219
623.17,62.32,157.6,32.93,18.415,301,239,219
623.37,62.34,157.5,32.57,18.436,300,238,219
623.57,62.36,157.6,32.49,18.448,301,237,219
623.78,62.38,157.6,32.12,18.433,301,238,219
623.98,62.4,157.5,31.93,18.449,300,238,218
624.18,62.42,157.5,31.34,18.444000000000003,300,238,218
624.38,62.44,157.6,29.9,18.436,301,238,219
624.58,62.46,157.6,28.85,18.423,300,238,219
624.79,62.48,157.5,26.71,18.393,300,238,219
624.99,62.5,157.5,25.55,18.375,299,238,219
625.19,62.53,157.5,24.38,18.326,300,238,219
625.39,62.55,157.5,21.78,18.275,299,239,219
625.59,62.57,157.5,20.69,18.225,299,239,220
625.8,62.59,157.4,19.48,18.18,299,240,221
626.0,62.61,157.4,18.48,18.136,298,240,221
626.2,62.63,157.4,16.47,18.033,297,241,221
626.4,62.65,157.3,15.53,17.969,298,242,222
626.6,62.67,157.3,14.81,17.916,297,243,223
626.81,62.69,157.2,13.21,17.78,297,244,224
627.01,62.71,157.2,12.72,17.724,297,245,226
627.21,62.73,157.0,12.13,17.647000000000002,298,246,226
627.41,62.75,157.0,11.62,17.573,297,247,227
627.61,62.77,157.0,11.05,17.469,297,248,228
627.82,62.79,156.9,10.8,17.413,297,249,229
628.02,62.81,156.9,10.5,17.357,298,250,230
628.22,62.83,156.9,10.47,17.317,297,250,230
628.42,62.85,156.9,10.54,17.308,298,250,231
628.62,62.87,156.8,10.64,17.298,299,251,231
628.83,62.89,156.9,10.71,17.301,298,250,231
629.03,62.91,156.8,10.95,17.303,298,250,231
629.23,62.93,156.9,11.97,17.323,299,251,231
629.43,62.95,156.9,12.58,17.339000000000002,300,251,231
629.63,62.97,156.9,14.1,17.447,299,252,231
629.84,62.99,157.0,15.12,17.525,299,251,231
630.04,63.01,157.0,16.07,17.612000000000002,300,251,230
630.24,63.03,157.2,18.61,17.805999999999997,301,249,229
630.44,63.05,157.2,20.02,17.908,301,248,229
630.64,63.07,157.3,21.6,18.008,302,247,228
630.85,63.09,157.4,23.2,18.1,302,246,226
631.05,63.11,157.4,25.97,18.241,302,245,226
631.25,63.13,157.5,27.27,18.305999999999997,302,244,225
631.45,63.15,157.5,28.53,18.36,302,244,224
631.65,63.17,157.6,30.23,18.459,303,243,223
631.86,63.19,157.7,30.86,18.517,302,241,222
632.06,63.21,157.7,31.52,18.564,302,241,222
632.26,63.23,157.7,32.05,18.582,302,241,221
632.46,63.25,157.8,32.67,18.663,301,240,221
632.66,63.27,157.8,32.92,18.71,301,239,220
632.87,63.29,157.8,33.0,18.738,301,238,220
633.07,63.31,157.9,32.99,18.779,302,238,219
633.27,63.33,157.9,32.76,18.783,300,238,219
633.47,63.35,157.8,32.57,18.795,300,238,219
633.67,63.37,157.9,32.22,18.81,301,238,218
633.88,63.39,157.9,31.92,18.804000000000002,300,238,219
634.08,63.41,157.9,31.64,18.8,299,238,218
634.28,63.43,157.9,31.26,18.812,299,238,218
634.48,63.45,157.9,28.94,18.785,300,238,219
634.68,63.47,157.9,27.88,18.776,299,238,219
634.89,63.49,157.8,26.9,18.749000000000002,299,238,219
635.09,63.52,157.8,24.28,18.704,299,238,219
635.29,63.54,157.9,23.02,18.673,299,239,220
635.49,63.56,157.8,21.68,18.625,299,239,220
635.69,63.58,157.8,20.73,18.587,298,239,220
635.9,63.6,157.8,18.56,18.492,298,240,221
636.1,63.62,157.7,17.38,18.445999999999998,298,241,222
636.3,63.64,157.7,16.37,18.393,297,241,222
636.5,63.66,157.6,14.88,18.283,298,242,223
636.7,63.68,157.5,14.07,18.213,297,244,224
636.91,63.7,157.5,13.31,18.137,297,244,225
637.11,63.72,157.5,12.58,18.075,297,245,226
637.31,63.74,157.4,11.71,17.935,297,247,228
637.51,63.76,157.3,11.36,17.873,297,248,228
637.71,63.78,157.3,10.92,17.813,297,249,228
637.92,63.8,157.2,10.54,17.743,298,249,230
638.12,63.82,157.3,10.58,17.69,298,250,230
638.32,63.84,157.2,10.4,17.666,298,251,231
638.52,63.86,157.2,10.55,17.665,298,250,231
638.72,63.88,157.2,10.62,17.66,299,251,231
638.93,63.9,157.2,10.79,17.656,299,251,232
639.13,63.92,157.2,11.03,17.667,299,250,231
639.33,63.94,157.2,12.58,17.726,299,251,231
639.53,63.96,157.2,13.3,17.753,299,252,232
639.73,63.98,157.2,14.19,17.815,300,251,232
639.94,64.0,157.4,16.0,17.965,299,251,230
640.14,64.02,157.4,17.33,18.066,300,250,230
640.34,64.04,157.5,18.61,18.165,300,250,230
640.54,64.06,157.5,20.05,18.281,300,248,229
640.74,64.08,157.6,23.08,18.465999999999998,301,246,227
640.95,64.1,157.8,24.67,18.533,302,246,226
641.15,64.12,157.8,26.06,18.604,302,246,225
641.35,64.14,157.8,28.42,18.723,302,244,224
641.55,64.16,157.9,29.36,18.778,302,242,224
641.75,64.18,158.0,30.26,18.824,302,242,223
641.96,64.2,158.1,31.5,18.922,302,242,222
642.16,64.22,158.0,31.9,18.963,302,240,221
642.36,64.24,158.1,32.39,19.008,301,239,221
642.56,64.26,158.1,32.79,19.031,302,240,220
642.76,64.28,158.2,33.05,19.084,301,239,219
642.97,64.3,158.2,32.95,19.114,301,238,219
643.17,64.32,158.2,33.03,19.129,301,239,219
643.37,64.34,158.2,32.62,19.163,301,239,220
643.57,64.36,158.3,32.48,19.159000000000002,300,238,219
643.77,64.38,158.2,32.05,19.166,300,238,219
643.98,64.4,158.2,31.94,19.166,301,238,219
644.18,64.42,158.2,31.01,19.166,300,238,219
644.38,64.44,158.3,29.91,19.15,299,237,218
644.58,64.46,158.2,28.86,19.151,300,238,219
644.78,64.48,158.2,26.8,19.113,300,238,219
644.99,64.51,158.2,25.42,19.090999999999998,299,238,219
645.19,64.53,158.2,24.16,19.048,299,239,219
645.39,64.55,158.1,21.74,18.98,300,239,220
645.59,64.57,158.1,20.63,18.941,299,239,220
645.79,64.59,158.1,19.45,18.908,298,240,221
646.0,64.61,158.0,18.4,18.852999999999998,299,240,221
646.2,64.63,158.0,16.48,18.76,298,242,222
646.4,64.65,158.0,15.61,18.687,297,242,222
646.6,64.67,157.9,14.77,18.645,297,243,223
646.8,64.69,157.9,13.3,18.504,298,244,225
647.01,64.71,157.8,12.74,18.43,297,245,225
647.21,64.73,157.8,12.0,18.367,297,246,227
647.41,64.75,157.7,11.72,18.302,297,247,227
647.61,64.77,157.6,11.06,18.174,298,249,229
647.81,64.79,157.6,10.78,18.124000000000002,298,249,229
648.02,64.81,157.6,10.65,18.088,297,249,230
648.22,64.83,157.6,10.46,18.04,299,251,231
648.42,64.85,157.5,10.53,18.028,299,251,231
648.62,64.87,157.5,10.56,18.026,298,251,231
648.82,64.89,157.6,10.57,18.028,298,251,231
649.03,64.91,157.5,11.15,18.023,299,251,231
649.23,64.93,157.6,12.03,18.047,300,252,231
649.43,64.95,157.5,12.53,18.062,299,251,231
649.63,64.97,157.6,14.15,18.174,299,251,232
649.83,64.99,157.6,15.11,18.246,300,252,232
650.04,65.01,157.7,15.94,18.328,300,251,231
650.24,65.03,157.8,18.55,18.523,300,250,229
650.44,65.05,157.9,20.02,18.625,301,248,228
650.64,65.07,158.0,21.7,18.719,302,248,229
650.84,65.09,158.0,23.18,18.81,301,247,227
651.05,65.11,158.1,26.0,18.962,302,245,226
651.25,65.13,158.1,27.29,19.023,303,244,225
651.45,65.15,158.2,28.4,19.087,302,244,224
651.65,65.17,158.3,30.11,19.187,302,242,223
651.85,65.19,158.4,30.95,19.243,302,242,222
652.06,65.21,158.3,31.65,19.273,302,242,222
652.26,65.23,158.4,32.02,19.311,302,241,221
652.46,65.25,158.5,32.61,19.392,301,239,220
652.66,65.27,158.5,33.09,19.423,302,239,220
652.86,65.29,158.6,32.98,19.447,302,239,220
653.07,65.31,158.5,32.77,19.5,300,238,219
653.27,65.33,158.6,32.77,19.511,300,238,219
653.47,65.35,158.6,32.69,19.519000000000002,301,239,218
653.67,65.37,158.5,32.09,19.525,300,239,219
653.87,65.39,158.5,31.8,19.528,299,238,218
654.08,65.41,158.5,31.77,19.53,300,238,219
654.28,65.43,158.5,31.3,19.52,301,238,219
654.48,65.45,158.5,28.9,19.508,299,238,219
654.68,65.47,158.6,28.14,19.485,299,238,219
654.88,65.5,158.5,26.79,19.463,299,238,219
655.09,65.52,158.5,24.25,19.41,298,238,219
655.29,65.54,158.5,23.12,19.379,299,239,219
655.49,65.56,158.4,21.8,19.349,299,239,220
655.69,65.58,158.5,20.61,19.297,298,239,220
655.89,65.6,158.4,18.47,19.223,298,241,221
656.1,65.62,158.4,17.42,19.158,298,241,222
656.3,65.64,158.3,16.5,19.104,298,241,222
656.5,65.66,158.2,14.77,18.988,297,243,224
656.7,65.68,158.2,14.01,18.93,297,243,224
656.9,65.7,158.2,13.35,18.862000000000002,297,245,225
657.11,65.72,158.1,12.12,18.722,297,246,227
657.31,65.74,158.1,11.66,18.656,297,247,227
657.51,65.76,157.9,11.38,18.589000000000002,297,248,228
657.71,65.78,158.0,11.05,18.545,298,248,229
657.91,65.8,157.9,10.59,18.428,298,249,230
658.12,65.82,157.9,10.44,18.415,297,250,230
658.32,65.84,157.8,10.47,18.39,297,251,230
658.52,65.86,157.9,10.56,18.38,299,251,231
658.72,65.88,157.9,10.59,18.373,298,251,231
658.92,65.9,157.9,10.67,18.373,298,251,231
659.13,65.92,157.9,11.12,18.379,298,251,231
659.33,65.94,157.8,12.63,18.408,299,251,231
659.53,65.96,157.9,13.23,18.462,299,252,232
659.73,65.98,158.0,14.06,18.534000000000002,299,252,231
659.93,66.0,158.0,16.1,18.68,301,251,231
660.14,66.02,158.1,17.17,18.774,300,250,231
660.34,66.04,158.2,18.6,18.89,300,249,230
660.54,66.06,158.3,21.64,19.081,302,248,229
660.74,66.08,158.4,23.21,19.168,302,246,228
660.94,66.1,158.4,24.54,19.249000000000002,302,246,226
661.15,66.12,158.5,25.99,19.333,301,245,226
661.35,66.14,158.5,28.34,19.430999999999997,302,244,225
661.55,66.16,158.5,29.28,19.495,302,243,224
661.75,66.18,158.6,30.26,19.54,302,242,223
661.95,66.2,158.7,31.57,19.637999999999998,302,241,222
662.16,66.22,158.7,32.08,19.678,302,240,222
662.36,66.24,158.8,32.44,19.706,301,240,221
662.56,66.26,158.8,32.61,19.745,301,239,220
662.76,66.28,158.8,33.1,19.803,302,239,220
662.96,66.3,158.8,33.21,19.839000000000002,302,239,220
663.17,66.32,158.9,32.99,19.85,301,238,220
663.37,66.34,158.9,32.63,19.868,301,238,219
663.57,66.36,158.9,32.48,19.883,302,238,219
663.77,66.38,158.9,32.08,19.886,301,238,219
663.97,66.4,158.9,31.88,19.875999999999998,300,238,219
664.18,66.42,158.9,31.19,19.88,300,238,219
664.38,66.44,158.9,29.98,19.878,300,238,219
664.58,66.46,158.9,28.68,19.863,299,238,219
664.78,66.49,158.9,26.89,19.817,300,239,219
664.98,66.51,158.8,25.51,19.801,299,238,220
665.19,66.53,158.8,24.25,19.765,299,238,220
665.39,66.55,158.8,21.87,19.708,299,239,220
665.59,66.57,158.8,20.7,19.66,299,240,220
665.79,66.59,158.7,19.61,19.627,299,240,221
665.99,66.61,158.8,18.32,19.565,298,241,221
666.2,66.63,158.7,16.48,19.465,298,241,222
666.4,66.65,158.7,15.52,19.423,298,242,222
666.6,66.67,158.5,14.82,19.359,298,243,224
666.8,66.69,158.5,13.26,19.222,297,245,225
667.0,66.71,158.5,12.65,19.149,298,245,226
667.21,66.73,158.4,12.25,19.086,297,246,227
667.41,66.75,158.4,11.64,19.02,297,247,228
667.61,66.77,158.3,10.96,18.902,297,248,229
667.81,66.79,158.3,10.71,18.851,298,249,229
668.01,66.81,158.2,10.53,18.803,298,250,230
668.22,66.83,158.2,10.36,18.756,297,250,231
668.42,66.85,158.3,10.43,18.752,298,250,231
668.62,66.87,158.2,10.54,18.745,299,251,231
668.82,66.89,158.2,10.68,18.741,298,251,231
669.02,66.91,158.2,11.01,18.75,298,251,231
669.23,66.93,158.2,12.01,18.76,298,251,231
669.43,66.95,158.2,12.49,18.79,299,251,232
669.63,66.97,158.3,14.15,18.887999999999998,298,251,231
669.83,66.99,158.3,14.93,18.959,299,251,231
670.03,67.01,158.4,16.09,19.049,299,251,231
670.24,67.03,158.5,18.5,19.247,301,250,230
670.44,67.05,158.6,20.07,19.361,301,248,228
670.64,67.07,158.7,21.63,19.457,301,248,228
670.84,67.09,158.7,23.1,19.53,301,247,227
671.04,67.11,158.8,25.98,19.680999999999997,302,245,225
671.25,67.13,158.8,27.14,19.74,302,244,225
671.45,67.15,158.8,28.39,19.795,302,244,225
671.65,67.17,159.0,30.22,19.898,302,243,223
671.85,67.19,159.0,30.92,19.942999999999998,302,241,223
672.05,67.21,159.0,31.54,20.000999999999998,301,241,222
672.26,67.23,159.0,32.06,20.039,302,241,221
672.46,67.25,159.1,32.78,20.105,301,240,221
672.66,67.27,159.1,32.97,20.15,301,239,220
672.86,67.29,159.1,32.99,20.177,301,239,220
673.06,67.31,159.2,32.96,20.223,301,238,220
673.27,67.33,159.2,32.86,20.226,301,238,219
673.47,67.35,159.2,32.71,20.238,300,238,219
673.67,67.37,159.2,32.2,20.23,301,238,219
673.87,67.39,159.2,31.94,20.241,300,238,219
674.07,67.41,159.2,31.63,20.235,300,238,219
674.28,67.43,159.2,31.19,20.244,300,238,219
674.48,67.45,159.3,28.91,20.214000000000002,300,238,219
674.68,67.48,159.3,27.94,20.203,299,238,219
674.88,67.5,159.2,26.75,20.188,299,238,219
675.08,67.52,159.2,24.31,20.129,300,238,220
675.29,67.54,159.2,23.11,20.105999999999998,299,239,220
675.49,67.56,159.1,21.71,20.059,299,239,220
675.69,67.58,159.1,20.61,20.02,299,240,221
675.89,67.6,159.0,18.5,19.932000000000002,298,240,221
676.09,67.62,159.0,17.42,19.875999999999998,298,241,222
676.3,67.64,159.0,16.41,19.83,298,241,222
676.5,67.66,158.9,14.83,19.712,297,243,224
676.7,67.68,158.9,14.05,19.648,298,244,225
676.9,67.7,158.8,13.33,19.585,297,245,225
677.1,67.72,158.8,12.2,19.434,297,247,227
677.31,67.74,158.7,11.57,19.369,297,247,227
677.51,67.76,158.7,11.23,19.302,297,248,228
677.71,67.78,158.7,11.05,19.243,297,248,229
677.91,67.8,158.6,10.59,19.174,298,250,230
678.11,67.82,158.5,10.53,19.133,298,251,230
678.32,67.84,158.6,10.52,19.116,299,251,231
678.52,67.86,158.5,10.49,19.11,298,250,231
678.72,67.88,158.5,10.56,19.104,299,251,231
678.92,67.9,158.6,10.66,19.101,298,251,231
679.12,67.92,158.5,11.07,19.105999999999998,299,251,232
679.33,67.94,158.6,12.6,19.15,298,251,231
679.53,67.96,158.6,13.33,19.19,299,251,232
679.73,67.98,158.6,14.19,19.256,300,252,232
679.93,68.0,158.7,16.03,19.407,300,250,231
680.13,68.02,158.7,17.24,19.506,300,250,230
680.34,68.04,158.8,18.54,19.615,301,250,230
680.54,68.06,158.9,21.5,19.794,301,248,228
680.74,68.08,159.0,23.09,19.896,301,246,227
680.94,68.1,159.1,24.63,19.979,302,246,226
681.14,68.12,159.2,26.15,20.04,303,245,226
681.35,68.14,159.2,28.24,20.167,302,244,224
681.55,68.16,159.2,29.44,20.218,302,243,224
681.75,68.18,159.3,30.17,20.262999999999998,302,242,223
681.95,68.2,159.4,31.56,20.362000000000002,302,242,222
682.15,68.22,159.4,31.94,20.397000000000002,301,240,222
682.36,68.24,159.4,32.4,20.43,301,240,221
682.56,68.26,159.4,32.67,20.47,302,240,221
682.76,68.28,159.5,32.82,20.53,301,239,220
682.96,68.3,159.5,32.99,20.555999999999997,301,238,219
683.16,68.32,159.5,32.93,20.576,300,238,219
683.37,68.34,159.5,32.68,20.598000000000003,301,238,219
683.57,68.36,159.6,32.17,20.605,300,238,219
683.77,68.38,159.6,32.01,20.596,300,238,218
683.97,68.4,159.6,31.93,20.608,300,238,219
684.17,68.42,159.6,31.06,20.601999999999997,300,238,219
684.38,68.44,159.6,29.93,20.592,299,238,219
684.58,68.46,159.6,29.0,20.595,299,238,219
684.78,68.49,159.6,26.8,20.558000000000003,300,238,220
684.98,68.51,159.5,25.55,20.518,298,238,219
685.18,68.53,159.5,24.27,20.493000000000002,298,239,219
685.39,68.55,159.5,21.77,20.425,299,239,220
685.59,68.57,159.4,20.64,20.38,298,240,221
685.79,68.59,159.4,19.49,20.345,298,240,221
685.99,68.61,159.4,18.49,20.296,298,240,221
686.19,68.63,159.4,16.45,20.2,298,242,223
686.4,68.65,159.3,15.53,20.136,297,242,223
686.6,68.67,159.3,14.83,20.077,297,243,224
686.8,68.69,159.1,13.36,19.936,297,245,225
687.0,68.71,159.1,12.62,19.874000000000002,297,246,226
687.2,68.73,159.2,12.13,19.804000000000002,297,247,226
687.41,68.75,159.1,11.59,19.746,296,247,227
687.61,68.77,159.0,10.99,19.617,298,249,229
687.81,68.79,159.0,10.69,19.569000000000003,298,249,230
688.01,68.81,158.9,10.5,19.529,297,250,230
688.21,68.83,158.8,10.34,19.489,298,251,231
688.42,68.85,158.8,10.55,19.48,299,251,231
688.62,68.87,158.9,10.54,19.476,298,251,231
688.82,68.89,158.8,10.6,19.474,298,251,231
689.02,68.91,158.9,11.04,19.475,300,251,232
689.22,68.93,158.8,11.96,19.488,299,251,232
689.43,68.95,158.9,12.56,19.522000000000002,299,251,231
689.63,68.97,158.9,14.16,19.634,299,252,232
689.83,68.99,158.9,15.14,19.695999999999998,300,252,232
690.03,69.01,159.1,16.21,19.781,300,251,232
690.23,69.03,159.2,18.64,19.98,300,250,230
690.44,69.05,159.3,20.05,20.067999999999998,301,248,229
690.64,69.07,159.2,21.6,20.174,302,248,228
690.84,69.09,159.3,23.16,20.24,302,246,227
691.04,69.11,159.4,26.1,20.414,302,245,226
691.24,69.13,159.5,27.35,20.472,302,244,225
691.45,69.15,159.6,28.38,20.529,302,244,224
691.65,69.17,159.6,30.2,20.633000000000003,301,242,223
691.85,69.19,159.7,30.94,20.671999999999997,302,242,223
692.05,69.21,159.6,31.59,20.726,303,241,222
692.25,69.23,159.8,32.24,20.798000000000002,301,240,221
692.46,69.25,159.8,32.69,20.825,302,239,220
692.66,69.27,159.8,32.95,20.869,301,239,220
692.86,69.29,159.8,33.15,20.888,302,239,220
693.06,69.31,159.9,32.99,20.929000000000002,300,238,219
693.26,69.33,159.9,32.72,20.936,300,238,219
693.47,69.35,159.9,32.69,20.958000000000002,301,238,219
693.67,69.37,159.9,32.21,20.96,300,237,219
693.87,69.39,159.9,31.71,20.961,299,238,219
694.07,69.41,159.9,31.56,20.967,300,238,219
694.27,69.43,159.9,31.18,20.965,300,238,219
694.48,69.45,159.9,28.94,20.951,299,238,219
694.68,69.48,159.9,27.95,20.936,299,238,219
694.88,69.5,159.9,26.93,20.913,299,238,220
695.08,69.52,159.8,24.32,20.853,298,239,219
695.28,69.54,159.9,23.0,20.828000000000003,299,239,220
695.49,69.56,159.8,21.87,20.785999999999998,299,239,220
695.69,69.58,159.8,20.61,20.745,299,239,221
695.89,69.6,159.7,18.41,20.662,298,240,221
696.09,69.62,159.7,17.24,20.605999999999998,298,241,221
696.29,69.64,159.7,16.45,20.54,298,241,222
696.5,69.66,159.6,14.7,20.445,297,243,223
696.7,69.68,159.6,14.02,20.375999999999998,297,243,224
696.9,69.7,159.5,13.29,20.309,297,244,225
697.1,69.72,159.5,12.08,20.167,298,247,227
697.3,69.74,159.4,11.53,20.102999999999998,297,247,228
697.51,69.76,159.4,11.29,20.039,297,248,228
697.71,69.78,159.3,10.86,19.988,297,248,229
697.91,69.8,159.3,10.58,19.893,298,250,230
698.11,69.82,159.2,10.47,19.858,297,250,230
698.31,69.84,159.2,10.45,19.846,297,250,230
698.52,69.86,159.2,10.6,19.831,299,252,232
698.72,69.88,159.1,10.65,19.827,298,251,231
698.92,69.9,159.2,10.56,19.832,298,251,231
699.12,69.92,159.3,11.09,19.838,298,251,231
699.32,69.94,159.2,12.64,19.879,300,252,232
699.53,69.96,159.2,13.12,19.923,299,251,232
699.73,69.98,159.3,14.13,19.982,298,251,232
699.93,70.0,159.4,16.14,20.143,301,251,232
700.13,70.02,159.4,17.16,20.237000000000002,301,251,231
700.33,70.04,159.5,18.5,20.337,300,250,230
700.54,70.06,159.6,21.66,20.524,301,248,228
700.74,70.08,159.7,23.2,20.63,302,247,227
700.94,70.1,159.8,24.66,20.682,302,246,226
701.14,70.12,159.8,26.04,20.748,302,245,225
701.34,70.14,159.9,28.58,20.875,303,244,224
701.55,70.16,159.9,29.5,20.93,303,243,224
701.75,70.18,160.0,30.12,20.973000000000003,302,242,224
701.95,70.2,160.0,31.53,21.069000000000003,302,241,221
702.15,70.22,160.1,32.07,21.12,302,241,221
702.35,70.24,160.1,32.45,21.156,301,240,221
702.56,70.26,160.1,32.52,21.182,301,240,220
702.76,70.28,160.2,33.15,21.252,301,239,219
702.96,70.3,160.2,33.12,21.265,301,239,220
703.16,70.32,160.2,32.95,21.288,301,238,220
703.36,70.34,160.2,32.55,21.311,300,238,219
703.57,70.36,160.2,32.53,21.322,301,239,219
703.77,70.38,160.3,32.25,21.322,301,238,220
703.97,70.4,160.2,31.9,21.326,300,238,219
704.17,70.42,160.2,31.31,21.324,300,238,219
704.37,70.44,160.2,29.89,21.307,300,238,219
704.58,70.47,160.3,28.93,21.309,300,238,219
704.78,70.49,160.2,26.56,21.256999999999998,299,239,219
704.98,70.51,160.2,25.59,21.237,299,238,219
705.18,70.53,160.2,24.33,21.208000000000002,299,238,220
705.38,70.55,160.1,21.8,21.14,298,239,220
705.59,70.57,160.2,20.66,21.099,298,240,220
705.79,70.59,160.1,19.42,21.053,298,240,221
705.99,70.61,160.1,18.45,21.016,298,240,222
706.19,70.63,159.9,16.41,20.916999999999998,297,242,222
706.39,70.65,160.0,15.53,20.853,297,242,223
706.6,70.67,159.9,14.86,20.796999999999997,297,243,223
706.8,70.69,159.8,13.31,20.662,297,244,225
707.0,70.71,159.8,12.74,20.596999999999998,297,245,226
707.2,70.73,159.7,12.06,20.521,297,247,227
707.4,70.75,159.7,11.69,20.457,297,247,228
707.61,70.77,159.6,10.94,20.335,297,248,229
707.81,70.79,159.6,10.66,20.288,297,249,229
708.01,70.81,159.5,10.59,20.248,298,250,230
708.21,70.83,159.6,10.39,20.201,298,250,230
708.41,70.85,159.5,10.43,20.191,297,250,231
708.62,70.87,159.5,10.57,20.188,298,251,232
708.82,70.89,159.5,10.67,20.189,298,251,231
709.02,70.91,159.5,10.85,20.189,298,251,231
709.22,70.93,159.5,12.03,20.219,299,252,231
709.42,70.95,159.6,12.7,20.238,299,251,231
709.63,70.97,159.6,14.11,20.337,299,252,231
709.83,70.99,159.6,15.05,20.410999999999998,298,252,231
710.03,71.01,159.7,15.95,20.489,299,251,231
710.23,71.03,159.9,18.57,20.699,301,249,230
710.43,71.05,159.9,20.13,20.78,301,249,229
710.64,71.07,160.0,21.65,20.889,301,247,228
710.84,71.09,160.0,23.22,20.976,302,247,227
711.04,71.11,160.1,26.09,21.129,302,245,226
711.24,71.13,160.2,27.28,21.17,301,245,225
711.44,71.15,160.2,28.34,21.247,302,244,224
711.65,71.17,160.3,30.12,21.345,302,242,223
711.85,71.19,160.3,30.91,21.395,302,242,223
712.05,71.21,160.3,31.45,21.432,302,242,222
712.25,71.23,160.4,32.02,21.468000000000004,302,240,222
712.45,71.25,160.4,32.86,21.551,302,240,221
712.66,71.27,160.5,33.0,21.576,301,240,220
712.86,71.29,160.5,32.87,21.614,301,238,220
713.06,71.31,160.5,32.99,21.641,301,239,219
713.26,71.33,160.6,32.84,21.668000000000003,301,238,220
713.46,71.35,160.5,32.67,21.666999999999998,300,238,219
713.67,71.37,160.6,32.13,21.680999999999997,300,239,219
713.87,71.39,160.5,31.92,21.676,301,239,219
714.07,71.41,160.6,31.73,21.677,300,238,218
714.27,71.43,160.5,31.06,21.677,299,238,220
714.47,71.46,160.6,28.94,21.677,300,238,219
714.68,71.48,160.6,27.95,21.646,300,238,219
714.88,71.5,160.5,26.79,21.625,300,238,219
715.08,71.52,160.5,24.42,21.565,299,239,220
715.28,71.54,160.5,23.1,21.531999999999996,299,239,220
715.48,71.56,160.5,21.96,21.491,299,239,221
