时间,振次,轴位移,力,变形,围压,孔压,反压,N,d1,pp
158.77,15.87,173.1,17.5,-5.584,300,249,226,15.72,0.0,1
158.97,15.9,173.0,17.55,-5.575,299,249,226,15.74,-0.09999999999999432,1
159.18,15.92,173.1,17.61,-5.575,300,249,226,15.76,0.0,1
159.38,15.94,173.1,17.57,-5.582000000000001,300,249,226,15.780000000000001,0.0,1
159.58,15.96,173.2,17.84,-5.579,300,249,226,15.8,0.09999999999999432,1
159.78,15.98,173.1,18.15,-5.566,301,249,226,15.82,0.0,1
159.98,16.0,173.2,18.55,-5.584,300,248,226,15.84,0.09999999999999432,0
160.19,16.02,173.2,19.19,-5.569,300,249,226,15.860000000000001,0.09999999999999432,1
160.39,16.04,173.2,19.65,-5.555,301,249,226,15.88,0.09999999999999432,1
160.59,16.06,173.2,19.97,-5.545,300,249,225,15.9,0.09999999999999432,1
160.79,16.08,173.2,20.46,-5.525,300,249,226,15.92,0.09999999999999432,1
160.99,16.1,173.2,21.34,-5.495,300,249,225,15.94,0.09999999999999432,1
161.2,16.12,173.2,21.86,-5.479,301,248,226,15.96,0.09999999999999432,0
161.4,16.14,173.4,22.24,-5.473,300,248,226,15.98,0.30000000000001137,0
161.6,16.16,173.3,22.97,-5.443,300,248,224,16.0,0.20000000000001705,0
161.8,16.18,173.2,23.43,-5.425,301,247,224,16.02,0.09999999999999432,-1
162.0,16.2,173.4,23.73,-5.428,301,247,224,16.04,0.30000000000001137,-1
162.21,16.22,173.3,23.92,-5.409,301,247,225,16.06,0.20000000000001705,-1
162.41,16.24,173.3,24.36,-5.395,301,246,224,16.080000000000002,0.20000000000001705,-2
162.61,16.26,173.4,24.61,-5.382999999999999,301,246,224,16.1,0.30000000000001137,-2
162.81,16.28,173.3,24.69,-5.382999999999999,301,246,223,16.12,0.20000000000001705,-2
163.01,16.3,173.4,24.96,-5.382000000000001,301,246,224,16.14,0.30000000000001137,-2
163.22,16.32,173.4,25.13,-5.369,301,246,224,16.16,0.30000000000001137,-2
163.42,16.34,173.4,25.1,-5.361000000000001,301,246,223,16.18,0.30000000000001137,-2
163.62,16.36,173.3,25.17,-5.358,301,246,224,16.2,0.20000000000001705,-2
163.82,16.38,173.4,25.25,-5.374,301,246,223,16.22,0.30000000000001137,-2
164.02,16.4,173.4,25.16,-5.3629999999999995,301,246,224,16.240000000000002,0.30000000000001137,-2
164.23,16.42,173.4,25.09,-5.358,302,247,223,16.26,0.30000000000001137,-1
164.43,16.44,173.3,24.9,-5.365,301,246,223,16.28,0.20000000000001705,-2
164.63,16.46,173.4,24.54,-5.351,300,246,223,16.3,0.30000000000001137,-2
164.83,16.48,173.2,23.94,-5.36,301,246,223,16.32,0.09999999999999432,-2
165.03,16.5,173.5,23.42,-5.377000000000001,301,246,223,16.34,0.4000000000000057,-2
165.24,16.52,173.3,22.86,-5.361000000000001,301,246,223,16.36,0.20000000000001705,-2
165.44,16.54,173.4,22.46,-5.3660000000000005,300,246,223,16.38,0.30000000000001137,-2
165.64,16.56,173.3,22.11,-5.391,301,246,224,16.4,0.20000000000001705,-2
165.84,16.58,173.3,21.27,-5.409,301,247,224,16.42,0.20000000000001705,-1
166.04,16.6,173.4,20.87,-5.425,301,247,224,16.44,0.30000000000001137,-1
166.25,16.62,173.3,20.43,-5.438,301,247,225,16.46,0.20000000000001705,-1
166.45,16.64,173.2,19.84,-5.457000000000001,300,247,225,16.48,0.09999999999999432,-1
166.65,16.66,173.2,19.41,-5.4670000000000005,300,247,225,16.5,0.09999999999999432,-1
166.85,16.68,173.2,19.09,-5.484,300,247,225,16.52,0.09999999999999432,-1
167.05,16.7,173.1,18.47,-5.492999999999999,300,248,225,16.54,0.0,0
167.26,16.72,173.2,18.2,-5.513999999999999,300,248,225,16.56,0.09999999999999432,0
167.46,16.74,173.1,18.02,-5.529,300,248,225,16.580000000000002,0.0,0
167.66,16.76,173.2,18.05,-5.532,300,248,226,16.6,0.09999999999999432,0
167.86,16.78,173.1,17.76,-5.545,300,249,226,16.62,0.0,1
168.06,16.8,173.2,17.68,-5.547999999999999,300,249,226,16.64,0.09999999999999432,1
168.27,16.82,173.1,17.6,-5.558,300,248,226,16.66,0.0,0
168.47,16.84,173.0,17.4,-5.557,300,249,226,16.68,-0.09999999999999432,1
168.67,16.86,173.1,17.41,-5.561,299,249,226,16.7,0.0,1
168.87,16.89,173.1,17.42,-5.595,300,249,226,16.72,0.0,1
169.07,16.91,173.1,17.39,-5.581,300,249,226,16.740000000000002,0.0,1
169.28,16.93,173.1,17.47,-5.5729999999999995,299,249,226,16.76,0.0,1
169.48,16.95,173.2,17.69,-5.562,300,248,226,16.78,0.09999999999999432,0
169.68,16.97,173.1,18.0,-5.5729999999999995,300,249,226,16.8,0.0,1
169.88,16.99,173.2,18.5,-5.562,299,249,226,16.82,0.09999999999999432,1
170.08,17.01,173.1,18.88,-5.56,300,249,226,16.84,0.0,1
170.29,17.03,173.2,19.14,-5.542999999999999,300,249,226,16.86,0.09999999999999432,1
170.49,17.05,173.1,19.61,-5.546,300,249,226,16.88,0.0,1
170.69,17.07,173.2,20.45,-5.521,300,249,225,16.9,0.09999999999999432,1
170.89,17.09,173.2,20.87,-5.5089999999999995,301,248,225,16.92,0.09999999999999432,0
171.09,17.11,173.1,21.33,-5.4910000000000005,300,248,226,16.94,0.0,0
171.3,17.13,173.2,22.32,-5.4670000000000005,301,248,225,16.96,0.09999999999999432,0
171.5,17.15,173.3,22.48,-5.449,301,248,224,16.98,0.20000000000001705,0
171.7,17.17,173.4,22.99,-5.452000000000001,301,247,224,17.0,0.30000000000001137,-1
171.9,17.19,173.3,23.71,-5.417999999999999,301,246,225,17.02,0.20000000000001705,-2
172.1,17.21,173.3,24.02,-5.41,301,247,224,17.04,0.20000000000001705,-1
172.31,17.23,173.3,24.34,-5.406000000000001,301,247,224,17.06,0.20000000000001705,-1
172.51,17.25,173.3,24.56,-5.3839999999999995,301,246,224,17.080000000000002,0.20000000000001705,-2
172.71,17.27,173.3,24.89,-5.377999999999999,301,246,223,17.1,0.20000000000001705,-2
172.91,17.29,173.4,24.98,-5.376,301,247,224,17.12,0.30000000000001137,-1
173.11,17.31,173.4,25.01,-5.379,301,247,224,17.14,0.30000000000001137,-1
173.32,17.33,173.3,25.06,-5.358,301,246,224,17.16,0.20000000000001705,-2
173.52,17.35,173.3,25.17,-5.359,301,246,223,17.18,0.20000000000001705,-2
173.72,17.37,173.4,25.1,-5.358,301,246,224,17.2,0.30000000000001137,-2
173.92,17.39,173.4,25.15,-5.3629999999999995,301,246,223,17.22,0.30000000000001137,-2
174.12,17.41,173.3,24.97,-5.3629999999999995,301,246,224,17.240000000000002,0.20000000000001705,-2
174.33,17.43,173.4,24.98,-5.37,301,247,224,17.26,0.30000000000001137,-1
174.53,17.45,173.3,24.88,-5.354,301,246,224,17.28,0.20000000000001705,-2
174.73,17.47,173.3,23.91,-5.367000000000001,300,246,223,17.3,0.20000000000001705,-2
174.93,17.49,173.5,23.57,-5.37,300,246,223,17.32,0.4000000000000057,-2
175.13,17.51,173.4,23.49,-5.3839999999999995,301,246,224,17.34,0.30000000000001137,-2
175.34,17.53,173.4,22.52,-5.382999999999999,300,246,224,17.36,0.30000000000001137,-2
175.54,17.55,173.3,22.16,-5.402,301,246,224,17.38,0.20000000000001705,-2
175.74,17.57,173.4,21.89,-5.4079999999999995,301,245,224,17.400000000000002,0.30000000000001137,-3
175.94,17.59,173.3,21.51,-5.4239999999999995,301,247,224,17.42,0.20000000000001705,-1
176.14,17.61,173.3,20.51,-5.449,301,248,224,17.44,0.20000000000001705,0
176.35,17.63,173.3,20.19,-5.468999999999999,301,247,224,17.46,0.20000000000001705,-1
176.55,17.65,173.3,19.77,-5.519,301,247,225,17.48,0.20000000000001705,-1
176.75,17.67,173.3,19.01,-5.501,300,248,225,17.5,0.20000000000001705,0
176.95,17.69,173.2,18.81,-5.511,300,248,225,17.52,0.09999999999999432,0
177.15,17.71,173.3,18.6,-5.531000000000001,300,248,225,17.54,0.20000000000001705,0
177.36,17.73,173.1,18.34,-5.535,300,248,225,17.56,0.0,0
177.56,17.75,173.3,17.89,-5.544,301,248,226,17.580000000000002,0.20000000000001705,0
177.76,17.77,173.2,17.86,-5.553999999999999,300,249,226,17.6,0.09999999999999432,1
177.96,17.79,173.2,17.63,-5.567,300,249,226,17.62,0.09999999999999432,1
178.16,17.81,173.1,17.65,-5.582000000000001,300,249,226,17.64,0.0,1
178.37,17.83,173.2,17.52,-5.57,300,249,226,17.66,0.09999999999999432,1
178.57,17.85,173.2,17.48,-5.571000000000001,300,249,226,17.68,0.09999999999999432,1
178.77,17.87,173.1,17.62,-5.562,300,248,225,17.7,0.0,0
178.97,17.9,173.1,17.55,-5.566,300,249,226,17.72,0.0,1
179.17,17.92,173.1,17.59,-5.575,300,249,226,17.740000000000002,0.0,1
179.38,17.94,173.2,17.61,-5.574,299,248,226,17.76,0.09999999999999432,0
179.58,17.96,173.2,17.94,-5.586,300,249,226,17.78,0.09999999999999432,1
179.78,17.98,173.2,18.33,-5.57,300,249,226,17.8,0.09999999999999432,1
179.98,18.0,173.1,18.65,-5.58,300,249,226,17.82,0.0,1
180.18,18.02,173.1,19.28,-5.555,300,249,226,17.84,0.0,1
180.39,18.04,173.1,19.56,-5.56,300,249,225,17.86,0.0,1
180.59,18.06,173.2,19.95,-5.542000000000001,300,249,226,17.88,0.09999999999999432,1
180.79,18.08,173.1,20.33,-5.516,300,249,226,17.900000000000002,0.0,1
180.99,18.1,173.2,21.34,-5.507999999999999,300,248,226,17.92,0.09999999999999432,0
181.19,18.12,173.2,21.78,-5.4910000000000005,300,248,226,17.94,0.09999999999999432,0
181.4,18.14,173.3,22.14,-5.4639999999999995,300,248,225,17.96,0.20000000000001705,0
181.6,18.16,173.3,22.9,-5.438,301,247,224,17.98,0.20000000000001705,-1
181.8,18.18,173.3,23.34,-5.426,301,247,224,18.0,0.20000000000001705,-1
182.0,18.2,173.4,23.79,-5.42,300,247,224,18.02,0.30000000000001137,-1
182.2,18.22,173.2,24.03,-5.409,301,247,225,18.04,0.09999999999999432,-1
182.41,18.24,173.4,24.28,-5.395,301,247,224,18.06,0.30000000000001137,-1
182.61,18.26,173.4,24.77,-5.388999999999999,301,246,224,18.080000000000002,0.30000000000001137,-2
182.81,18.28,173.4,24.77,-5.371,301,247,224,18.1,0.30000000000001137,-1
183.01,18.3,173.5,25.06,-5.38,301,246,224,18.12,0.4000000000000057,-2
183.21,18.32,173.3,25.09,-5.364,302,246,224,18.14,0.20000000000001705,-2
183.42,18.34,173.4,25.05,-5.372999999999999,300,246,223,18.16,0.30000000000001137,-2
183.62,18.36,173.4,25.2,-5.382000000000001,301,246,224,18.18,0.30000000000001137,-2
183.82,18.38,173.4,25.1,-5.394,301,246,224,18.2,0.30000000000001137,-2
184.02,18.4,173.4,25.01,-5.39,301,246,224,18.22,0.30000000000001137,-2
184.22,18.42,173.4,25.15,-5.372999999999999,301,246,223,18.240000000000002,0.30000000000001137,-2
184.43,18.44,173.4,24.94,-5.371,301,246,224,18.26,0.30000000000001137,-2
184.63,18.46,173.5,24.71,-5.364,301,246,223,18.28,0.4000000000000057,-2
184.83,18.48,173.4,23.96,-5.388999999999999,301,246,223,18.3,0.30000000000001137,-2
185.03,18.5,173.4,23.43,-5.377999999999999,301,246,223,18.32,0.30000000000001137,-2
185.23,18.52,173.4,23.18,-5.395,302,246,223,18.34,0.30000000000001137,-2
185.44,18.54,173.3,22.8,-5.4,300,247,224,18.36,0.20000000000001705,-1
185.64,18.56,173.4,21.77,-5.439,300,246,224,18.38,0.30000000000001137,-2
185.84,18.58,173.3,21.4,-5.436,301,246,224,18.400000000000002,0.20000000000001705,-2
186.04,18.6,173.4,20.94,-5.447,300,247,225,18.42,0.30000000000001137,-1
186.24,18.62,173.4,20.39,-5.479,301,246,224,18.44,0.30000000000001137,-2
186.45,18.64,173.2,19.69,-5.517,300,248,225,18.46,0.09999999999999432,0
186.65,18.66,173.4,19.3,-5.526,300,248,225,18.48,0.30000000000001137,0
186.85,18.68,173.4,19.17,-5.531000000000001,300,248,225,18.5,0.30000000000001137,0
187.05,18.7,173.3,18.57,-5.532,300,248,225,18.52,0.20000000000001705,0
187.25,18.72,173.1,18.34,-5.542000000000001,300,248,225,18.54,0.0,0
187.46,18.74,173.1,17.88,-5.542000000000001,300,248,226,18.56,0.0,0
187.66,18.76,173.1,17.98,-5.564,300,248,226,18.580000000000002,0.0,0
187.86,18.78,173.1,17.65,-5.58,300,249,226,18.6,0.0,1
188.06,18.8,173.1,17.59,-5.574,300,248,226,18.62,0.0,0
188.26,18.82,173.2,17.51,-5.577000000000001,299,249,225,18.64,0.09999999999999432,1
188.47,18.84,173.2,17.69,-5.581,300,249,226,18.66,0.09999999999999432,1
188.67,18.86,173.1,17.41,-5.5889999999999995,300,249,226,18.68,0.0,1
188.87,18.89,173.1,17.42,-5.604,300,249,226,18.7,0.0,1
189.07,18.91,173.2,17.59,-5.596,300,249,226,18.72,0.09999999999999432,1
189.27,18.93,173.1,17.58,-5.58,300,249,226,18.740000000000002,0.0,1
189.48,18.95,173.2,17.72,-5.593999999999999,300,248,226,18.76,0.09999999999999432,0
189.68,18.97,173.1,18.03,-5.582999999999999,300,249,226,18.78,0.0,1
189.88,18.99,173.1,18.54,-5.582000000000001,300,249,226,18.8,0.0,1
190.08,19.01,173.2,18.84,-5.574,300,248,226,18.82,0.09999999999999432,0
190.28,19.03,173.1,19.15,-5.566,300,249,226,18.84,0.0,1
190.49,19.05,173.1,19.62,-5.568,300,249,226,18.86,0.0,1
190.69,19.07,173.2,20.33,-5.524,300,248,226,18.88,0.09999999999999432,0
190.89,19.09,173.3,20.85,-5.502999999999999,301,248,226,18.900000000000002,0.20000000000001705,0
191.09,19.11,173.2,21.37,-5.499,301,249,225,18.92,0.09999999999999432,1
191.29,19.13,173.2,22.18,-5.456,301,248,225,18.94,0.09999999999999432,0
191.5,19.15,173.4,22.61,-5.465,301,248,225,18.96,0.30000000000001137,0
191.7,19.17,173.3,23.0,-5.4510000000000005,301,247,225,18.98,0.20000000000001705,-1
191.9,19.19,173.3,23.71,-5.426,301,247,224,19.0,0.20000000000001705,-1
192.1,19.21,173.3,24.06,-5.417999999999999,301,247,224,19.02,0.20000000000001705,-1
192.3,19.23,173.3,24.15,-5.3870000000000005,301,247,224,19.04,0.20000000000001705,-1
192.51,19.25,173.4,24.53,-5.396,301,247,224,19.06,0.30000000000001137,-1
192.71,19.27,173.4,24.76,-5.391,301,246,224,19.080000000000002,0.30000000000001137,-2
192.91,19.29,173.4,24.99,-5.386,301,247,224,19.1,0.30000000000001137,-1
193.11,19.31,173.4,25.12,-5.367999999999999,301,246,224,19.12,0.30000000000001137,-2
193.31,19.33,173.4,25.16,-5.372000000000001,300,247,224,19.14,0.30000000000001137,-1
193.52,19.35,173.3,25.04,-5.353,301,246,224,19.16,0.20000000000001705,-2
193.72,19.37,173.4,25.18,-5.348,301,246,224,19.18,0.30000000000001137,-2
193.92,19.39,173.4,25.24,-5.355,301,246,223,19.2,0.30000000000001137,-2
194.12,19.41,173.3,25.12,-5.3629999999999995,301,246,224,19.22,0.20000000000001705,-2
194.32,19.43,173.4,25.05,-5.353,301,246,223,19.240000000000002,0.30000000000001137,-2
194.53,19.45,173.5,24.9,-5.354,302,246,224,19.26,0.4000000000000057,-2
194.73,19.47,173.4,23.86,-5.355,301,246,223,19.28,0.30000000000001137,-2
194.93,19.49,173.4,23.73,-5.36,301,247,223,19.3,0.30000000000001137,-1
195.13,19.51,173.4,23.26,-5.379,301,246,224,19.32,0.30000000000001137,-2
195.33,19.53,173.4,22.57,-5.388999999999999,300,246,224,19.34,0.30000000000001137,-2
195.54,19.55,173.4,22.29,-5.402,301,246,223,19.36,0.30000000000001137,-2
195.74,19.57,173.4,21.78,-5.403,301,246,223,19.38,0.30000000000001137,-2
195.94,19.59,173.4,21.33,-5.422999999999999,301,247,224,19.400000000000002,0.30000000000001137,-1
196.14,19.61,173.3,20.63,-5.438,300,247,224,19.42,0.20000000000001705,-1
196.34,19.63,173.2,20.05,-5.46,301,248,225,19.44,0.09999999999999432,0
196.55,19.65,173.3,19.85,-5.456,300,248,224,19.46,0.20000000000001705,0
196.75,19.67,173.3,19.1,-5.481,300,248,225,19.48,0.20000000000001705,0
196.95,19.69,173.2,18.82,-5.495,300,248,225,19.5,0.09999999999999432,0
197.15,19.71,173.2,18.51,-5.502999999999999,301,247,225,19.52,0.09999999999999432,-1
197.35,19.73,173.1,18.29,-5.515,301,248,225,19.54,0.0,0
197.56,19.75,173.2,17.94,-5.534,300,249,226,19.56,0.09999999999999432,1
197.76,19.77,173.1,17.59,-5.54,299,248,226,19.580000000000002,0.0,0
197.96,19.79,173.2,17.78,-5.553999999999999,300,249,225,19.6,0.09999999999999432,1
198.16,19.81,173.1,17.52,-5.557,300,249,226,19.62,0.0,1
198.36,19.83,173.1,17.5,-5.568,299,249,226,19.64,0.0,1
198.57,19.85,173.1,17.48,-5.553,300,249,226,19.66,0.0,1
198.77,19.87,173.1,17.44,-5.571000000000001,300,249,226,19.68,0.0,1
198.97,19.9,173.1,17.64,-5.572,300,249,226,19.7,0.0,1
199.17,19.92,173.1,17.58,-5.57,299,249,226,19.72,0.0,1
199.37,19.94,173.1,17.54,-5.5520000000000005,300,249,226,19.740000000000002,0.0,1
199.58,19.96,173.1,17.82,-5.557,300,249,225,19.76,0.0,1
199.78,19.98,173.2,18.47,-5.569,300,249,226,19.78,0.09999999999999432,1
199.98,20.0,173.2,18.56,-5.553999999999999,300,249,226,19.8,0.09999999999999432,1
200.18,20.02,173.2,19.24,-5.542000000000001,301,248,226,19.82,0.09999999999999432,0
200.38,20.04,173.1,19.64,-5.529,301,249,226,19.84,0.0,1
200.59,20.06,173.2,19.96,-5.525,300,249,225,19.86,0.09999999999999432,1
200.79,20.08,173.2,20.35,-5.519,300,249,226,19.88,0.09999999999999432,1
200.99,20.1,173.2,21.41,-5.478,300,249,226,19.900000000000002,0.09999999999999432,1
201.19,20.12,173.3,21.75,-5.462000000000001,300,248,226,19.92,0.20000000000001705,0
201.39,20.14,173.3,22.22,-5.4479999999999995,301,248,225,19.94,0.20000000000001705,0
201.6,20.16,173.3,22.95,-5.432,300,247,225,19.96,0.20000000000001705,-1
201.8,20.18,173.3,23.4,-5.416,301,247,224,19.98,0.20000000000001705,-1
202.0,20.2,173.2,23.53,-5.41,301,247,224,20.0,0.09999999999999432,-1
202.2,20.22,173.3,24.15,-5.382999999999999,301,247,224,20.02,0.20000000000001705,-1
202.4,20.24,173.3,24.48,-5.3870000000000005,302,247,224,20.04,0.20000000000001705,-1
202.61,20.26,173.3,24.69,-5.375,302,246,224,20.06,0.20000000000001705,-2
202.81,20.28,173.4,24.91,-5.371,301,246,224,20.080000000000002,0.30000000000001137,-2
203.01,20.3,173.3,25.02,-5.364,301,246,223,20.1,0.20000000000001705,-2
203.21,20.32,173.4,25.03,-5.361000000000001,301,246,224,20.12,0.30000000000001137,-2
203.41,20.34,173.4,24.98,-5.362,301,246,224,20.14,0.30000000000001137,-2
203.62,20.36,173.4,25.25,-5.356,302,247,223,20.16,0.30000000000001137,-1
203.82,20.38,173.4,25.15,-5.353,301,246,224,20.18,0.30000000000001137,-2
204.02,20.4,173.4,25.21,-5.343999999999999,300,246,224,20.2,0.30000000000001137,-2
204.22,20.42,173.4,25.0,-5.357,301,246,224,20.22,0.30000000000001137,-2
204.42,20.44,173.4,24.87,-5.347,301,246,224,20.240000000000002,0.30000000000001137,-2
204.63,20.46,173.3,24.6,-5.352,301,247,224,20.26,0.20000000000001705,-1
204.83,20.48,173.3,24.09,-5.354,301,246,224,20.28,0.20000000000001705,-2
205.03,20.5,173.3,23.36,-5.351,301,246,223,20.3,0.20000000000001705,-2
205.23,20.52,173.4,23.08,-5.39,300,246,223,20.32,0.30000000000001137,-2
205.43,20.54,173.3,22.51,-5.388999999999999,300,246,224,20.34,0.20000000000001705,-2
205.64,20.56,173.3,21.66,-5.4079999999999995,301,246,224,20.36,0.20000000000001705,-2
205.84,20.58,173.4,21.32,-5.452999999999999,301,247,224,20.38,0.30000000000001137,-1
206.04,20.6,173.4,21.0,-5.47,300,247,224,20.400000000000002,0.30000000000001137,-1
206.24,20.62,173.4,20.39,-5.492000000000001,301,247,223,20.42,0.30000000000001137,-1
206.44,20.64,173.3,19.77,-5.544,301,247,225,20.44,0.20000000000001705,-1
206.65,20.66,173.3,19.51,-5.555,299,248,225,20.46,0.20000000000001705,0
206.85,20.68,173.3,18.96,-5.553999999999999,300,248,225,20.48,0.20000000000001705,0
207.05,20.7,173.3,18.37,-5.574,300,248,225,20.5,0.20000000000001705,0
207.25,20.72,173.3,18.34,-5.577000000000001,300,248,225,20.52,0.20000000000001705,0
207.45,20.74,173.2,18.13,-5.593,301,249,226,20.54,0.09999999999999432,1
207.66,20.76,173.3,17.91,-5.58,300,249,226,20.56,0.20000000000001705,1
207.86,20.78,173.3,17.62,-5.59,300,249,226,20.580000000000002,0.20000000000001705,1
208.06,20.8,173.1,17.74,-5.593,300,249,226,20.6,0.0,1
208.26,20.82,173.3,17.41,-5.606,300,249,226,20.62,0.20000000000001705,1
208.46,20.84,173.2,17.43,-5.617000000000001,300,249,226,20.64,0.09999999999999432,1
208.67,20.86,173.2,17.47,-5.625,300,249,226,20.66,0.09999999999999432,1
208.87,20.89,173.2,17.54,-5.621,300,249,226,20.68,0.09999999999999432,1
209.07,20.91,173.2,17.59,-5.627000000000001,300,249,226,20.7,0.09999999999999432,1
209.27,20.93,173.1,17.48,-5.605,300,248,226,20.72,0.0,0
209.47,20.95,173.3,17.65,-5.612,300,249,226,20.740000000000002,0.20000000000001705,1
209.68,20.97,173.2,17.9,-5.6160000000000005,300,249,226,20.76,0.09999999999999432,1
209.88,20.99,173.0,18.51,-5.5889999999999995,300,249,226,20.78,-0.09999999999999432,1
210.08,21.01,173.2,18.78,-5.599,300,249,226,20.8,0.09999999999999432,1
210.28,21.03,173.2,19.08,-5.59,300,249,226,20.82,0.09999999999999432,1
210.48,21.05,173.2,19.91,-5.564,300,249,226,20.84,0.09999999999999432,1
210.69,21.07,173.2,20.44,-5.553,301,249,226,20.86,0.09999999999999432,1
210.89,21.09,173.3,20.77,-5.544,301,248,226,20.88,0.20000000000001705,0
211.09,21.11,173.3,21.22,-5.521,300,248,226,20.900000000000002,0.20000000000001705,0
211.29,21.13,173.4,22.15,-5.483,300,248,225,20.92,0.30000000000001137,0
211.49,21.15,173.4,22.51,-5.457000000000001,301,248,225,20.94,0.30000000000001137,0
211.7,21.17,173.5,23.03,-5.465,301,248,225,20.96,0.4000000000000057,0
211.9,21.19,173.4,23.58,-5.432,300,246,224,20.98,0.30000000000001137,-2
212.1,21.21,173.4,23.88,-5.417000000000001,301,247,224,21.0,0.30000000000001137,-1
212.3,21.23,173.4,24.29,-5.409,301,247,224,21.02,0.30000000000001137,-1
212.5,21.25,173.4,24.45,-5.4,301,246,224,21.04,0.30000000000001137,-2
212.71,21.27,173.4,24.88,-5.386,301,246,224,21.06,0.30000000000001137,-2
212.91,21.29,173.3,25.01,-5.386,302,246,224,21.080000000000002,0.20000000000001705,-2
213.11,21.31,173.5,24.93,-5.3839999999999995,302,246,224,21.1,0.4000000000000057,-2
213.31,21.33,173.4,25.03,-5.372999999999999,301,246,224,21.12,0.30000000000001137,-2
213.51,21.35,173.4,25.13,-5.39,301,247,223,21.14,0.30000000000001137,-1
213.72,21.37,173.4,25.09,-5.375,301,246,224,21.16,0.30000000000001137,-2
213.92,21.39,173.4,25.03,-5.365,301,246,223,21.18,0.30000000000001137,-2
214.12,21.41,173.5,25.08,-5.364,302,246,223,21.2,0.4000000000000057,-2
214.32,21.43,173.3,25.12,-5.374,301,246,224,21.22,0.20000000000001705,-2
214.52,21.45,173.5,24.96,-5.367000000000001,301,246,224,21.240000000000002,0.4000000000000057,-2
214.73,21.47,173.4,24.11,-5.381,301,247,223,21.26,0.30000000000001137,-1
214.93,21.49,173.4,23.76,-5.367000000000001,302,246,224,21.28,0.30000000000001137,-2
215.13,21.51,173.4,23.31,-5.358,301,246,224,21.3,0.30000000000001137,-2
215.33,21.53,173.4,22.8,-5.376,301,246,224,21.32,0.30000000000001137,-2
215.53,21.55,173.4,22.15,-5.377000000000001,300,246,223,21.34,0.30000000000001137,-2
215.74,21.57,173.3,21.78,-5.401,300,247,224,21.36,0.20000000000001705,-1
215.94,21.59,173.3,21.4,-5.406000000000001,301,246,224,21.38,0.20000000000001705,-2
216.14,21.61,173.3,20.47,-5.437,301,246,224,21.400000000000002,0.20000000000001705,-2
216.34,21.63,173.3,20.12,-5.455,301,247,225,21.42,0.20000000000001705,-1
216.54,21.65,173.4,19.88,-5.457999999999999,301,248,224,21.44,0.30000000000001137,0
216.75,21.67,173.3,19.09,-5.531000000000001,300,248,225,21.46,0.20000000000001705,0
216.95,21.69,173.2,18.85,-5.523,300,248,225,21.48,0.09999999999999432,0
217.15,21.71,173.2,18.56,-5.537000000000001,300,248,225,21.5,0.09999999999999432,0
217.35,21.73,173.1,18.39,-5.534,300,248,225,21.52,0.0,0
217.55,21.75,173.2,17.94,-5.551,301,248,226,21.54,0.09999999999999432,0
217.76,21.77,173.2,17.77,-5.5520000000000005,300,249,225,21.56,0.09999999999999432,1
217.96,21.79,173.1,17.64,-5.569,300,248,226,21.580000000000002,0.0,0
218.16,21.81,173.1,17.43,-5.5489999999999995,300,249,226,21.6,0.0,1
218.36,21.83,173.1,17.5,-5.551,300,248,226,21.62,0.0,0
218.56,21.85,173.1,17.53,-5.558,300,249,226,21.64,0.0,1
218.77,21.88,173.2,17.41,-5.556,300,248,225,21.66,0.09999999999999432,0
218.97,21.9,173.1,17.43,-5.563,299,250,226,21.68,0.0,2
219.17,21.92,173.1,17.47,-5.559,300,249,226,21.7,0.0,1
219.37,21.94,173.1,17.43,-5.541,300,248,226,21.72,0.0,0
219.57,21.96,173.2,17.84,-5.571000000000001,300,249,225,21.740000000000002,0.09999999999999432,1
219.78,21.98,173.2,18.23,-5.58,300,249,226,21.76,0.09999999999999432,1
219.98,22.0,173.1,18.61,-5.551,301,249,227,21.78,0.0,1
220.18,22.02,173.1,19.11,-5.545,301,249,226,21.8,0.0,1
220.38,22.04,173.1,19.52,-5.5329999999999995,300,249,226,21.82,0.0,1
220.58,22.06,173.1,20.0,-5.519,300,249,226,21.84,0.0,1
220.79,22.08,173.2,20.38,-5.537000000000001,300,248,226,21.86,0.09999999999999432,0
220.99,22.1,173.2,21.32,-5.51,300,249,225,21.88,0.09999999999999432,1
221.19,22.12,173.3,21.7,-5.48,300,248,225,21.900000000000002,0.20000000000001705,0
221.39,22.14,173.3,22.2,-5.452999999999999,301,248,225,21.92,0.20000000000001705,0
221.59,22.16,173.4,23.04,-5.466,301,247,224,21.94,0.30000000000001137,-1
221.8,22.18,173.4,23.28,-5.446000000000001,301,247,224,21.96,0.30000000000001137,-1
222.0,22.2,173.3,23.69,-5.42,301,247,224,21.98,0.20000000000001705,-1
222.2,22.22,173.4,23.94,-5.412999999999999,301,247,223,22.0,0.30000000000001137,-1
222.4,22.24,173.4,24.37,-5.379,301,246,224,22.02,0.30000000000001137,-2
222.6,22.26,173.3,24.5,-5.3660000000000005,301,247,224,22.04,0.20000000000001705,-1
222.81,22.28,173.4,24.75,-5.37,301,246,223,22.06,0.30000000000001137,-2
223.01,22.3,173.5,25.05,-5.381,300,246,224,22.080000000000002,0.4000000000000057,-2
223.21,22.32,173.3,25.07,-5.371,301,246,223,22.1,0.20000000000001705,-2
223.41,22.34,173.5,25.12,-5.361000000000001,301,246,223,22.12,0.4000000000000057,-2
