时间(S)	轴位移(mm)	力(kN)	力(kPa)	变形(mm)	 侧位移(mm)	围压(kPa)	孔压(kPa)	反压(kPa)	体变(kPa)	小体变(ml)
 344.5 	 90.9 	 8.95 	 .13 	-6.968 	 181 	 300 	 222 	 202 	 5274 	-7.9 
 345 	 91 	 8.81 	 .12 	-6.944 	 181 	 300 	 223 	 202 	 5276 	-8.3 
 345.5 	 91 	 8.8 	 .12 	-6.934 	 181 	 300 	 223 	 201 	 5273 	-8 
 346 	 90.9 	 9.02 	 .12 	-6.945 	 181 	 300 	 223 	 202 	 5275 	-8.3 
 346.5 	 90.8 	 8.91 	 .13 	-6.945 	 180 	 300 	 223 	 201 	 5274 	-8.1 
 347 	 90.9 	 8.94 	 .14 	-6.945 	 181 	 300 	 223 	 202 	 5275 	-8.8 
 347.5 	 90.9 	 9.04 	 .13 	-6.956 	 181 	 301 	 223 	 202 	 5274 	-8.3 
 348 	 91 	 8.9 	 .12 	-6.945 	 181 	 300 	 223 	 201 	 5275 	-8.1 
 348.5 	 90.9 	 8.94 	 .13 	-6.944 	 181 	 300 	 223 	 201 	 5273 	-8.1 
 349 	 90.9 	 8.97 	 .13 	-6.941 	 181 	 300 	 223 	 202 	 5273 	-8.3 
 349.5 	 90.8 	 8.83 	 .12 	-6.952 	 181 	 300 	 223 	 202 	 5274 	-8.4 
 350 	 91 	 8.92 	 .13 	-6.94 	 181 	 300 	 222 	 201 	 5273 	-7.8 
 350.5 	 90.9 	 8.95 	 .13 	-6.941 	 181 	 300 	 223 	 202 	 5276 	-8.4 
 351 	 91 	 8.97 	 .13 	-6.946 	 181 	 300 	 223 	 201 	 5278 	-8 
 351.5 	 91 	 9.19 	 .13 	-6.946 	 181 	 300 	 223 	 201 	 5275 	-8.5 
 352 	 91.1 	 9.07 	 .13 	-6.946 	 181 	 299 	 223 	 202 	 5274 	-8 
 352.5 	 90.9 	 9.3 	 .13 	-6.947 	 181 	 300 	 223 	 202 	 5279 	-8.1 
 353 	 90.9 	 9.43 	 .14 	-6.951 	 181 	 300 	 223 	 202 	 5276 	-8.5 
 353.5 	 91.1 	 9.51 	 .14 	-6.943 	 181 	 300 	 223 	 203 	 5279 	-8.3 
 354 	 91.1 	 9.75 	 .14 	-6.963 	 181 	 299 	 224 	 203 	 5277 	-8.3 
 354.5 	 91.1 	 9.71 	 .14 	-6.945 	 181 	 298 	 224 	 204 	 5273 	-8.8 
 355 	 91.3 	 10.08 	 .13 	-6.965 	 180 	 299 	 224 	 205 	 5274 	-8.5 
 355.5 	 91.5 	 10.25 	 .14 	-6.951 	 181 	 298 	 225 	 205 	 5279 	-8.3 
 356 	 91.6 	 10.34 	 .15 	-6.945 	 181 	 298 	 225 	 206 	 5284 	-8.6 
 356.5 	 91.8 	 10.58 	 .15 	-6.955 	 181 	 299 	 226 	 207 	 5284 	-8.3 
 357 	 91.7 	 10.64 	 .16 	-6.957 	 181 	 299 	 226 	 207 	 5287 	-7.8 
 357.5 	 91.8 	 10.86 	 .16 	-6.952 	 182 	 299 	 226 	 208 	 5294 	-8 
 358 	 92.2 	 11.33 	 .16 	-6.948 	 182 	 299 	 227 	 210 	 5304 	-8.5 
 358.5 	 92.6 	 11.62 	 .17 	-6.959 	 182 	 298 	 228 	 211 	 5306 	-8.4 
 359 	 92.7 	 11.82 	 .17 	-6.956 	 183 	 298 	 228 	 211 	 5314 	-8 
 359.5 	 93 	 11.97 	 .18 	-6.952 	 182 	 299 	 229 	 212 	 5321 	-8.4 
 360 	 93.3 	 12.19 	 .17 	-6.941 	 183 	 300 	 230 	 211 	 5330 	-8.1 
 360.5 	 93.5 	 12.4 	 .18 	-6.967 	 183 	 298 	 231 	 213 	 5337 	-8 
 361 	 93.7 	 12.85 	 .18 	-6.954 	 184 	 300 	 231 	 214 	 5350 	-8.5 
 361.5 	 94 	 13.04 	 .18 	-6.961 	 184 	 300 	 231 	 214 	 5355 	-8.5 
 362 	 94.2 	 13.07 	 .18 	-6.953 	 184 	 298 	 231 	 214 	 5360 	-8.1 
 362.5 	 94.4 	 13.39 	 .2 	-6.957 	 184 	 301 	 232 	 216 	 5370 	-8.3 
 363 	 94.9 	 13.64 	 .2 	-6.958 	 184 	 301 	 233 	 215 	 5379 	-8.1 
 363.5 	 95 	 13.74 	 .19 	-6.971 	 185 	 298 	 233 	 215 	 5387 	-8.3 
 364 	 95.2 	 14.05 	 .2 	-6.954 	 185 	 302 	 234 	 216 	 5391 	-8.6 
 364.5 	 95.5 	 14.09 	 .2 	-6.953 	 185 	 298 	 234 	 216 	 5401 	-8.5 
 365 	 95.7 	 14.37 	 .21 	-6.951 	 185 	 300 	 235 	 217 	 5409 	-8.5 
 365.5 	 96.2 	 14.81 	 .2 	-6.944 	 185 	 302 	 235 	 217 	 5416 	-8.8 
 366 	 96.3 	 14.82 	 .21 	-6.952 	 186 	 298 	 236 	 217 	 5423 	-8.3 
 366.5 	 96.5 	 14.98 	 .21 	-6.953 	 186 	 301 	 235 	 217 	 5433 	-8.5 
 367 	 96.7 	 15.28 	 .21 	-6.932 	 186 	 301 	 235 	 217 	 5440 	-8.5 
 367.5 	 96.9 	 15.29 	 .22 	-6.943 	 186 	 299 	 234 	 217 	 5448 	-8.6 
 368 	 97.3 	 15.83 	 .22 	-6.95 	 186 	 301 	 236 	 217 	 5450 	-8.6 
 368.5 	 97.4 	 16.1 	 .23 	-6.948 	 186 	 301 	 236 	 217 	 5457 	-8.1 
 369 	 97.6 	 16.14 	 .23 	-6.954 	 187 	 299 	 236 	 217 	 5465 	-8.4 
 369.5 	 97.9 	 16.38 	 .23 	-6.945 	 187 	 302 	 236 	 218 	 5473 	-8.6 
 370 	 98.2 	 16.66 	 .24 	-6.958 	 187 	 299 	 236 	 217 	 5479 	-8.3 
 370.5 	 98.5 	 16.79 	 .23 	-6.951 	 187 	 299 	 236 	 217 	 5486 	-8.3 
 371 	 98.6 	 17.3 	 .24 	-6.947 	 187 	 302 	 237 	 218 	 5492 	-8.3 
 371.5 	 98.9 	 17.24 	 .24 	-6.949 	 187 	 299 	 236 	 216 	 5499 	-8.4 
 372 	 99 	 17.53 	 .25 	-6.954 	 187 	 301 	 237 	 217 	 5502 	-8.9 
 372.5 	 99.4 	 17.63 	 .24 	-6.962 	 187 	 301 	 236 	 217 	 5512 	-8.6 
 373 	 99.7 	 17.82 	 .25 	-6.956 	 187 	 300 	 236 	 217 	 5518 	-7.8 
 373.5 	 99.8 	 18.2 	 .25 	-6.957 	 188 	 301 	 237 	 217 	 5521 	-8.4 
 374 	 99.9 	 18.26 	 .26 	-6.941 	 188 	 300 	 236 	 217 	 5526 	-8.1 
 374.5 	 100.3 	 18.61 	 .26 	-6.958 	 188 	 299 	 237 	 217 	 5533 	-8 
 375 	 100.4 	 18.76 	 .26 	-6.952 	 188 	 301 	 236 	 217 	 5535 	-8.3 
 375.5 	 100.7 	 18.97 	 .27 	-6.953 	 188 	 299 	 236 	 217 	 5543 	-8.5 
 376 	 100.9 	 19.19 	 .28 	-6.948 	 189 	 300 	 236 	 217 	 5547 	-8.4 
 376.5 	 101 	 19.46 	 .28 	-6.953 	 189 	 300 	 236 	 217 	 5552 	-8 
 377 	 101.4 	 19.6 	 .28 	-6.944 	 189 	 300 	 235 	 216 	 5557 	-8.6 
 377.5 	 101.5 	 19.8 	 .28 	-6.945 	 189 	 300 	 236 	 216 	 5561 	-8.3 
 378 	 101.9 	 19.92 	 .28 	-6.946 	 189 	 301 	 236 	 216 	 5565 	-8.3 
 378.5 	 102.2 	 20.08 	 .29 	-6.945 	 189 	 300 	 236 	 215 	 5566 	-8.6 
 379 	 102.2 	 20.36 	 .29 	-6.944 	 189 	 300 	 236 	 215 	 5573 	-8.3 
 379.5 	 102.3 	 20.61 	 .29 	-6.962 	 189 	 300 	 235 	 215 	 5579 	-8.3 
 380 	 102.5 	 20.88 	 .29 	-6.949 	 189 	 300 	 235 	 215 	 5578 	-8.4 
 380.5 	 102.7 	 20.88 	 .3 	-6.935 	 189 	 300 	 235 	 215 	 5579 	-7.8 
 381 	 103 	 21 	 .3 	-6.957 	 189 	 300 	 235 	 214 	 5593 	-8.6 
 381.5 	 103.1 	 21.03 	 .3 	-6.95 	 189 	 301 	 235 	 214 	 5590 	-8 
 382 	 103.1 	 21.27 	 .3 	-6.952 	 189 	 300 	 235 	 214 	 5594 	-8.5 
 382.5 	 103.2 	 21.45 	 .3 	-6.947 	 189 	 301 	 235 	 214 	 5596 	-7.8 
 383 	 103.5 	 21.55 	 .3 	-6.961 	 189 	 301 	 235 	 213 	 5601 	-8.4 
 383.5 	 103.8 	 21.52 	 .3 	-6.942 	 189 	 301 	 234 	 213 	 5600 	-8.6 
 384 	 103.7 	 21.74 	 .31 	-6.96 	 189 	 299 	 235 	 213 	 5608 	-8.1 
 384.5 	 103.7 	 21.74 	 .31 	-6.951 	 190 	 301 	 235 	 212 	 5605 	-8.3 
 385 	 103.7 	 21.68 	 .31 	-6.95 	 189 	 300 	 234 	 213 	 5608 	-8 
 385.5 	 104 	 21.72 	 .31 	-6.934 	 190 	 300 	 234 	 213 	 5610 	-8.5 
 386 	 103.9 	 21.73 	 .3 	-6.957 	 189 	 301 	 233 	 213 	 5614 	-7.9 
 386.5 	 103.9 	 21.81 	 .31 	-6.949 	 189 	 301 	 233 	 212 	 5614 	-8 
 387 	 104 	 21.78 	 .32 	-6.974 	 190 	 301 	 234 	 212 	 5615 	-8.4 
 387.5 	 104 	 21.79 	 .31 	-6.932 	 190 	 300 	 234 	 212 	 5617 	-8 
 388 	 104 	 21.68 	 .3 	-6.934 	 189 	 301 	 233 	 212 	 5618 	-8.3 
 388.5 	 104 	 21.6 	 .3 	-6.94 	 190 	 300 	 233 	 212 	 5620 	-8.1 
 389 	 104.1 	 21.81 	 .3 	-6.94 	 189 	 300 	 233 	 211 	 5624 	-8.1 
 389.5 	 104.2 	 21.73 	 .3 	-6.934 	 190 	 301 	 232 	 212 	 5625 	-8.5 
 390 	 104.2 	 21.71 	 .3 	-6.941 	 190 	 300 	 232 	 211 	 5624 	-8.3 
 390.5 	 104 	 21.65 	 .3 	-6.977 	 190 	 300 	 232 	 211 	 5627 	-8.6 
 391 	 104.2 	 21.67 	 .3 	-6.941 	 190 	 301 	 232 	 211 	 5624 	-7.9 
 391.5 	 104.1 	 21.59 	 .31 	-6.932 	 189 	 300 	 232 	 211 	 5626 	-8.5 
 392 	 104.2 	 21.67 	 .3 	-6.946 	 190 	 300 	 232 	 212 	 5631 	-8.3 
 392.5 	 104.2 	 21.61 	 .3 	-6.936 	 190 	 300 	 232 	 210 	 5630 	-8.3 
 393 	 104.1 	 21.49 	 .3 	-6.931 	 189 	 300 	 232 	 210 	 5633 	-8.4 
 393.5 	 104.2 	 21.48 	 .3 	-6.93 	 190 	 300 	 231 	 210 	 5632 	-8.5 
 394 	 104.1 	 21.45 	 .3 	-6.933 	 190 	 300 	 232 	 210 	 5631 	-8.4 
 394.5 	 104.1 	 21.66 	 .3 	-6.942 	 190 	 300 	 231 	 209 	 5634 	-8.4 
 395 	 104.2 	 21.53 	 .31 	-6.951 	 190 	 300 	 231 	 209 	 5639 	-8 
 395.5 	 104.4 	 21.62 	 .3 	-6.943 	 190 	 300 	 230 	 209 	 5643 	-8.1 
 396 	 104.1 	 21.26 	 .31 	-6.93 	 190 	 300 	 229 	 208 	 5641 	-8.1 
 396.5 	 104.1 	 21.46 	 .31 	-6.946 	 190 	 299 	 228 	 208 	 5647 	-8.3 
 397 	 104.2 	 21.49 	 .3 	-6.936 	 190 	 300 	 228 	 208 	 5648 	-8 
 397.5 	 104.3 	 21.37 	 .3 	-6.94 	 190 	 300 	 228 	 207 	 5650 	-8.5 
 398 	 104.2 	 21.37 	 .31 	-6.928 	 190 	 300 	 228 	 206 	 5656 	-8.4 
 398.5 	 104.1 	 21.25 	 .3 	-6.932 	 190 	 300 	 227 	 205 	 5658 	-8.5 
 399 	 104.2 	 21.42 	 .3 	-6.946 	 190 	 300 	 227 	 205 	 5658 	-8.3 
 399.5 	 104.2 	 21.27 	 .3 	-6.942 	 190 	 300 	 226 	 205 	 5661 	-8.4 
 400 	 104.3 	 21.25 	 .31 	-6.935 	 190 	 301 	 226 	 205 	 5664 	-8 
 400.5 	 104.2 	 21.4 	 .3 	-6.94 	 190 	 300 	 225 	 205 	 5666 	-7.9 
 401 	 104 	 21.3 	 .3 	-6.941 	 190 	 300 	 224 	 204 	 5669 	-8.4 
 401.5 	 104.2 	 21.13 	 .3 	-6.949 	 190 	 301 	 224 	 204 	 5672 	-8 
 402 	 104.1 	 21.25 	 .3 	-6.938 	 190 	 300 	 224 	 203 	 5676 	-8.6 
 402.5 	 104.2 	 21.28 	 .3 	-6.944 	 190 	 300 	 223 	 202 	 5680 	-8.6 
 403 	 104.2 	 21.34 	 .3 	-6.949 	 190 	 299 	 222 	 202 	 5681 	-8.3 
 403.5 	 104.1 	 21.19 	 .3 	-6.941 	 190 	 300 	 222 	 201 	 5683 	-8.1 
 404 	 104.2 	 21.32 	 .3 	-6.927 	 190 	 300 	 222 	 201 	 5686 	-8.5 
 404.5 	 104.2 	 21.28 	 .3 	-6.941 	 190 	 300 	 221 	 201 	 5687 	-8.4 
 405 	 104.3 	 21.25 	 .3 	-6.949 	 190 	 300 	 222 	 200 	 5688 	-8.3 
 405.5 	 104.2 	 21.15 	 .29 	-6.924 	 190 	 300 	 222 	 201 	 5689 	-8 
 406 	 104.3 	 21.35 	 .3 	-6.936 	 190 	 300 	 222 	 201 	 5688 	-8.5 
 406.5 	 104.2 	 21.27 	 .3 	-6.931 	 190 	 300 	 222 	 201 	 5692 	-8 
 407 	 104.1 	 21.23 	 .3 	-6.937 	 190 	 300 	 222 	 201 	 5690 	-7.9 
 407.5 	 104.2 	 21.35 	 .31 	-6.934 	 190 	 300 	 222 	 201 	 5690 	-7.9 
 408 	 104.2 	 21.17 	 .3 	-6.93 	 190 	 300 	 222 	 201 	 5691 	-8.1 
 408.5 	 104.3 	 21.25 	 .3 	-6.938 	 190 	 300 	 222 	 201 	 5689 	-8.3 
 409 	 104.2 	 21.3 	 .3 	-6.943 	 191 	 301 	 222 	 201 	 5690 	-8 
 409.5 	 104.2 	 21.27 	 .3 	-6.968 	 190 	 300 	 222 	 201 	 5691 	-8 
 410 	 104.3 	 21.15 	 .3 	-6.923 	 190 	 301 	 222 	 200 	 5690 	-8.4 
 410.5 	 104.3 	 21.18 	 .3 	-6.937 	 190 	 300 	 222 	 201 	 5691 	-8.5 
 411 	 104.2 	 21.08 	 .31 	-6.939 	 191 	 300 	 222 	 201 	 5697 	-8.4 
 411.5 	 104.4 	 21.1 	 .3 	-6.946 	 190 	 300 	 222 	 201 	 5693 	-8.1 
 412 	 104.3 	 21.18 	 .29 	-6.928 	 190 	 300 	 222 	 201 	 5693 	-8.1 
 412.5 	 104.4 	 21.27 	 .29 	-6.933 	 190 	 300 	 222 	 201 	 5694 	-8.4 
 413 	 104.3 	 21.34 	 .3 	-6.938 	 190 	 300 	 222 	 201 	 5694 	-8.1 
 413.5 	 104.2 	 21.15 	 .3 	-6.949 	 190 	 300 	 222 	 201 	 5692 	-8.1 
 414 	 104.2 	 21.34 	 .29 	-6.941 	 190 	 301 	 222 	 200 	 5691 	-7.8 
 414.5 	 104.3 	 21.17 	 .31 	-6.936 	 190 	 300 	 222 	 200 	 5693 	-7.5 
 415 	 104.3 	 21.27 	 .3 	-6.947 	 190 	 300 	 222 	 201 	 5694 	-8.3 
 415.5 	 104.3 	 21.15 	 .3 	-6.923 	 190 	 300 	 222 	 201 	 5695 	-8.1 
 416 	 104.4 	 21.24 	 .3 	-6.936 	 190 	 300 	 222 	 200 	 5695 	-8.4 
 416.5 	 104.4 	 21.22 	 .3 	-6.933 	 190 	 301 	 221 	 201 	 5695 	-8.1 
 417 	 104.3 	 21.11 	 .3 	-6.924 	 190 	 300 	 222 	 201 	 5698 	-8.3 
 417.5 	 104.3 	 21.16 	 .29 	-6.939 	 190 	 301 	 222 	 201 	 5695 	-8 
 418 	 104.4 	 21.25 	 .3 	-6.943 	 190 	 300 	 222 	 200 	 5695 	-8.4 
 418.5 	 104.4 	 21.08 	 .3 	-6.917 	 190 	 300 	 222 	 200 	 5693 	-8.1 
 419 	 104.3 	 21.25 	 .3 	-6.933 	 190 	 300 	 221 	 200 	 5697 	-8 
 419.5 	 104.3 	 21.14 	 .31 	-6.95 	 190 	 300 	 222 	 201 	 5699 	-8.4 
 420 	 104.3 	 21.18 	 .3 	-6.944 	 190 	 300 	 222 	 201 	 5698 	-7.9 
 420.5 	 104.3 	 21.05 	 .3 	-6.933 	 190 	 300 	 222 	 200 	 5695 	-8.1 
 421 	 104.3 	 21.19 	 .3 	-6.93 	 190 	 301 	 221 	 200 	 5699 	-8.1 
 421.5 	 104.2 	 21.21 	 .3 	-6.941 	 190 	 300 	 222 	 201 	 5698 	-8.5 
 422 	 104.2 	 21.26 	 .29 	-6.949 	 190 	 300 	 222 	 200 	 5701 	-7.9 
 422.5 	 104.3 	 21.3 	 .29 	-6.957 	 190 	 300 	 221 	 200 	 5697 	-7.8 
 423 	 104.3 	 21.11 	 .3 	-6.935 	 190 	 300 	 222 	 201 	 5697 	-8.3 
 423.5 	 104.5 	 21.24 	 .3 	-6.932 	 190 	 300 	 221 	 201 	 5696 	-8.4 
 424 	 104.4 	 21.04 	 .31 	-6.939 	 190 	 300 	 222 	 201 	 5701 	-8 
 424.5 	 104.3 	 21.11 	 .29 	-6.936 	 190 	 300 	 222 	 200 	 5701 	-8.6 
 425 	 104.3 	 21.24 	 .29 	-6.945 	 190 	 301 	 222 	 200 	 5698 	-8.4 
 425.5 	 104.3 	 21.26 	 .3 	-6.952 	 190 	 300 	 222 	 200 	 5702 	-8.5 
 426 	 104.3 	 21.16 	 .3 	-6.937 	 190 	 300 	 223 	 200 	 5699 	-8 
 426.5 	 104.3 	 21.26 	 .3 	-6.927 	 190 	 299 	 222 	 201 	 5702 	-8 
 427 	 104.3 	 21.2 	 .29 	-6.929 	 190 	 299 	 222 	 201 	 5701 	-8.1 
 427.5 	 104.3 	 21.12 	 .3 	-6.952 	 190 	 301 	 221 	 200 	 5699 	-8 
 428 	 104.4 	 21.18 	 .29 	-6.938 	 190 	 300 	 221 	 200 	 5697 	-8.1 
 428.5 	 104.3 	 21.18 	 .3 	-6.941 	 191 	 300 	 222 	 200 	 5700 	-8.5 
 429 	 104.3 	 21.12 	 .3 	-6.915 	 190 	 301 	 221 	 200 	 5701 	-8.6 
 429.5 	 104.3 	 21.16 	 .3 	-6.931 	 190 	 300 	 221 	 200 	 5702 	-8.3 
 430 	 104.3 	 21.23 	 .3 	-6.937 	 190 	 300 	 221 	 201 	 5704 	-8.3 
 430.5 	 104.2 	 21.02 	 .3 	-6.927 	 190 	 300 	 222 	 200 	 5705 	-8.6 
 431 	 104.4 	 21.23 	 .3 	-6.937 	 190 	 299 	 222 	 200 	 5704 	-8.3 
 431.5 	 104.5 	 21.23 	 .3 	-6.951 	 190 	 300 	 222 	 200 	 5701 	-8.1 
 432 	 104.2 	 21.16 	 .29 	-6.93 	 190 	 301 	 222 	 200 	 5703 	-8.1 
 432.5 	 104.4 	 21.21 	 .31 	-6.929 	 190 	 300 	 222 	 200 	 5702 	-8.3 
 433 	 104.4 	 21.15 	 .3 	-6.936 	 190 	 300 	 221 	 200 	 5702 	-8.6 
 433.5 	 104.4 	 21.19 	 .3 	-6.947 	 190 	 300 	 221 	 199 	 5702 	-8.5 
 434 	 104.2 	 21.14 	 .29 	-6.94 	 190 	 300 	 221 	 200 	 5703 	-7.9 
 434.5 	 104.4 	 21.16 	 .3 	-6.925 	 190 	 300 	 221 	 200 	 5703 	-8.3 
 435 	 104.3 	 21.19 	 .3 	-6.933 	 190 	 300 	 221 	 200 	 5701 	-8 
 435.5 	 104.4 	 21.34 	 .3 	-6.935 	 190 	 300 	 222 	 200 	 5702 	-8 
 436 	 104.2 	 21.11 	 .3 	-6.924 	 190 	 300 	 222 	 200 	 5701 	-8.4 
 436.5 	 104.4 	 21.16 	 .3 	-6.938 	 191 	 300 	 221 	 200 	 5706 	-8.3 
 437 	 104.4 	 21.2 	 .3 	-6.934 	 190 	 300 	 222 	 200 	 5704 	-8.3 
 437.5 	 104.4 	 21.05 	 .3 	-6.928 	 190 	 299 	 221 	 200 	 5705 	-7.8 
 438 	 104.3 	 21.29 	 .3 	-6.948 	 190 	 300 	 221 	 200 	 5705 	-8.4 
 438.5 	 104.4 	 21.08 	 .29 	-6.936 	 190 	 300 	 221 	 200 	 5708 	-8.4 
 439 	 104.4 	 21.25 	 .3 	-6.953 	 190 	 300 	 221 	 200 	 5704 	-8.1 
 439.5 	 104.5 	 21.22 	 .3 	-6.93 	 191 	 300 	 221 	 200 	 5705 	-7.9 
 440 	 104.4 	 21.28 	 .31 	-6.933 	 190 	 300 	 221 	 200 	 5703 	-8.5 
 440.5 	 104.3 	 21.12 	 .29 	-6.962 	 190 	 300 	 221 	 199 	 5706 	-7.9 
 441 	 104.3 	 21.15 	 .3 	-6.947 	 190 	 300 	 221 	 200 	 5706 	-8 
 441.5 	 104.2 	 21.02 	 .3 	-6.933 	 191 	 299 	 221 	 200 	 5706 	-8.1 
 442 	 104.3 	 21.25 	 .3 	-6.935 	 191 	 300 	 220 	 200 	 5706 	-8.4 
 442.5 	 104.5 	 21.2 	 .3 	-6.926 	 190 	 300 	 220 	 199 	 5703 	-8.3 
 443 	 104.3 	 21.19 	 .3 	-6.93 	 190 	 300 	 221 	 200 	 5709 	-8.3 
 443.5 	 104.5 	 21.36 	 .29 	-6.932 	 190 	 300 	 222 	 200 	 5705 	-8 
 444 	 104.4 	 21.21 	 .31 	-6.932 	 190 	 300 	 221 	 200 	 5709 	-8.4 
 444.5 	 104.4 	 21.15 	 .29 	-6.938 	 190 	 300 	 221 	 200 	 5710 	-8.5 
 445 	 104.4 	 21.2 	 .29 	-6.936 	 191 	 300 	 221 	 200 	 5705 	-8 
 445.5 	 104.3 	 21.03 	 .3 	-6.931 	 190 	 301 	 221 	 199 	 5707 	-8.4 
 446 	 104.3 	 21.02 	 .3 	-6.923 	 190 	 299 	 221 	 200 	 5705 	-8.8 
 446.5 	 104.4 	 21.26 	 .3 	-6.933 	 191 	 300 	 221 	 200 	 5708 	-8 
 447 	 104.5 	 21.08 	 .3 	-6.927 	 191 	 300 	 221 	 200 	 5709 	-8.5 
 447.5 	 104.3 	 21.35 	 .29 	-6.932 	 190 	 301 	 221 	 200 	 5706 	-8.3 
 448 	 104.3 	 21.23 	 .3 	-6.945 	 191 	 301 	 221 	 200 	 5708 	-8.1 
 448.5 	 104.3 	 21.24 	 .3 	-6.931 	 191 	 300 	 221 	 200 	 5705 	-8.1 
 449 	 104.4 	 21.02 	 .3 	-6.935 	 191 	 300 	 221 	 201 	 5710 	-8.5 
 449.5 	 104.4 	 21.13 	 .3 	-6.933 	 190 	 300 	 221 	 200 	 5708 	-8 
 450 	 104.3 	 21.16 	 .29 	-6.92 	 190 	 300 	 222 	 200 	 5707 	-8 
 450.5 	 104.4 	 21.18 	 .3 	-6.927 	 191 	 300 	 221 	 200 	 5707 	-8.4 
 451 	 104.3 	 21.17 	 .3 	-6.933 	 190 	 300 	 221 	 200 	 5707 	-8.5 
 451.5 	 104.3 	 21.04 	 .3 	-6.924 	 190 	 301 	 222 	 199 	 5706 	-7.9 
 452 	 104.3 	 21.19 	 .3 	-6.924 	 190 	 300 	 221 	 200 	 5707 	-8.3 
 452.5 	 104.2 	 21.15 	 .3 	-6.936 	 190 	 299 	 222 	 200 	 5709 	-8.5 
 453 	 104.5 	 21.13 	 .3 	-6.941 	 190 	 300 	 222 	 200 	 5707 	-8.5 
 453.5 	 104.4 	 21.24 	 .3 	-6.921 	 191 	 300 	 221 	 200 	 5709 	-8.3 
 454 	 104.4 	 21.05 	 .3 	-6.927 	 191 	 300 	 221 	 200 	 5706 	-8.5 
 454.5 	 104.5 	 21.12 	 .3 	-6.933 	 190 	 300 	 221 	 200 	 5707 	-8 
 455 	 104.4 	 21.17 	 .3 	-6.93 	 190 	 300 	 222 	 200 	 5707 	-8.3 
 455.5 	 104.3 	 21.22 	 .3 	-6.934 	 191 	 300 	 221 	 201 	 5710 	-8.4 
 456 	 104.4 	 21.26 	 .3 	-6.929 	 191 	 299 	 221 	 200 	 5704 	-8 
 456.5 	 104.4 	 21.17 	 .3 	-6.927 	 190 	 300 	 221 	 200 	 5707 	-8.3 
 457 	 104.4 	 21.22 	 .29 	-6.928 	 190 	 300 	 222 	 200 	 5708 	-8.3 
 457.5 	 104.3 	 21.09 	 .3 	-6.975 	 191 	 299 	 221 	 200 	 5707 	-8.4 
 458 	 104.2 	 21.09 	 .29 	-7.004 	 190 	 300 	 222 	 200 	 5707 	-8.3 
 458.5 	 104.4 	 21.24 	 .3 	-6.991 	 190 	 300 	 221 	 200 	 5707 	-7.9 
 459 	 104.4 	 21.31 	 .3 	-7.011 	 191 	 300 	 221 	 201 	 5709 	-8.1 
 459.5 	 104.3 	 21.21 	 .3 	-7.007 	 190 	 300 	 221 	 201 	 5711 	-8.3 
 460 	 104.1 	 21.28 	 .31 	-7.002 	 191 	 300 	 222 	 201 	 5707 	-8.4 
 460.5 	 104.3 	 21.24 	 .3 	-7.016 	 190 	 300 	 221 	 200 	 5712 	-8.5 
 461 	 104.4 	 21.29 	 .3 	-7.02 	 190 	 300 	 222 	 200 	 5703 	-8.1 
 461.5 	 104.2 	 21.28 	 .3 	-7.032 	 190 	 301 	 221 	 201 	 5709 	-8.4 
 462 	 104.2 	 21.29 	 .3 	-7.035 	 190 	 300 	 222 	 201 	 5709 	-8.3 
 462.5 	 104.3 	 21.16 	 .3 	-7.011 	 190 	 301 	 222 	 201 	 5708 	-8.5 
 463 	 104.3 	 21.34 	 .3 	-7.022 	 190 	 300 	 222 	 200 	 5708 	-8 
 463.5 	 104.1 	 21.13 	 .3 	-7.025 	 190 	 300 	 223 	 200 	 5709 	-8.8 
 464 	 104.2 	 21.23 	 .3 	-7.035 	 191 	 300 	 221 	 200 	 5705 	-7.9 
 464.5 	 104.3 	 21.17 	 .3 	-7.032 	 190 	 301 	 222 	 200 	 5707 	-8 
 465 	 104.3 	 21.2 	 .29 	-7.041 	 190 	 300 	 221 	 201 	 5707 	-8.5 
 465.5 	 104.3 	 21.29 	 .3 	-7.024 	 191 	 300 	 222 	 200 	 5708 	-8.3 
 466 	 104.3 	 21.26 	 .3 	-7.014 	 191 	 300 	 222 	 200 	 5706 	-8.1 
 466.5 	 104.2 	 21.19 	 .3 	-7.007 	 190 	 300 	 221 	 201 	 5709 	-8.3 
 467 	 104.3 	 21.12 	 .3 	-7.011 	 190 	 301 	 222 	 201 	 5709 	-8 
 467.5 	 104.3 	 21.22 	 .3 	-7.01 	 190 	 300 	 222 	 200 	 5707 	-8 
 468 	 104.4 	 21.19 	 .3 	-7.017 	 190 	 300 	 222 	 201 	 5705 	-7.8 
 468.5 	 104.3 	 21.15 	 .3 	-7.001 	 190 	 300 	 222 	 200 	 5709 	-8 
 469 	 104.4 	 21.24 	 .3 	-7.018 	 190 	 301 	 222 	 200 	 5706 	-8.1 
 469.5 	 104.2 	 21.37 	 .3 	-7.022 	 190 	 300 	 221 	 201 	 5708 	-8.3 
 470 	 104.3 	 21.09 	 .3 	-7.009 	 190 	 300 	 222 	 200 	 5707 	-8.8 
 470.5 	 104.4 	 21.28 	 .3 	-7.014 	 190 	 301 	 222 	 201 	 5708 	-8.6 
 471 	 104.2 	 21.22 	 .3 	-7.026 	 191 	 300 	 222 	 200 	 5706 	-8.3 
 471.5 	 104.3 	 21 	 .3 	-7.011 	 190 	 300 	 222 	 200 	 5705 	-8.3 
