时间,振次,轴位移,力,变形,围压,孔压,反压,N,d1,pp
964.95,96.51,113.7,24.34,3.537,300,239,221,95.54,12.299999999999997,0
965.16,96.53,113.8,23.65,3.529,300,240,221,95.56,12.399999999999991,1
965.36,96.55,113.7,22.06,3.4810000000000003,300,240,221,95.58,12.299999999999997,1
965.56,96.57,113.8,21.3,3.455,300,240,221,95.60000000000001,12.399999999999991,1
965.76,96.59,113.7,20.59,3.446,300,240,221,95.62,12.299999999999997,1
965.96,96.61,113.7,19.19,3.412,300,240,221,95.64,12.299999999999997,1
966.17,96.63,113.7,18.6,3.3789999999999996,300,240,221,95.66,12.299999999999997,1
966.37,96.65,113.7,17.87,3.361,300,241,221,95.68,12.299999999999997,2
966.57,96.67,113.7,17.43,3.333,300,241,221,95.7,12.299999999999997,2
966.77,96.69,113.6,16.4,3.2880000000000003,299,240,221,95.72,12.199999999999989,1
966.97,96.71,113.6,16.07,3.27,300,241,221,95.74000000000001,12.199999999999989,2
967.18,96.73,113.5,15.8,3.25,300,241,221,95.76,12.099999999999994,2
967.38,96.75,113.6,15.14,3.236,300,241,222,95.78,12.199999999999989,2
967.58,96.77,113.6,14.9,3.213,299,241,221,95.8,12.199999999999989,2
967.78,96.79,113.5,14.82,3.205,299,241,221,95.82000000000001,12.099999999999994,2
967.98,96.81,113.5,14.67,3.197,299,241,222,95.84,12.099999999999994,2
968.19,96.83,113.5,14.63,3.1889999999999996,300,241,222,95.86,12.099999999999994,2
968.39,96.85,113.5,14.52,3.185,300,241,222,95.88,12.099999999999994,2
968.59,96.87,113.6,14.69,3.187,299,241,222,95.9,12.199999999999989,2
968.79,96.89,113.5,14.74,3.1830000000000003,300,241,222,95.92,12.099999999999994,2
968.99,96.91,113.5,14.69,3.19,299,241,222,95.94,12.099999999999994,2
969.2,96.93,113.6,15.01,3.181,299,241,222,95.96000000000001,12.199999999999989,2
969.4,96.95,113.5,16.22,3.21,300,241,222,95.98,12.099999999999994,2
969.6,96.97,113.6,16.85,3.221,300,241,222,96.0,12.199999999999989,2
969.8,96.99,113.6,17.44,3.253,300,242,222,96.02,12.199999999999989,3
970.0,97.01,113.6,18.17,3.279,300,241,222,96.04,12.199999999999989,2
970.21,97.03,113.7,19.68,3.324,299,241,222,96.06,12.299999999999997,2
970.41,97.05,113.7,20.6,3.358,299,241,222,96.08,12.299999999999997,2
970.61,97.07,113.7,21.37,3.385,300,241,222,96.10000000000001,12.299999999999997,2
970.81,97.09,113.8,22.95,3.431,299,241,222,96.12,12.399999999999991,2
971.01,97.11,113.7,23.62,3.46,300,241,222,96.14,12.299999999999997,2
971.22,97.13,113.7,24.34,3.478,300,241,222,96.16,12.299999999999997,2
971.42,97.15,113.7,25.56,3.514,300,241,221,96.18,12.299999999999997,2
971.62,97.17,113.8,26.22,3.5269999999999997,300,240,221,96.2,12.399999999999991,1
971.82,97.19,113.8,26.63,3.5469999999999997,300,240,222,96.22,12.399999999999991,1
972.02,97.21,113.8,27.1,3.574,300,240,221,96.24000000000001,12.399999999999991,1
972.23,97.23,113.7,27.64,3.594,300,240,221,96.26,12.299999999999997,1
972.43,97.26,113.8,27.92,3.6010000000000004,300,240,221,96.28,12.399999999999991,1
972.63,97.28,113.8,27.93,3.611,300,240,220,96.3,12.399999999999991,1
972.83,97.3,113.9,28.13,3.616,300,240,221,96.32000000000001,12.5,1
973.03,97.32,113.8,28.19,3.63,301,240,221,96.34,12.399999999999991,1
973.24,97.34,113.8,28.04,3.639,301,240,221,96.36,12.399999999999991,1
973.44,97.36,113.7,28.06,3.6319999999999997,300,240,221,96.38,12.299999999999997,1
973.64,97.38,113.8,27.92,3.633,300,240,221,96.4,12.399999999999991,1
973.84,97.4,113.8,27.79,3.634,300,240,221,96.42,12.399999999999991,1
974.04,97.42,113.7,27.78,3.642,300,240,221,96.44,12.299999999999997,1
974.25,97.44,113.8,26.95,3.634,300,240,220,96.46000000000001,12.399999999999991,1
974.45,97.46,113.8,26.21,3.622,300,240,220,96.48,12.399999999999991,1
974.65,97.48,113.8,25.79,3.617,300,239,220,96.5,12.399999999999991,0
974.85,97.5,113.8,25.05,3.605,300,240,221,96.52,12.399999999999991,1
975.05,97.52,113.8,23.61,3.5789999999999997,300,240,220,96.54,12.399999999999991,1
975.26,97.54,113.8,22.79,3.553,300,240,220,96.56,12.399999999999991,1
975.46,97.56,113.8,22.0,3.5439999999999996,300,240,221,96.58,12.399999999999991,1
975.66,97.58,113.7,20.49,3.495,300,240,220,96.60000000000001,12.299999999999997,1
975.86,97.6,113.8,19.88,3.4760000000000004,300,240,221,96.62,12.399999999999991,1
976.06,97.62,113.8,19.13,3.4530000000000003,300,241,221,96.64,12.399999999999991,2
976.27,97.64,113.7,17.94,3.408,299,241,221,96.66,12.299999999999997,2
976.47,97.66,113.8,17.58,3.383,300,241,221,96.68,12.399999999999991,2
976.67,97.68,113.7,16.82,3.358,299,241,221,96.7,12.299999999999997,2
976.87,97.7,113.6,16.5,3.339,300,240,221,96.72,12.199999999999989,1
977.07,97.72,113.6,15.76,3.301,299,241,222,96.74000000000001,12.199999999999989,2
977.28,97.74,113.6,15.36,3.2889999999999997,300,241,222,96.76,12.199999999999989,2
977.48,97.76,113.6,15.18,3.2710000000000004,300,241,222,96.78,12.199999999999989,2
977.68,97.78,113.6,14.76,3.2569999999999997,299,241,222,96.8,12.199999999999989,2
977.88,97.8,113.5,14.7,3.247,300,241,222,96.82000000000001,12.099999999999994,2
978.08,97.82,113.6,14.7,3.245,299,241,221,96.84,12.199999999999989,2
978.29,97.84,113.6,14.68,3.2430000000000003,300,241,222,96.86,12.199999999999989,2
978.49,97.86,113.6,14.62,3.238,299,242,221,96.88,12.199999999999989,3
978.69,97.88,113.5,14.63,3.238,299,241,221,96.9,12.099999999999994,2
978.89,97.9,113.6,14.83,3.24,299,242,222,96.92,12.199999999999989,3
979.09,97.92,113.6,15.05,3.233,299,241,222,96.94,12.199999999999989,2
979.3,97.94,113.5,15.67,3.24,300,241,222,96.96000000000001,12.099999999999994,2
979.5,97.96,113.5,16.28,3.2510000000000003,299,242,222,96.98,12.099999999999994,3
979.7,97.98,113.5,16.85,3.2769999999999997,299,242,222,97.0,12.099999999999994,3
979.9,98.0,113.6,18.22,3.315,300,242,222,97.02,12.199999999999989,3
980.1,98.02,113.6,18.81,3.343,299,241,222,97.04,12.199999999999989,2
980.31,98.04,113.6,19.64,3.377,300,242,222,97.06,12.199999999999989,3
980.51,98.06,113.7,21.3,3.4410000000000003,300,241,222,97.08,12.299999999999997,2
980.71,98.08,113.7,22.21,3.468,300,241,222,97.10000000000001,12.299999999999997,2
980.91,98.1,113.7,22.91,3.4819999999999998,300,241,222,97.12,12.299999999999997,2
981.11,98.12,113.7,24.28,3.5389999999999997,300,241,222,97.14,12.299999999999997,2
981.32,98.14,113.8,25.12,3.548,300,241,221,97.16,12.399999999999991,2
981.52,98.16,113.8,25.57,3.575,300,241,221,97.18,12.399999999999991,2
981.72,98.18,113.8,26.18,3.6010000000000004,300,240,221,97.2,12.399999999999991,1
981.92,98.2,113.8,27.08,3.6189999999999998,300,240,221,97.22,12.399999999999991,1
982.12,98.22,114.0,27.39,3.633,300,240,221,97.24000000000001,12.599999999999994,1
982.33,98.25,113.8,27.55,3.639,300,241,221,97.26,12.399999999999991,2
982.53,98.27,113.9,28.05,3.659,301,240,221,97.28,12.5,1
982.73,98.29,113.9,28.09,3.66,300,240,221,97.3,12.5,1
982.93,98.31,113.8,28.11,3.667,301,240,221,97.32000000000001,12.399999999999991,1
983.13,98.33,113.9,28.18,3.6689999999999996,300,240,221,97.34,12.5,1
983.34,98.35,113.9,27.96,3.69,301,240,221,97.36,12.5,1
983.54,98.37,113.9,27.94,3.687,301,240,220,97.38,12.5,1
983.74,98.39,113.8,27.75,3.6839999999999997,300,240,221,97.4,12.399999999999991,1
983.94,98.41,113.9,27.76,3.69,300,240,221,97.42,12.5,1
984.14,98.43,113.9,27.5,3.68,300,240,220,97.44,12.5,1
984.35,98.45,113.9,26.93,3.6830000000000003,300,240,221,97.46000000000001,12.5,1
984.55,98.47,113.9,25.66,3.668,301,240,220,97.48,12.5,1
984.75,98.49,113.8,25.12,3.657,300,240,221,97.5,12.399999999999991,1
984.95,98.51,113.9,24.46,3.63,300,240,220,97.52,12.5,1
985.15,98.53,113.9,23.63,3.615,300,240,221,97.54,12.5,1
985.36,98.55,113.7,22.1,3.5810000000000004,300,240,221,97.56,12.299999999999997,1
985.56,98.57,113.8,21.37,3.577,300,240,221,97.58,12.399999999999991,1
985.76,98.59,113.6,20.49,3.542,300,240,221,97.60000000000001,12.199999999999989,1
985.96,98.61,113.9,19.31,3.5039999999999996,300,241,221,97.62,12.5,2
986.16,98.63,113.7,18.52,3.485,300,240,221,97.64,12.299999999999997,1
986.37,98.65,113.7,18.0,3.467,300,240,221,97.66,12.299999999999997,1
986.57,98.67,113.8,17.43,3.4419999999999997,299,240,221,97.68,12.399999999999991,1
986.77,98.69,113.7,16.43,3.3989999999999996,300,241,221,97.7,12.299999999999997,2
986.97,98.71,113.7,16.04,3.386,300,241,221,97.72,12.299999999999997,2
987.17,98.73,113.7,15.7,3.347,299,240,222,97.74000000000001,12.299999999999997,1
987.38,98.75,113.7,15.2,3.3289999999999997,299,241,222,97.76,12.299999999999997,2
987.58,98.77,113.6,14.97,3.3139999999999996,300,241,222,97.78,12.199999999999989,2
987.78,98.79,113.7,14.75,3.302,299,242,222,97.8,12.299999999999997,3
987.98,98.81,113.7,14.55,3.295,300,241,222,97.82000000000001,12.299999999999997,2
988.18,98.83,113.7,14.71,3.29,299,241,222,97.84,12.299999999999997,2
988.39,98.85,113.7,14.72,3.279,300,241,222,97.86,12.299999999999997,2
988.59,98.87,113.6,14.7,3.2880000000000003,299,241,222,97.88,12.199999999999989,2
988.79,98.89,113.7,14.68,3.285,299,241,222,97.9,12.299999999999997,2
988.99,98.91,113.6,14.77,3.299,299,242,222,97.92,12.199999999999989,3
989.19,98.93,113.7,14.97,3.298,299,241,222,97.94,12.299999999999997,2
989.4,98.95,113.7,16.38,3.306,299,242,222,97.96000000000001,12.299999999999997,3
989.6,98.97,113.6,16.75,3.3160000000000003,299,241,222,97.98,12.199999999999989,2
989.8,98.99,113.6,17.46,3.338,300,242,222,98.0,12.199999999999989,3
990.0,99.01,113.7,18.12,3.3789999999999996,300,241,222,98.02,12.299999999999997,2
990.2,99.03,113.7,19.64,3.4210000000000003,300,242,222,98.04,12.299999999999997,3
990.41,99.05,113.7,20.55,3.452,300,242,222,98.06,12.299999999999997,3
990.61,99.07,113.8,21.4,3.489,299,241,222,98.08,12.399999999999991,2
990.81,99.09,113.7,22.88,3.54,300,241,222,98.10000000000001,12.299999999999997,2
991.01,99.11,113.8,23.63,3.553,300,241,222,98.12,12.399999999999991,2
991.21,99.13,113.8,24.36,3.5860000000000003,300,241,222,98.14,12.399999999999991,2
991.42,99.15,113.8,25.02,3.605,300,241,222,98.16,12.399999999999991,2
991.62,99.17,113.8,26.11,3.645,300,241,221,98.18,12.399999999999991,2
991.82,99.19,113.7,26.67,3.647,300,241,221,98.2,12.299999999999997,2
992.02,99.21,113.9,26.99,3.675,301,240,221,98.22,12.5,1
992.22,99.24,113.8,27.6,3.6889999999999996,301,240,221,98.24000000000001,12.399999999999991,1
992.43,99.26,113.9,27.83,3.7030000000000003,300,240,221,98.26,12.5,1
992.63,99.28,113.9,28.05,3.7089999999999996,301,240,221,98.28,12.5,1
992.83,99.3,113.9,28.18,3.7239999999999998,300,240,221,98.3,12.5,1
993.03,99.32,114.0,28.08,3.7319999999999998,301,240,221,98.32000000000001,12.599999999999994,1
993.23,99.34,113.8,28.19,3.718,301,240,221,98.34,12.399999999999991,1
993.44,99.36,113.9,28.13,3.725,301,240,221,98.36,12.5,1
993.64,99.38,113.9,27.98,3.742,300,240,221,98.38,12.5,1
993.84,99.4,113.9,27.81,3.734,300,240,221,98.4,12.5,1
994.04,99.42,114.0,27.76,3.734,300,240,221,98.42,12.599999999999994,1
994.24,99.44,113.9,26.97,3.734,300,240,221,98.44,12.5,1
994.45,99.46,114.0,26.25,3.73,300,239,221,98.46000000000001,12.599999999999994,0
994.65,99.48,114.0,25.68,3.722,301,240,221,98.48,12.599999999999994,1
994.85,99.5,113.9,24.31,3.69,300,240,221,98.5,12.5,1
995.05,99.52,113.9,23.55,3.676,301,240,221,98.52,12.5,1
995.25,99.54,113.9,22.83,3.6639999999999997,300,240,220,98.54,12.5,1
995.46,99.56,113.8,22.0,3.635,300,240,221,98.56,12.399999999999991,1
995.66,99.58,113.9,20.63,3.595,300,240,221,98.58,12.5,1
995.86,99.6,113.9,19.92,3.588,300,240,221,98.60000000000001,12.5,1
996.06,99.62,113.8,19.27,3.5580000000000003,300,240,221,98.62,12.399999999999991,1
996.26,99.64,113.9,18.01,3.5069999999999997,300,241,221,98.64,12.5,2
996.47,99.66,113.7,17.38,3.4810000000000003,299,241,221,98.66,12.299999999999997,2
996.67,99.68,113.8,16.95,3.4610000000000003,300,241,221,98.68,12.399999999999991,2
996.87,99.7,113.8,16.53,3.443,300,241,221,98.7,12.399999999999991,2
997.07,99.72,113.6,15.74,3.398,300,241,221,98.72,12.199999999999989,2
997.27,99.74,113.7,15.46,3.3939999999999997,300,241,222,98.74000000000001,12.299999999999997,2
997.48,99.76,113.7,15.24,3.3710000000000004,299,241,221,98.76,12.299999999999997,2
997.68,99.78,113.6,14.81,3.359,300,242,221,98.78,12.199999999999989,3
997.88,99.8,113.6,14.65,3.353,299,241,222,98.8,12.199999999999989,2
998.08,99.82,113.7,14.68,3.347,299,241,222,98.82000000000001,12.299999999999997,2
998.28,99.84,113.7,14.65,3.339,299,241,222,98.84,12.299999999999997,2
998.49,99.86,113.7,14.63,3.343,299,242,222,98.86,12.299999999999997,3
998.69,99.88,113.7,14.66,3.341,299,241,222,98.88,12.299999999999997,2
998.89,99.9,113.6,14.65,3.345,300,241,222,98.9,12.199999999999989,2
999.09,99.92,113.7,15.01,3.346,299,242,222,98.92,12.299999999999997,3
999.29,99.94,113.6,15.72,3.3480000000000003,300,241,222,98.94,12.199999999999989,2
999.5,99.96,113.6,16.28,3.363,300,242,222,98.96000000000001,12.199999999999989,3
999.7,99.98,113.8,16.81,3.372,299,242,222,98.98,12.399999999999991,3
999.9,100.0,113.8,18.15,3.4219999999999997,299,242,222,99.0,12.399999999999991,3
1000.1,100.02,113.7,19.01,3.448,300,242,222,99.02,12.299999999999997,3
1000.3,100.04,113.8,19.65,3.4789999999999996,300,242,222,99.04,12.399999999999991,3
1000.51,100.06,113.9,21.32,3.5380000000000003,300,242,222,99.06,12.5,3
1000.71,100.08,113.8,22.16,3.562,300,241,222,99.08,12.399999999999991,2
1000.91,100.1,113.9,22.9,3.588,300,241,222,99.10000000000001,12.5,2
1001.11,100.12,113.9,24.38,3.633,300,241,221,99.12,12.5,2
1001.31,100.14,113.9,24.98,3.658,300,241,221,99.14,12.5,2
1001.52,100.16,114.0,25.6,3.6830000000000003,300,241,221,99.16,12.599999999999994,2
1001.72,100.18,113.8,26.07,3.696,300,241,222,99.18,12.399999999999991,2
1001.92,100.2,114.0,27.07,3.721,300,240,221,99.2,12.599999999999994,1
1002.12,100.23,113.9,27.32,3.737,300,241,221,99.22,12.5,2
1002.32,100.25,113.9,27.61,3.736,300,241,221,99.24000000000001,12.5,2
1002.53,100.27,113.9,27.98,3.759,300,240,221,99.26,12.5,1
1002.73,100.29,113.8,28.1,3.773,300,240,221,99.28,12.399999999999991,1
1002.93,100.31,113.9,28.26,3.772,300,240,221,99.3,12.5,1
1003.13,100.33,113.9,28.06,3.784,300,240,221,99.32000000000001,12.5,1
1003.33,100.35,113.9,28.14,3.786,301,240,221,99.34,12.5,1
1003.54,100.37,114.0,27.93,3.781,300,240,221,99.36,12.599999999999994,1
1003.74,100.39,114.0,27.92,3.787,300,240,221,99.38,12.599999999999994,1
1003.94,100.41,113.9,27.78,3.785,301,240,221,99.4,12.5,1
1004.14,100.43,114.0,27.56,3.785,301,240,220,99.42,12.599999999999994,1
1004.34,100.45,114.0,26.97,3.78,300,240,221,99.44,12.599999999999994,1
1004.55,100.47,113.9,25.67,3.767,300,240,221,99.46000000000001,12.5,1
1004.75,100.49,113.9,25.04,3.7539999999999996,300,240,221,99.48,12.5,1
1004.95,100.51,113.9,24.21,3.7430000000000003,300,240,221,99.5,12.5,1
1005.15,100.53,114.0,23.59,3.733,300,240,221,99.52,12.599999999999994,1
1005.35,100.55,113.9,22.0,3.678,300,240,221,99.54,12.5,1
1005.56,100.57,113.9,21.23,3.668,300,240,221,99.56,12.5,1
1005.76,100.59,113.9,20.53,3.648,300,240,221,99.58,12.5,1
1005.96,100.61,113.8,19.16,3.6010000000000004,300,240,221,99.60000000000001,12.399999999999991,1
1006.16,100.63,113.9,18.68,3.585,300,240,221,99.62,12.5,1
1006.36,100.65,113.8,18.03,3.555,300,240,221,99.64,12.399999999999991,1
1006.57,100.67,113.9,16.93,3.5189999999999997,300,241,221,99.66,12.5,2
1006.77,100.69,113.8,16.39,3.5060000000000002,300,241,222,99.68,12.399999999999991,2
1006.97,100.71,113.8,16.0,3.4739999999999998,299,241,221,99.7,12.399999999999991,2
1007.17,100.73,113.8,15.7,3.465,299,241,221,99.72,12.399999999999991,2
1007.37,100.75,113.8,15.15,3.425,299,241,222,99.74000000000001,12.399999999999991,2
1007.58,100.77,113.8,14.94,3.407,300,241,222,99.76,12.399999999999991,2
1007.78,100.79,113.7,14.75,3.4130000000000003,299,241,222,99.78,12.299999999999997,2
1007.98,100.81,113.8,14.58,3.403,300,241,222,99.8,12.399999999999991,2
1008.18,100.83,113.8,14.62,3.3960000000000004,300,241,222,99.82000000000001,12.399999999999991,2
1008.38,100.85,113.7,14.63,3.3939999999999997,299,241,222,99.84,12.299999999999997,2
1008.59,100.87,113.7,14.64,3.3939999999999997,299,241,222,99.86,12.299999999999997,2
1008.79,100.89,113.7,14.75,3.389,300,242,222,99.88,12.299999999999997,3
1008.99,100.91,113.7,14.81,3.386,299,241,222,99.9,12.299999999999997,2
1009.19,100.93,113.7,15.01,3.384,300,241,222,99.92,12.299999999999997,2
1009.39,100.95,113.8,16.16,3.41,300,242,222,99.94,12.399999999999991,3
1009.6,100.97,113.7,16.85,3.415,299,242,222,99.96000000000001,12.299999999999997,3
1009.8,100.99,113.7,17.39,3.4330000000000003,300,242,222,99.98,12.299999999999997,3
1010.0,101.01,113.7,18.11,3.469,300,241,222,100.0,12.299999999999997,2
1010.2,101.03,113.7,19.69,3.52,300,242,222,100.02,12.299999999999997,3
1010.4,101.05,113.8,20.45,3.554,300,241,222,100.04,12.399999999999991,2
1010.61,101.07,113.8,21.35,3.59,300,241,222,100.06,12.399999999999991,2
1010.81,101.09,113.8,22.87,3.648,300,241,222,100.08,12.399999999999991,2
1011.01,101.11,113.9,23.67,3.6630000000000003,300,240,222,100.10000000000001,12.5,1
1011.21,101.13,113.9,24.34,3.6830000000000003,300,241,222,100.12,12.5,2
1011.41,101.15,113.9,25.64,3.7239999999999998,300,241,221,100.14,12.5,2
1011.62,101.17,113.9,26.1,3.736,300,241,221,100.16,12.5,2
1011.82,101.19,113.9,26.63,3.758,300,241,221,100.18,12.5,2
1012.02,101.21,113.9,27.0,3.781,300,240,221,100.2,12.5,1
1012.22,101.24,114.0,27.53,3.795,300,240,221,100.22,12.599999999999994,1
1012.42,101.26,114.0,27.95,3.805,300,240,221,100.24000000000001,12.599999999999994,1
1012.63,101.28,114.0,28.0,3.807,301,241,221,100.26,12.599999999999994,2
1012.83,101.3,114.0,28.1,3.821,301,240,221,100.28,12.599999999999994,1
1013.03,101.32,114.0,28.08,3.8339999999999996,301,240,220,100.3,12.599999999999994,1
1013.23,101.34,114.1,28.19,3.8339999999999996,300,240,220,100.32000000000001,12.699999999999989,1
1013.43,101.36,114.1,28.11,3.838,300,240,221,100.34,12.699999999999989,1
1013.64,101.38,114.1,27.87,3.844,300,240,221,100.36,12.699999999999989,1
1013.84,101.4,114.0,27.84,3.839,300,240,221,100.38,12.599999999999994,1
1014.04,101.42,114.0,27.84,3.8289999999999997,301,240,221,100.4,12.599999999999994,1
1014.24,101.44,114.0,26.98,3.8360000000000003,300,240,221,100.42,12.599999999999994,1
1014.44,101.46,114.1,26.21,3.8310000000000004,300,241,220,100.44,12.699999999999989,2
1014.65,101.48,114.0,25.63,3.826,300,240,221,100.46000000000001,12.599999999999994,1
1014.85,101.5,113.9,24.41,3.793,300,240,220,100.48,12.5,1
1015.05,101.52,114.0,23.43,3.784,300,240,221,100.5,12.599999999999994,1
1015.25,101.54,113.9,22.8,3.755,300,240,221,100.52,12.5,1
1015.45,101.56,113.8,22.1,3.728,300,240,221,100.54,12.399999999999991,1
1015.66,101.58,114.0,20.6,3.6919999999999997,300,240,221,100.56,12.599999999999994,1
1015.86,101.6,113.8,19.91,3.6689999999999996,300,240,221,100.58,12.399999999999991,1
1016.06,101.62,113.9,19.25,3.656,300,240,221,100.60000000000001,12.5,1
1016.26,101.64,113.8,18.01,3.61,300,241,221,100.62,12.399999999999991,2
1016.46,101.66,113.8,17.43,3.5810000000000004,300,241,221,100.64,12.399999999999991,2
1016.67,101.68,113.8,16.89,3.568,299,240,221,100.66,12.399999999999991,1
1016.87,101.7,113.8,16.53,3.5380000000000003,299,241,221,100.68,12.399999999999991,2
1017.07,101.72,113.8,15.75,3.5039999999999996,299,241,221,100.7,12.399999999999991,2
1017.27,101.74,113.9,15.4,3.49,300,241,222,100.72,12.5,2
1017.47,101.76,113.8,15.14,3.472,299,241,221,100.74000000000001,12.399999999999991,2
1017.68,101.78,113.8,14.79,3.4530000000000003,299,241,221,100.76,12.399999999999991,2
1017.88,101.8,113.8,14.78,3.46,299,241,221,100.78,12.399999999999991,2
1018.08,101.82,113.9,14.62,3.444,300,242,222,100.8,12.5,3
1018.28,101.84,113.7,14.61,3.449,299,241,222,100.82000000000001,12.299999999999997,2
1018.48,101.86,113.8,14.63,3.444,299,241,222,100.84,12.399999999999991,2
1018.69,101.88,113.7,14.68,3.437,299,242,222,100.86,12.299999999999997,3
1018.89,101.9,113.8,14.61,3.446,299,241,222,100.88,12.399999999999991,2
1019.09,101.92,113.8,15.14,3.4410000000000003,299,241,222,100.9,12.399999999999991,2
1019.29,101.94,113.7,15.76,3.449,299,241,222,100.92,12.299999999999997,2
1019.49,101.96,113.8,16.24,3.452,299,242,223,100.94,12.399999999999991,3
1019.7,101.98,113.8,17.45,3.5010000000000003,300,242,222,100.96000000000001,12.399999999999991,3
1019.9,102.0,113.8,18.17,3.5210000000000004,299,242,222,100.98,12.399999999999991,3
1020.1,102.02,113.8,19.03,3.552,299,241,222,101.0,12.399999999999991,2
1020.3,102.04,113.8,19.74,3.582,299,242,222,101.02,12.399999999999991,3
1020.5,102.06,113.9,21.37,3.639,300,241,222,101.04,12.5,2
1020.71,102.08,113.9,22.04,3.662,300,241,222,101.06,12.5,2
1020.91,102.1,113.9,22.85,3.6919999999999997,300,241,222,101.08,12.5,2
1021.11,102.12,113.9,24.36,3.733,299,241,221,101.10000000000001,12.5,2
1021.31,102.14,114.0,24.94,3.752,300,241,221,101.12,12.599999999999994,2
1021.51,102.16,113.9,25.67,3.7710000000000004,300,241,222,101.14,12.5,2
1021.72,102.18,114.0,26.2,3.793,300,241,221,101.16,12.599999999999994,2
1021.92,102.2,114.0,27.0,3.824,300,240,221,101.18,12.599999999999994,1
1022.12,102.23,113.9,27.35,3.832,300,240,221,101.2,12.5,1
1022.32,102.25,114.0,27.64,3.842,300,240,221,101.22,12.599999999999994,1
1022.52,102.27,114.1,28.04,3.866,301,240,221,101.24000000000001,12.699999999999989,1
1022.73,102.29,113.9,28.1,3.8710000000000004,300,240,221,101.26,12.5,1
1022.93,102.31,113.9,28.1,3.87,300,240,221,101.28,12.5,1
1023.13,102.33,114.0,28.2,3.8789999999999996,300,240,220,101.3,12.599999999999994,1
1023.33,102.35,113.9,28.13,3.878,301,240,221,101.32000000000001,12.5,1
1023.53,102.37,114.0,28.07,3.8810000000000002,300,240,221,101.34,12.599999999999994,1
1023.74,102.39,114.1,27.96,3.88,300,240,221,101.36,12.699999999999989,1
1023.94,102.41,114.0,27.82,3.8819999999999997,300,240,221,101.38,12.599999999999994,1
1024.14,102.43,114.0,27.55,3.89,301,240,221,101.4,12.599999999999994,1
1024.34,102.45,114.0,27.05,3.878,301,240,221,101.42,12.599999999999994,1
1024.54,102.47,114.1,25.69,3.8680000000000003,300,240,221,101.44,12.699999999999989,1
1024.75,102.49,114.1,25.02,3.858,300,240,221,101.46000000000001,12.699999999999989,1
1024.95,102.51,114.0,24.24,3.839,300,240,221,101.48,12.599999999999994,1
1025.15,102.53,114.1,23.64,3.818,300,240,221,101.5,12.699999999999989,1
1025.35,102.55,114.0,22.04,3.793,300,240,221,101.52,12.599999999999994,1
1025.55,102.57,114.0,21.25,3.766,300,240,221,101.54,12.599999999999994,1
1025.76,102.59,113.9,20.59,3.739,299,240,221,101.56,12.5,1
1025.96,102.61,113.9,19.24,3.701,300,241,221,101.58,12.5,2
1026.16,102.63,114.0,18.56,3.68,300,240,221,101.60000000000001,12.599999999999994,1
1026.36,102.65,113.9,17.89,3.661,299,240,221,101.62,12.5,1
1026.56,102.67,114.0,17.44,3.6319999999999997,299,240,221,101.64,12.599999999999994,1
1026.77,102.69,113.9,16.43,3.594,300,241,221,101.66,12.5,2
1026.97,102.71,113.9,16.0,3.5789999999999997,300,241,221,101.68,12.5,2
1027.17,102.73,113.8,15.63,3.563,299,241,222,101.7,12.399999999999991,2
1027.37,102.75,113.8,15.18,3.517,299,241,221,101.72,12.399999999999991,2
1027.57,102.77,113.8,15.06,3.514,299,241,222,101.74000000000001,12.399999999999991,2
1027.78,102.79,113.8,14.79,3.5060000000000002,299,242,222,101.76,12.399999999999991,3
1027.98,102.81,113.7,14.54,3.5010000000000003,299,241,222,101.78,12.299999999999997,2
1028.18,102.83,113.9,14.58,3.491,299,241,223,101.8,12.5,2
1028.38,102.85,113.8,14.58,3.489,300,242,222,101.82000000000001,12.399999999999991,3
1028.58,102.87,113.7,14.65,3.4810000000000003,300,241,222,101.84,12.299999999999997,2
1028.79,102.89,113.8,14.75,3.485,299,241,222,101.86,12.399999999999991,2
1028.99,102.91,113.8,14.8,3.485,299,241,222,101.88,12.399999999999991,2
1029.19,102.93,113.9,15.18,3.492,299,241,222,101.9,12.5,2
1029.39,102.95,113.8,16.26,3.513,299,241,222,101.92,12.399999999999991,2
1029.59,102.97,113.9,16.84,3.5260000000000002,300,241,223,101.94,12.5,2
1029.8,102.99,113.9,17.42,3.5389999999999997,300,242,222,101.96000000000001,12.5,3
1030.0,103.01,113.8,18.16,3.575,300,242,222,101.98,12.399999999999991,3
1030.2,103.03,113.9,19.75,3.6260000000000003,300,242,222,102.0,12.5,3
1030.4,103.05,113.9,20.52,3.668,300,242,222,102.02,12.5,3
1030.6,103.07,113.9,21.37,3.6689999999999996,300,241,222,102.04,12.5,2
1030.81,103.09,114.0,22.83,3.742,300,241,221,102.06,12.599999999999994,2
1031.01,103.11,113.9,23.68,3.763,299,241,222,102.08,12.5,2
1031.21,103.13,114.1,24.3,3.783,300,241,222,102.10000000000001,12.699999999999989,2
1031.41,103.15,114.1,25.59,3.823,300,241,221,102.12,12.699999999999989,2
1031.61,103.17,114.1,26.08,3.8360000000000003,300,241,221,102.14,12.699999999999989,2
1031.82,103.19,114.0,26.63,3.8489999999999998,300,241,221,102.16,12.599999999999994,2
1032.02,103.22,114.1,27.0,3.872,301,240,221,102.18,12.699999999999989,1
1032.22,103.24,114.1,27.52,3.889,300,240,221,102.2,12.699999999999989,1
1032.42,103.26,114.1,27.82,3.898,300,240,221,102.22,12.699999999999989,1
