时间(S)	轴位移(mm)	力(kN)	力(kPa)	变形(mm)	 侧位移(mm)	围压(kPa)	孔压(kPa)	反压(kPa)	体变(kPa)	小体变(ml)
0.0	 102.6 	 13.18 	 186 	-7.219 	 0 	 300 	 295 	 270 	 5830 	-8.5 
 .5 	 102.6 	 13.2 	 .19 	-7.211 	 30 	 300 	 295 	 270 	 5831 	-8.4 
 1 	 102.5 	 13.29 	 .19 	-7.207 	 30 	 300 	 295 	 270 	 5831 	-8.3 
 1.5 	 102.6 	 13.25 	 .19 	-7.212 	 30 	 300 	 295 	 270 	 5832 	-8.6 
 2 	 102.7 	 13.36 	 .19 	-7.212 	 29 	 300 	 295 	 270 	 5830 	-8.5 
 2.5 	 102.7 	 13.34 	 .19 	-7.207 	 30 	 300 	 295 	 270 	 5829 	-8.5 
 3 	 102.6 	 13.32 	 .19 	-7.207 	 30 	 300 	 295 	 270 	 5831 	-8.4 
 3.5 	 102.6 	 13.35 	 .19 	-7.211 	 30 	 300 	 295 	 270 	 5832 	-7.8 
 4 	 102.4 	 13.34 	 .19 	-7.213 	 29 	 300 	 295 	 270 	 5832 	-8.5 
 4.5 	 102.6 	 13.33 	 .2 	-7.208 	 29 	 300 	 295 	 270 	 5833 	-8.5 
 5 	 102.5 	 13.32 	 .19 	-7.209 	 29 	 300 	 294 	 270 	 5830 	-8.4 
 5.5 	 102.5 	 13.29 	 .19 	-7.213 	 30 	 300 	 295 	 270 	 5831 	-8.3 
 6 	 102.4 	 13.22 	 .19 	-7.218 	 30 	 301 	 295 	 270 	 5832 	-8.4 
 6.5 	 102.6 	 13.38 	 .19 	-7.217 	 30 	 300 	 295 	 271 	 5828 	-8.1 
 7 	 102.5 	 13.45 	 .19 	-7.216 	 30 	 300 	 295 	 270 	 5831 	-8.4 
 7.5 	 102.5 	 13.36 	 .2 	-7.211 	 29 	 300 	 295 	 270 	 5830 	-8.3 
 8 	 102.4 	 13.29 	 .19 	-7.216 	 30 	 300 	 295 	 270 	 5833 	-8.5 
 8.5 	 102.4 	 13.41 	 .19 	-7.218 	 30 	 300 	 295 	 270 	 5833 	-7.9 
 9 	 102.4 	 13.34 	 .18 	-7.214 	 30 	 300 	 295 	 270 	 5829 	-8.1 
 9.5 	 102.4 	 13.28 	 .19 	-7.22 	 30 	 300 	 295 	 270 	 5832 	-8.3 
 10 	 102.5 	 13.35 	 .19 	-7.213 	 29 	 300 	 295 	 270 	 5835 	-8.5 
 10.5 	 102.5 	 13.37 	 .19 	-7.214 	 29 	 300 	 294 	 270 	 5829 	-8.4 
 11 	 102.5 	 13.13 	 .18 	-7.222 	 30 	 301 	 294 	 271 	 5833 	-8.5 
 11.5 	 102.5 	 13.12 	 .18 	-7.212 	 30 	 300 	 294 	 270 	 5829 	-8.4 
 12 	 102.5 	 12.91 	 .19 	-7.207 	 30 	 300 	 295 	 269 	 5831 	-8.3 
 12.5 	 102.4 	 12.89 	 .18 	-7.211 	 29 	 300 	 295 	 269 	 5831 	-8.4 
 13 	 102.4 	 12.85 	 .17 	-7.215 	 29 	 300 	 295 	 270 	 5829 	-8.3 
 13.5 	 102.4 	 12.65 	 .18 	-7.218 	 30 	 300 	 295 	 270 	 5829 	-8.4 
 14 	 102.5 	 12.72 	 .18 	-7.215 	 31 	 301 	 295 	 270 	 5829 	-8 
 14.5 	 102.5 	 12.51 	 .18 	-7.205 	 30 	 300 	 295 	 269 	 5833 	-8.5 
 15 	 102.5 	 12.67 	 .18 	-7.221 	 29 	 300 	 295 	 269 	 5830 	-8.4 
 15.5 	 102.5 	 12.52 	 .18 	-7.213 	 30 	 300 	 295 	 270 	 5834 	-8.4 
 16 	 102.5 	 12.54 	 .19 	-7.215 	 29 	 300 	 295 	 270 	 5832 	-8 
 16.5 	 102.5 	 12.6 	 .17 	-7.218 	 30 	 300 	 295 	 270 	 5829 	-8.4 
 17 	 102.3 	 12.38 	 .18 	-7.212 	 30 	 301 	 294 	 270 	 5829 	-8.1 
 17.5 	 102.3 	 12.55 	 .18 	-7.222 	 30 	 300 	 294 	 270 	 5834 	-7.9 
 18 	 102.4 	 12.47 	 .18 	-7.213 	 29 	 299 	 295 	 270 	 5829 	-8.5 
 18.5 	 102.5 	 12.31 	 .17 	-7.209 	 29 	 300 	 295 	 270 	 5835 	-8.5 
 19 	 102.4 	 12.54 	 .18 	-7.218 	 29 	 301 	 294 	 270 	 5831 	-8.3 
 19.5 	 102.4 	 12.51 	 .18 	-7.213 	 30 	 300 	 295 	 269 	 5830 	-8.1 
 20 	 102.4 	 12.42 	 .18 	-7.217 	 31 	 300 	 295 	 270 	 5831 	-8.4 
 20.5 	 102.5 	 12.42 	 .18 	-7.212 	 29 	 300 	 294 	 270 	 5829 	-8.3 
 21 	 102.5 	 12.37 	 .18 	-7.216 	 29 	 300 	 295 	 270 	 5830 	-8 
 21.5 	 102.6 	 12.37 	 .17 	-7.214 	 29 	 299 	 280 	 269 	 5830 	-8.4 
 22 	 102.5 	 12.31 	 .17 	-7.219 	 31 	 299 	 272 	 267 	 5852 	-8.5 
 22.5 	 102.4 	 12.12 	 .17 	-7.22 	 30 	 296 	 270 	 264 	 5879 	-8.3 
 23 	 102.5 	 12.23 	 .17 	-7.217 	 31 	 298 	 269 	 263 	 5910 	-8.3 
 23.5 	 102.5 	 12.08 	 .17 	-7.22 	 31 	 296 	 268 	 259 	 5937 	-8.4 
 24 	 102.5 	 12.19 	 .17 	-7.22 	 31 	 299 	 269 	 259 	 5955 	-8.1 
 24.5 	 102.5 	 12.12 	 .17 	-7.209 	 32 	 298 	 267 	 256 	 5978 	-8.4 
 25 	 102.5 	 12.13 	 .17 	-7.218 	 33 	 299 	 267 	 255 	 6000 	-8.5 
 25.5 	 102.5 	 12.34 	 .17 	-7.219 	 33 	 299 	 267 	 253 	 6020 	-8.5 
 26 	 102.6 	 12.36 	 .17 	-7.221 	 32 	 299 	 266 	 250 	 6034 	-8 
 26.5 	 102.6 	 12.31 	 .18 	-7.199 	 32 	 301 	 266 	 249 	 6052 	-8.8 
 27 	 102.6 	 12.15 	 .18 	-7.217 	 33 	 299 	 263 	 247 	 6065 	-8.9 
 27.5 	 102.5 	 12.3 	 .18 	-7.215 	 34 	 301 	 263 	 246 	 6076 	-8 
 28 	 102.6 	 12.44 	 .17 	-7.207 	 34 	 301 	 260 	 244 	 6092 	-8.3 
 28.5 	 102.5 	 12.19 	 .17 	-7.222 	 34 	 299 	 258 	 241 	 6105 	-8.5 
 29 	 102.5 	 12.28 	 .17 	-7.213 	 34 	 302 	 257 	 241 	 6117 	-8.5 
 29.5 	 102.5 	 12.02 	 .17 	-7.219 	 34 	 299 	 255 	 238 	 6130 	-8.4 
 30 	 102.6 	 12.17 	 .17 	-7.217 	 35 	 301 	 253 	 237 	 6143 	-8.3 
 30.5 	 102.4 	 12.05 	 .17 	-7.21 	 35 	 302 	 251 	 234 	 6160 	-8 
 31 	 102.4 	 11.89 	 .17 	-7.212 	 35 	 300 	 249 	 231 	 6168 	-8.3 
 31.5 	 102.5 	 12.22 	 .17 	-7.211 	 34 	 301 	 248 	 230 	 6181 	-8.4 
 32 	 102.6 	 11.96 	 .17 	-7.217 	 34 	 300 	 246 	 229 	 6194 	-8.4 
 32.5 	 102.6 	 11.97 	 .17 	-7.218 	 35 	 300 	 245 	 228 	 6207 	-8.4 
 33 	 102.4 	 11.87 	 .17 	-7.214 	 34 	 301 	 243 	 225 	 6216 	-8.6 
 33.5 	 102.5 	 11.82 	 .16 	-7.216 	 36 	 300 	 242 	 224 	 6226 	-8.5 
 34 	 102.6 	 11.77 	 .15 	-7.211 	 35 	 300 	 241 	 223 	 6234 	-8 
 34.5 	 102.6 	 11.76 	 .17 	-7.202 	 35 	 301 	 240 	 222 	 6241 	-8.1 
 35 	 102.5 	 11.75 	 .17 	-7.216 	 35 	 300 	 239 	 221 	 6252 	-8.4 
 35.5 	 102.6 	 11.68 	 .17 	-7.202 	 36 	 301 	 239 	 219 	 6260 	-8.4 
 36 	 102.5 	 11.7 	 .18 	-7.211 	 35 	 300 	 239 	 218 	 6264 	-8.1 
 36.5 	 102.6 	 11.69 	 .17 	-7.212 	 35 	 300 	 238 	 218 	 6269 	-8.3 
 37 	 102.6 	 11.65 	 .16 	-7.211 	 35 	 300 	 237 	 217 	 6270 	-7.9 
 37.5 	 102.5 	 11.76 	 .18 	-7.216 	 35 	 300 	 237 	 217 	 6279 	-8.4 
 38 	 102.6 	 11.75 	 .17 	-7.218 	 36 	 300 	 236 	 216 	 6283 	-8.4 
 38.5 	 102.5 	 11.47 	 .17 	-7.222 	 36 	 301 	 235 	 216 	 6285 	-8.3 
 39 	 102.4 	 11.48 	 .18 	-7.216 	 36 	 301 	 236 	 215 	 6289 	-8.3 
 39.5 	 102.5 	 11.72 	 .17 	-7.219 	 35 	 300 	 236 	 215 	 6290 	-8.6 
 40 	 102.4 	 11.64 	 .16 	-7.219 	 35 	 301 	 235 	 214 	 6292 	-8.6 
 40.5 	 102.4 	 11.52 	 .16 	-7.21 	 36 	 300 	 235 	 214 	 6294 	-8.1 
 41 	 102.5 	 11.55 	 .16 	-7.214 	 36 	 301 	 234 	 214 	 6297 	-8.3 
 41.5 	 102.5 	 11.49 	 .17 	-7.212 	 36 	 301 	 234 	 214 	 6302 	-8.9 
 42 	 102.5 	 11.41 	 .16 	-7.217 	 36 	 300 	 235 	 213 	 6300 	-8.1 
 42.5 	 102.5 	 11.27 	 .15 	-7.211 	 35 	 300 	 235 	 213 	 6303 	-8.4 
 43 	 102.5 	 11.38 	 .16 	-7.211 	 36 	 301 	 234 	 213 	 6306 	-8.1 
 43.5 	 102.4 	 11.26 	 .16 	-7.216 	 36 	 300 	 234 	 213 	 6305 	-8.5 
 44 	 102.4 	 11.37 	 .16 	-7.214 	 35 	 301 	 234 	 214 	 6306 	-8.1 
 44.5 	 102.4 	 11.22 	 .16 	-7.205 	 36 	 301 	 235 	 213 	 6304 	-8.5 
 45 	 102.5 	 11.13 	 .16 	-7.219 	 35 	 301 	 234 	 213 	 6305 	-8.1 
 45.5 	 102.4 	 11.19 	 .16 	-7.216 	 36 	 301 	 234 	 213 	 6307 	-8.5 
 46 	 102.5 	 11.16 	 .16 	-7.216 	 36 	 300 	 235 	 212 	 6307 	-8.4 
 46.5 	 102.5 	 11.29 	 .16 	-7.216 	 36 	 301 	 235 	 213 	 6306 	-7.8 
 47 	 102.7 	 11.09 	 .16 	-7.214 	 36 	 300 	 235 	 214 	 6307 	-8.1 
 47.5 	 102.6 	 10.93 	 .15 	-7.206 	 36 	 300 	 235 	 213 	 6307 	-8.4 
 48 	 102.4 	 11.13 	 .16 	-7.221 	 36 	 301 	 235 	 213 	 6309 	-8 
 48.5 	 102.4 	 11.14 	 .16 	-7.211 	 36 	 301 	 235 	 213 	 6309 	-8.5 
 49 	 102.6 	 11.09 	 .16 	-7.222 	 36 	 301 	 235 	 213 	 6312 	-8.8 
 49.5 	 102.5 	 11.21 	 .16 	-7.215 	 36 	 301 	 235 	 214 	 6306 	-8.1 
 50 	 102.7 	 10.99 	 .16 	-7.215 	 35 	 302 	 235 	 214 	 6308 	-8.4 
 50.5 	 102.4 	 10.95 	 .16 	-7.21 	 35 	 300 	 235 	 214 	 6308 	-8.8 
 51 	 102.4 	 11.01 	 .16 	-7.21 	 36 	 300 	 235 	 214 	 6306 	-7.8 
 51.5 	 102.5 	 11.07 	 .15 	-7.197 	 36 	 300 	 235 	 213 	 6309 	-7.9 
 52 	 102.6 	 11.02 	 .16 	-7.209 	 35 	 301 	 236 	 213 	 6306 	-8 
 52.5 	 102.5 	 11.16 	 .16 	-7.212 	 35 	 301 	 235 	 213 	 6307 	-8.3 
 53 	 102.4 	 10.77 	 .14 	-7.212 	 36 	 300 	 235 	 213 	 6308 	-8.5 
 53.5 	 102.4 	 10.98 	 .16 	-7.212 	 36 	 301 	 235 	 213 	 6308 	-8.3 
 54 	 102.5 	 10.94 	 .15 	-7.21 	 36 	 300 	 236 	 214 	 6306 	-8.4 
 54.5 	 102.6 	 10.97 	 .16 	-7.212 	 36 	 301 	 235 	 213 	 6311 	-8.4 
 55 	 102.5 	 10.83 	 .15 	-7.213 	 35 	 300 	 236 	 214 	 6307 	-8.1 
 55.5 	 102.5 	 10.86 	 .16 	-7.214 	 36 	 300 	 236 	 214 	 6310 	-8.4 
 56 	 102.4 	 10.8 	 .15 	-7.21 	 36 	 301 	 235 	 214 	 6309 	-8.6 
 56.5 	 102.4 	 10.93 	 .15 	-7.214 	 36 	 301 	 235 	 214 	 6309 	-8.1 
 57 	 102.4 	 10.83 	 .15 	-7.211 	 35 	 300 	 235 	 213 	 6309 	-8.4 
 57.5 	 102.5 	 10.9 	 .16 	-7.212 	 36 	 300 	 236 	 214 	 6311 	-8.4 
 58 	 102.4 	 10.81 	 .15 	-7.212 	 36 	 301 	 236 	 214 	 6312 	-8.4 
 58.5 	 102.4 	 10.86 	 .16 	-7.209 	 36 	 301 	 235 	 214 	 6310 	-7.9 
 59 	 102.4 	 10.86 	 .15 	-7.219 	 36 	 300 	 236 	 214 	 6310 	-8.4 
 59.5 	 102.3 	 10.76 	 .16 	-7.203 	 36 	 300 	 236 	 214 	 6313 	-8.5 
 60 	 102.5 	 10.88 	 .16 	-7.211 	 35 	 300 	 235 	 214 	 6308 	-8.5 
 60.5 	 102.5 	 10.87 	 .16 	-7.218 	 36 	 300 	 236 	 214 	 6311 	-8.5 
 61 	 102.5 	 10.89 	 .16 	-7.208 	 37 	 300 	 235 	 214 	 6309 	-8.3 
 61.5 	 102.4 	 10.77 	 .15 	-7.213 	 36 	 300 	 236 	 214 	 6311 	-8.4 
 62 	 102.5 	 10.76 	 .15 	-7.21 	 36 	 300 	 235 	 214 	 6312 	-8.4 
 62.5 	 102.5 	 10.73 	 .15 	-7.215 	 36 	 300 	 236 	 214 	 6311 	-8.3 
 63 	 102.4 	 10.76 	 .15 	-7.209 	 36 	 300 	 236 	 214 	 6311 	-8.5 
 63.5 	 102.4 	 10.9 	 .15 	-7.21 	 37 	 299 	 236 	 215 	 6314 	-8.4 
 64 	 102.5 	 10.84 	 .15 	-7.213 	 36 	 301 	 235 	 213 	 6310 	-8.3 
 64.5 	 102.6 	 10.77 	 .15 	-7.2 	 36 	 300 	 236 	 214 	 6311 	-8 
 65 	 102.6 	 10.83 	 .15 	-7.215 	 36 	 300 	 236 	 214 	 6312 	-8.8 
 65.5 	 102.3 	 10.86 	 .15 	-7.211 	 36 	 300 	 236 	 214 	 6311 	-8.4 
 66 	 102.4 	 10.81 	 .15 	-7.221 	 36 	 300 	 236 	 214 	 6311 	-8.3 
 66.5 	 102.4 	 10.88 	 .15 	-7.213 	 36 	 300 	 236 	 214 	 6312 	-8 
 67 	 102.5 	 10.77 	 .16 	-7.214 	 35 	 299 	 235 	 215 	 6312 	-8.6 
 67.5 	 102.6 	 10.78 	 .16 	-7.211 	 36 	 300 	 236 	 215 	 6314 	-8.3 
 68 	 102.4 	 10.96 	 .16 	-7.218 	 35 	 300 	 235 	 213 	 6313 	-8 
 68.5 	 102.5 	 10.74 	 .16 	-7.214 	 37 	 299 	 235 	 214 	 6313 	-8.3 
 69 	 102.4 	 10.9 	 .15 	-7.215 	 36 	 299 	 236 	 215 	 6312 	-7.6 
 69.5 	 102.5 	 10.97 	 .15 	-7.219 	 35 	 300 	 236 	 214 	 6314 	-8.5 
 70 	 102.5 	 10.9 	 .15 	-7.209 	 36 	 300 	 236 	 214 	 6312 	-8.6 
 70.5 	 102.5 	 10.8 	 .15 	-7.211 	 36 	 300 	 236 	 214 	 6313 	-8.3 
 71 	 102.4 	 10.6 	 .15 	-7.21 	 36 	 300 	 236 	 214 	 6314 	-8.9 
 71.5 	 102.6 	 10.97 	 .15 	-7.206 	 36 	 299 	 236 	 215 	 6314 	-8 
 72 	 102.5 	 10.74 	 .16 	-7.217 	 35 	 299 	 236 	 214 	 6313 	-8.3 
 72.5 	 102.6 	 10.95 	 .16 	-7.22 	 36 	 300 	 236 	 214 	 6311 	-8.6 
 73 	 102.5 	 10.97 	 .16 	-7.214 	 37 	 299 	 236 	 215 	 6315 	-8.5 
 73.5 	 102.5 	 10.81 	 .15 	-7.212 	 37 	 300 	 236 	 214 	 6312 	-8.5 
 74 	 102.4 	 10.89 	 .16 	-7.22 	 35 	 300 	 237 	 215 	 6314 	-8.1 
 74.5 	 102.5 	 10.84 	 .16 	-7.213 	 36 	 300 	 236 	 215 	 6312 	-8.5 
 75 	 102.4 	 11.01 	 .16 	-7.217 	 35 	 300 	 236 	 214 	 6313 	-8.1 
 75.5 	 102.4 	 10.99 	 .16 	-7.211 	 37 	 300 	 236 	 214 	 6316 	-8.1 
 76 	 102.5 	 11.1 	 .16 	-7.216 	 36 	 300 	 236 	 215 	 6316 	-8.4 
 76.5 	 102.5 	 11.12 	 .16 	-7.221 	 35 	 300 	 236 	 214 	 6315 	-8.5 
 77 	 102.5 	 11.24 	 .16 	-7.212 	 36 	 300 	 236 	 215 	 6314 	-8.3 
 77.5 	 102.5 	 11.16 	 .16 	-7.192 	 36 	 299 	 236 	 214 	 6316 	-8.3 
 78 	 102.4 	 11.16 	 .15 	-7.223 	 36 	 300 	 236 	 214 	 6315 	-8.1 
 78.5 	 102.5 	 11.28 	 .16 	-7.219 	 37 	 300 	 235 	 215 	 6314 	-7.9 
 79 	 102.4 	 11.14 	 .16 	-7.217 	 36 	 300 	 236 	 214 	 6316 	-7.5 
 79.5 	 102.4 	 11.42 	 .16 	-7.222 	 36 	 300 	 236 	 215 	 6315 	-8.3 
 80 	 102.6 	 11.56 	 .16 	-7.212 	 36 	 300 	 236 	 215 	 6320 	-8.6 
 80.5 	 102.4 	 11.44 	 .17 	-7.215 	 35 	 300 	 236 	 214 	 6318 	-8.4 
 81 	 102.4 	 11.52 	 .16 	-7.214 	 36 	 300 	 237 	 214 	 6318 	-8.4 
 81.5 	 102.5 	 11.61 	 .16 	-7.209 	 36 	 300 	 236 	 215 	 6318 	-8.4 
 82 	 102.6 	 11.35 	 .16 	-7.216 	 36 	 300 	 236 	 215 	 6317 	-8.4 
 82.5 	 102.5 	 11.56 	 .16 	-7.216 	 35 	 300 	 236 	 215 	 6319 	-8.5 
 83 	 102.3 	 11.52 	 .16 	-7.217 	 35 	 300 	 236 	 215 	 6317 	-8.5 
 83.5 	 102.4 	 11.63 	 .17 	-7.211 	 36 	 300 	 236 	 214 	 6321 	-8.4 
 84 	 102.5 	 11.67 	 .16 	-7.211 	 36 	 300 	 237 	 215 	 6321 	-8 
 84.5 	 102.5 	 11.67 	 .16 	-7.219 	 35 	 300 	 236 	 215 	 6318 	-8.5 
 85 	 102.6 	 11.74 	 .16 	-7.211 	 36 	 300 	 236 	 215 	 6318 	-8.4 
 85.5 	 102.3 	 11.6 	 .17 	-7.214 	 35 	 301 	 237 	 215 	 6318 	-8.4 
 86 	 102.4 	 11.63 	 .16 	-7.213 	 37 	 300 	 236 	 215 	 6320 	-8.5 
 86.5 	 102.4 	 11.62 	 .17 	-7.219 	 37 	 300 	 236 	 215 	 6318 	-8.5 
 87 	 102.5 	 11.75 	 .17 	-7.204 	 36 	 300 	 236 	 214 	 6320 	-8.8 
 87.5 	 102.4 	 11.54 	 .17 	-7.212 	 35 	 301 	 236 	 215 	 6318 	-8.1 
 88 	 102.4 	 11.61 	 .16 	-7.214 	 37 	 301 	 236 	 215 	 6318 	-8 
 88.5 	 102.3 	 11.63 	 .16 	-7.217 	 36 	 300 	 236 	 215 	 6316 	-8.3 
 89 	 102.4 	 11.63 	 .17 	-7.215 	 36 	 300 	 236 	 215 	 6321 	-8.8 
 89.5 	 102.5 	 11.78 	 .17 	-7.216 	 36 	 300 	 236 	 215 	 6318 	-8.3 
 90 	 102.5 	 11.89 	 .17 	-7.219 	 35 	 300 	 236 	 214 	 6322 	-8 
 90.5 	 102.3 	 11.63 	 .16 	-7.213 	 36 	 301 	 237 	 216 	 6316 	-7.9 
 91 	 102.4 	 11.71 	 .17 	-7.214 	 36 	 300 	 236 	 215 	 6318 	-9 
 91.5 	 102.3 	 11.7 	 .16 	-7.215 	 36 	 300 	 236 	 215 	 6318 	-8.5 
 92 	 102.4 	 11.71 	 .17 	-7.201 	 36 	 300 	 237 	 214 	 6319 	-8.4 
 92.5 	 102.5 	 11.77 	 .17 	-7.209 	 36 	 301 	 236 	 215 	 6320 	-8.3 
 93 	 102.5 	 11.65 	 .18 	-7.216 	 36 	 299 	 236 	 215 	 6318 	-8.9 
 93.5 	 102.4 	 11.68 	 .16 	-7.217 	 36 	 300 	 237 	 214 	 6318 	-8.1 
 94 	 102.5 	 11.49 	 .16 	-7.213 	 36 	 300 	 237 	 215 	 6318 	-8.6 
 94.5 	 102.5 	 11.63 	 .17 	-7.199 	 36 	 300 	 237 	 215 	 6317 	-8.3 
 95 	 102.6 	 11.57 	 .16 	-7.204 	 36 	 300 	 236 	 215 	 6318 	-8.6 
 95.5 	 102.4 	 11.6 	 .16 	-7.211 	 36 	 300 	 237 	 215 	 6322 	-8.4 
 96 	 102.3 	 11.62 	 .15 	-7.205 	 36 	 300 	 238 	 214 	 6316 	-7.9 
 96.5 	 102.5 	 11.57 	 .16 	-7.216 	 37 	 300 	 236 	 215 	 6318 	-8.5 
 97 	 102.4 	 11.46 	 .16 	-7.215 	 37 	 300 	 236 	 216 	 6321 	-8.4 
 97.5 	 102.4 	 11.35 	 .16 	-7.209 	 35 	 301 	 236 	 214 	 6321 	-8.4 
 98 	 102.3 	 11.21 	 .15 	-7.211 	 36 	 300 	 237 	 215 	 6318 	-8.4 
 98.5 	 102.5 	 11.3 	 .16 	-7.216 	 37 	 301 	 236 	 215 	 6319 	-7.9 
 99 	 102.4 	 11.22 	 .15 	-7.221 	 37 	 300 	 237 	 215 	 6320 	-7.9 
 99.5 	 102.5 	 11.09 	 .15 	-7.207 	 37 	 299 	 237 	 215 	 6320 	-8.6 
 100 	 102.6 	 11.14 	 .16 	-7.214 	 35 	 300 	 237 	 215 	 6321 	-8.1 
 100.5 	 102.4 	 11.32 	 .16 	-7.209 	 36 	 300 	 237 	 215 	 6322 	-8.5 
 101 	 102.4 	 11.1 	 .16 	-7.196 	 36 	 301 	 236 	 215 	 6326 	-8.4 
 101.5 	 102.4 	 11.05 	 .16 	-7.215 	 37 	 299 	 236 	 215 	 6323 	-8.6 
 102 	 102.3 	 10.98 	 .15 	-7.209 	 36 	 300 	 236 	 215 	 6322 	-7.9 
 102.5 	 102.4 	 11.25 	 .15 	-7.195 	 35 	 300 	 236 	 215 	 6321 	-9 
 103 	 102.4 	 11.05 	 .15 	-7.213 	 36 	 300 	 237 	 215 	 6322 	-8.5 
 103.5 	 102.3 	 11.03 	 .16 	-7.211 	 37 	 300 	 237 	 215 	 6323 	-8.3 
 104 	 102.4 	 11.07 	 .16 	-7.218 	 36 	 300 	 237 	 215 	 6320 	-8.1 
 104.5 	 102.4 	 10.97 	 .16 	-7.21 	 36 	 301 	 237 	 214 	 6323 	-8.4 
 105 	 102.4 	 10.85 	 .16 	-7.213 	 36 	 300 	 237 	 215 	 6320 	-8.4 
 105.5 	 102.4 	 11 	 .15 	-7.217 	 36 	 301 	 237 	 215 	 6323 	-8.4 
 106 	 102.5 	 11 	 .15 	-7.215 	 36 	 300 	 237 	 215 	 6320 	-8.4 
 106.5 	 102.3 	 10.93 	 .15 	-7.214 	 37 	 301 	 237 	 214 	 6320 	-8.8 
 107 	 102.3 	 11.07 	 .15 	-7.22 	 37 	 300 	 236 	 215 	 6321 	-8.5 
 107.5 	 102.3 	 10.84 	 .16 	-7.215 	 36 	 300 	 237 	 215 	 6322 	-8.1 
 108 	 102.4 	 10.96 	 .16 	-7.213 	 36 	 300 	 236 	 215 	 6324 	-8.8 
 108.5 	 102.4 	 10.99 	 .15 	-7.221 	 36 	 300 	 236 	 215 	 6322 	-8.6 
 109 	 102.4 	 10.83 	 .16 	-7.212 	 37 	 300 	 237 	 216 	 6322 	-8.6 
 109.5 	 102.4 	 10.86 	 .15 	-7.222 	 36 	 300 	 237 	 215 	 6322 	-8.3 
 110 	 102.5 	 10.83 	 .15 	-7.213 	 37 	 300 	 237 	 215 	 6321 	-7.9 
 110.5 	 102.4 	 11.01 	 .15 	-7.216 	 35 	 300 	 237 	 215 	 6323 	-8.3 
 111 	 102.4 	 10.6 	 .16 	-7.215 	 36 	 300 	 236 	 215 	 6320 	-7.6 
 111.5 	 102.3 	 10.68 	 .15 	-7.208 	 36 	 300 	 237 	 215 	 6325 	-8.6 
