时间(S)	轴位移(mm)	力(kN)	力(kPa)	变形(mm)	 侧位移(mm)	围压(kPa)	孔压(kPa)	反压(kPa)	体变(kPa)	小体变(ml)
 282 	 105.3 	 12.21 	 .17 	-6.75 	 184 	 300 	 226 	 193 	 3646 	-6.5 
 282.5 	 105.3 	 12.32 	 .18 	-6.759 	 184 	 300 	 226 	 194 	 3647 	-6.8 
 283 	 105.3 	 12.41 	 .18 	-6.76 	 184 	 300 	 226 	 194 	 3649 	-6.6 
 283.5 	 105.4 	 12.39 	 .18 	-6.746 	 184 	 300 	 226 	 193 	 3650 	-6.9 
 284 	 105.5 	 12.25 	 .17 	-6.749 	 184 	 300 	 226 	 193 	 3653 	-6.6 
 284.5 	 105.5 	 12.49 	 .18 	-6.753 	 184 	 300 	 226 	 194 	 3653 	-6.8 
 285 	 105.5 	 12.45 	 .18 	-6.751 	 184 	 300 	 226 	 194 	 3656 	-7 
 285.5 	 105.6 	 12.55 	 .18 	-6.748 	 184 	 300 	 226 	 194 	 3657 	-6.6 
 286 	 105.8 	 12.55 	 .18 	-6.75 	 184 	 300 	 226 	 194 	 3658 	-6.9 
 286.5 	 105.8 	 12.58 	 .18 	-6.741 	 184 	 300 	 226 	 194 	 3660 	-7 
 287 	 105.8 	 12.69 	 .18 	-6.758 	 184 	 300 	 226 	 194 	 3663 	-7 
 287.5 	 105.8 	 12.67 	 .18 	-6.769 	 185 	 300 	 227 	 194 	 3666 	-6.6 
 288 	 105.9 	 12.77 	 .18 	-6.743 	 185 	 300 	 226 	 194 	 3667 	-7 
 288.5 	 106.1 	 12.8 	 .18 	-6.738 	 185 	 300 	 226 	 194 	 3667 	-6.5 
 289 	 106.1 	 12.88 	 .18 	-6.742 	 185 	 300 	 227 	 195 	 3671 	-7 
 289.5 	 106.2 	 12.88 	 .18 	-6.733 	 185 	 300 	 227 	 195 	 3671 	-6.8 
 290 	 106.1 	 12.92 	 .18 	-6.74 	 185 	 300 	 227 	 194 	 3672 	-6.6 
 290.5 	 106.3 	 12.96 	 .18 	-6.75 	 185 	 300 	 227 	 195 	 3674 	-6.5 
 291 	 106.4 	 13.07 	 .19 	-6.736 	 185 	 300 	 227 	 195 	 3676 	-7 
 291.5 	 106.4 	 12.97 	 .19 	-6.735 	 185 	 300 	 227 	 195 	 3677 	-6.8 
 292 	 106.5 	 13.08 	 .19 	-6.746 	 185 	 300 	 228 	 195 	 3682 	-6.6 
 292.5 	 106.5 	 13.18 	 .18 	-6.733 	 185 	 300 	 228 	 195 	 3683 	-6.6 
 293 	 106.6 	 13.15 	 .19 	-6.737 	 185 	 300 	 228 	 195 	 3684 	-7 
 293.5 	 106.7 	 13.15 	 .18 	-6.744 	 185 	 300 	 227 	 195 	 3686 	-6.6 
 294 	 106.8 	 13.2 	 .19 	-6.728 	 185 	 300 	 228 	 196 	 3691 	-6.9 
 294.5 	 106.7 	 13.27 	 .18 	-6.734 	 185 	 300 	 228 	 196 	 3691 	-6.8 
 295 	 106.8 	 13.39 	 .19 	-6.732 	 185 	 300 	 228 	 196 	 3691 	-6.9 
 295.5 	 106.9 	 13.43 	 .19 	-6.724 	 185 	 300 	 228 	 195 	 3694 	-7 
 296 	 107 	 13.37 	 .19 	-6.725 	 186 	 300 	 228 	 196 	 3698 	-6.8 
 296.5 	 107 	 13.44 	 .2 	-6.731 	 185 	 300 	 228 	 195 	 3695 	-7.3 
 297 	 107 	 13.46 	 .19 	-6.737 	 185 	 300 	 228 	 196 	 3699 	-6.8 
 297.5 	 107.2 	 13.57 	 .2 	-6.732 	 186 	 300 	 228 	 196 	 3700 	-6.8 
 298 	 107.3 	 13.63 	 .19 	-6.729 	 185 	 300 	 228 	 196 	 3703 	-6.9 
 298.5 	 107.2 	 13.74 	 .19 	-6.764 	 185 	 300 	 228 	 196 	 3704 	-7 
 299 	 107.2 	 13.68 	 .2 	-6.747 	 186 	 300 	 228 	 196 	 3707 	-6.9 
 299.5 	 107.4 	 13.9 	 .2 	-6.739 	 186 	 300 	 229 	 196 	 3709 	-6.8 
 300 	 107.5 	 13.86 	 .19 	-6.716 	 186 	 301 	 229 	 196 	 3710 	-7 
 300.5 	 107.5 	 13.9 	 .2 	-6.717 	 186 	 300 	 228 	 196 	 3712 	-6.5 
 301 	 107.4 	 13.9 	 .2 	-6.723 	 186 	 300 	 229 	 196 	 3709 	-6.8 
 301.5 	 107.7 	 13.96 	 .2 	-6.719 	 186 	 300 	 229 	 197 	 3715 	-6.6 
 302 	 107.7 	 13.87 	 .2 	-6.714 	 186 	 300 	 229 	 197 	 3715 	-6.5 
 302.5 	 107.7 	 13.94 	 .2 	-6.721 	 186 	 300 	 229 	 196 	 3718 	-6.8 
 303 	 107.7 	 14.04 	 .2 	-6.709 	 186 	 300 	 229 	 196 	 3720 	-7 
 303.5 	 107.7 	 13.93 	 .2 	-6.715 	 186 	 300 	 229 	 196 	 3721 	-6.9 
 304 	 107.9 	 13.93 	 .2 	-6.726 	 186 	 300 	 229 	 196 	 3722 	-7 
 304.5 	 107.9 	 14.11 	 .2 	-6.722 	 186 	 300 	 229 	 196 	 3723 	-6.9 
 305 	 107.9 	 14.26 	 .2 	-6.721 	 186 	 300 	 230 	 197 	 3726 	-6.6 
 305.5 	 107.9 	 14.29 	 .2 	-6.729 	 186 	 300 	 229 	 197 	 3726 	-6.9 
 306 	 108 	 14.26 	 .2 	-6.716 	 186 	 300 	 229 	 196 	 3726 	-6.4 
 306.5 	 108.1 	 14.43 	 .2 	-6.722 	 186 	 300 	 229 	 196 	 3730 	-6.6 
 307 	 108.2 	 14.39 	 .2 	-6.713 	 186 	 300 	 229 	 196 	 3731 	-6.8 
 307.5 	 108.1 	 14.41 	 .21 	-6.71 	 187 	 300 	 229 	 197 	 3733 	-6.8 
 308 	 108.2 	 14.36 	 .21 	-6.71 	 186 	 301 	 230 	 197 	 3733 	-6.8 
 308.5 	 108.3 	 14.39 	 .21 	-6.715 	 186 	 300 	 230 	 197 	 3734 	-6.8 
 309 	 108.3 	 14.39 	 .2 	-6.722 	 187 	 300 	 230 	 197 	 3738 	-7 
 309.5 	 108.3 	 14.36 	 .21 	-6.714 	 186 	 300 	 230 	 197 	 3740 	-6.6 
 310 	 108.4 	 14.56 	 .21 	-6.722 	 187 	 300 	 230 	 197 	 3738 	-6.8 
 310.5 	 108.5 	 14.53 	 .21 	-6.712 	 187 	 300 	 230 	 197 	 3741 	-6.9 
 311 	 108.6 	 14.65 	 .21 	-6.709 	 186 	 300 	 230 	 197 	 3740 	-6.8 
 311.5 	 108.6 	 14.67 	 .2 	-6.706 	 187 	 301 	 230 	 197 	 3744 	-6.8 
 312 	 108.6 	 14.67 	 .21 	-6.714 	 187 	 300 	 230 	 197 	 3743 	-6.6 
 312.5 	 108.7 	 14.77 	 .21 	-6.709 	 187 	 300 	 230 	 197 	 3747 	-6.9 
 313 	 108.8 	 14.78 	 .21 	-6.704 	 187 	 300 	 230 	 198 	 3748 	-6.8 
 313.5 	 108.8 	 14.82 	 .21 	-6.704 	 187 	 300 	 230 	 197 	 3748 	-7 
 314 	 108.8 	 14.84 	 .21 	-6.717 	 186 	 300 	 231 	 198 	 3750 	-6.6 
 314.5 	 108.9 	 14.87 	 .21 	-6.702 	 187 	 300 	 230 	 198 	 3750 	-7.1 
 315 	 109 	 14.92 	 .21 	-6.724 	 186 	 300 	 231 	 197 	 3752 	-6.4 
 315.5 	 108.9 	 14.85 	 .21 	-6.72 	 187 	 300 	 230 	 197 	 3754 	-6.5 
 316 	 109 	 15 	 .21 	-6.72 	 187 	 299 	 231 	 198 	 3755 	-7 
 316.5 	 109.1 	 15.1 	 .21 	-6.721 	 187 	 300 	 231 	 198 	 3758 	-6.8 
 317 	 109.3 	 15.24 	 .21 	-6.715 	 187 	 300 	 231 	 198 	 3758 	-7 
 317.5 	 109.1 	 15.15 	 .22 	-6.713 	 187 	 300 	 231 	 199 	 3760 	-6.8 
 318 	 109.2 	 15.21 	 .21 	-6.719 	 187 	 300 	 231 	 198 	 3761 	-6.9 
 318.5 	 109.3 	 15.25 	 .21 	-6.71 	 187 	 300 	 231 	 198 	 3763 	-6.6 
 319 	 109.3 	 15.15 	 .21 	-6.708 	 187 	 300 	 231 	 198 	 3764 	-6.8 
 319.5 	 109.3 	 15.27 	 .21 	-6.71 	 187 	 300 	 231 	 199 	 3763 	-6.6 
 320 	 109.4 	 15.34 	 .22 	-6.711 	 187 	 300 	 231 	 199 	 3766 	-6.5 
 320.5 	 109.5 	 15.38 	 .22 	-6.702 	 187 	 301 	 231 	 199 	 3767 	-6.9 
 321 	 109.6 	 15.31 	 .22 	-6.692 	 187 	 300 	 231 	 199 	 3770 	-6.5 
 321.5 	 109.6 	 15.4 	 .22 	-6.709 	 187 	 300 	 231 	 199 	 3770 	-6.8 
 322 	 109.6 	 15.54 	 .22 	-6.718 	 187 	 300 	 231 	 199 	 3772 	-6.8 
 322.5 	 109.7 	 15.5 	 .22 	-6.698 	 187 	 300 	 231 	 199 	 3774 	-6.6 
 323 	 109.8 	 15.67 	 .22 	-6.701 	 187 	 300 	 231 	 198 	 3777 	-6.9 
 323.5 	 109.9 	 15.72 	 .22 	-6.7 	 187 	 300 	 231 	 199 	 3775 	-6.9 
 324 	 109.9 	 15.68 	 .22 	-6.711 	 187 	 300 	 232 	 199 	 3778 	-7 
 324.5 	 110 	 15.69 	 .22 	-6.697 	 187 	 301 	 232 	 199 	 3777 	-6.6 
 325 	 110.1 	 15.84 	 .22 	-6.691 	 187 	 300 	 232 	 199 	 3778 	-6.9 
 325.5 	 109.9 	 15.8 	 .23 	-6.712 	 187 	 300 	 232 	 199 	 3780 	-6.9 
 326 	 110 	 15.77 	 .22 	-6.69 	 187 	 300 	 232 	 199 	 3783 	-6.8 
 326.5 	 110.2 	 15.97 	 .23 	-6.677 	 188 	 300 	 232 	 199 	 3784 	-6.8 
 327 	 110.2 	 15.91 	 .22 	-6.678 	 188 	 300 	 232 	 199 	 3785 	-7 
 327.5 	 110.2 	 15.99 	 .23 	-6.692 	 188 	 300 	 232 	 199 	 3786 	-6.8 
 328 	 110.3 	 15.92 	 .23 	-6.686 	 188 	 300 	 232 	 200 	 3787 	-6.8 
 328.5 	 110.3 	 16.11 	 .23 	-6.687 	 188 	 300 	 232 	 199 	 3789 	-6.9 
 329 	 110.4 	 16.07 	 .22 	-6.678 	 188 	 300 	 232 	 200 	 3789 	-7 
 329.5 	 110.4 	 16.14 	 .23 	-6.677 	 188 	 300 	 233 	 200 	 3790 	-6.6 
 330 	 110.5 	 16.14 	 .22 	-6.676 	 188 	 300 	 232 	 200 	 3791 	-6.6 
 330.5 	 110.6 	 16.19 	 .23 	-6.685 	 188 	 300 	 232 	 200 	 3793 	-6.6 
 331 	 110.7 	 16.21 	 .23 	-6.677 	 188 	 300 	 232 	 199 	 3794 	-6.6 
 331.5 	 110.7 	 16.2 	 .23 	-6.674 	 188 	 300 	 232 	 200 	 3794 	-7 
 332 	 110.8 	 16.31 	 .23 	-6.677 	 188 	 300 	 233 	 200 	 3796 	-6.9 
 332.5 	 110.8 	 16.36 	 .23 	-6.674 	 188 	 300 	 232 	 200 	 3798 	-6.8 
 333 	 110.8 	 16.29 	 .23 	-6.681 	 188 	 300 	 233 	 200 	 3798 	-6.5 
 333.5 	 110.9 	 16.43 	 .23 	-6.679 	 188 	 300 	 233 	 200 	 3800 	-6.8 
 334 	 110.9 	 16.38 	 .23 	-6.677 	 188 	 300 	 233 	 200 	 3801 	-6.9 
 334.5 	 110.9 	 16.49 	 .23 	-6.672 	 188 	 300 	 233 	 200 	 3801 	-6.5 
 335 	 111 	 16.47 	 .23 	-6.676 	 188 	 300 	 232 	 200 	 3803 	-6.6 
 335.5 	 111.1 	 16.55 	 .23 	-6.686 	 188 	 300 	 233 	 200 	 3803 	-6.9 
 336 	 111.1 	 16.52 	 .23 	-6.672 	 188 	 300 	 233 	 200 	 3805 	-6.6 
 336.5 	 111.1 	 16.6 	 .23 	-6.682 	 188 	 300 	 233 	 200 	 3808 	-6.6 
 337 	 111.3 	 16.72 	 .24 	-6.678 	 188 	 300 	 233 	 200 	 3809 	-6.9 
 337.5 	 111.3 	 16.73 	 .24 	-6.668 	 188 	 300 	 233 	 200 	 3809 	-6.6 
 338 	 111.3 	 16.81 	 .24 	-6.674 	 188 	 300 	 233 	 200 	 3812 	-6.6 
 338.5 	 111.3 	 16.71 	 .24 	-6.664 	 188 	 301 	 233 	 200 	 3811 	-6.6 
 339 	 111.5 	 16.86 	 .24 	-6.681 	 188 	 300 	 233 	 200 	 3812 	-7 
 339.5 	 111.4 	 16.87 	 .24 	-6.693 	 188 	 300 	 233 	 200 	 3813 	-6.9 
 340 	 111.4 	 16.9 	 .24 	-6.674 	 189 	 300 	 233 	 200 	 3813 	-6.8 
 340.5 	 111.6 	 17 	 .24 	-6.669 	 188 	 300 	 233 	 200 	 3815 	-6.8 
 341 	 111.7 	 16.98 	 .24 	-6.663 	 189 	 300 	 233 	 200 	 3815 	-6.8 
 341.5 	 111.7 	 17.02 	 .24 	-6.666 	 189 	 300 	 233 	 201 	 3819 	-6.5 
 342 	 111.7 	 17.11 	 .24 	-6.665 	 189 	 301 	 233 	 200 	 3820 	-6.8 
 342.5 	 111.8 	 17.07 	 .25 	-6.664 	 189 	 300 	 234 	 200 	 3820 	-6.6 
 343 	 111.9 	 17.11 	 .24 	-6.673 	 189 	 300 	 233 	 201 	 3820 	-6.8 
 343.5 	 111.9 	 17.12 	 .24 	-6.662 	 188 	 300 	 234 	 201 	 3822 	-6.6 
 344 	 112 	 17.31 	 .24 	-6.664 	 189 	 300 	 234 	 200 	 3823 	-6.6 
 344.5 	 112 	 17.31 	 .25 	-6.663 	 189 	 300 	 234 	 201 	 3823 	-6.8 
 345 	 112.1 	 17.42 	 .25 	-6.657 	 188 	 300 	 234 	 201 	 3825 	-7 
 345.5 	 112.1 	 17.43 	 .25 	-6.655 	 189 	 301 	 234 	 201 	 3825 	-6.8 
 346 	 112.1 	 17.41 	 .25 	-6.665 	 189 	 300 	 234 	 200 	 3828 	-7 
 346.5 	 112.1 	 17.47 	 .25 	-6.701 	 189 	 300 	 233 	 201 	 3828 	-7 
 347 	 112.2 	 17.52 	 .24 	-6.655 	 189 	 301 	 234 	 201 	 3829 	-6.6 
 347.5 	 112.2 	 17.54 	 .25 	-6.644 	 189 	 300 	 234 	 201 	 3830 	-6.8 
 348 	 112.3 	 17.57 	 .25 	-6.651 	 189 	 300 	 233 	 201 	 3829 	-6.5 
 348.5 	 112.5 	 17.74 	 .25 	-6.662 	 189 	 300 	 234 	 200 	 3832 	-6.4 
 349 	 112.4 	 17.71 	 .25 	-6.649 	 189 	 300 	 234 	 202 	 3831 	-6.8 
 349.5 	 112.4 	 17.61 	 .25 	-6.648 	 189 	 300 	 234 	 201 	 3831 	-6.6 
 350 	 112.5 	 17.8 	 .25 	-6.642 	 189 	 300 	 234 	 201 	 3833 	-7 
 350.5 	 112.6 	 17.84 	 .25 	-6.641 	 189 	 300 	 234 	 201 	 3835 	-6.8 
 351 	 112.6 	 17.93 	 .25 	-6.656 	 189 	 300 	 234 	 201 	 3837 	-6.9 
 351.5 	 112.7 	 17.87 	 .25 	-6.657 	 189 	 300 	 234 	 201 	 3835 	-7 
 352 	 112.7 	 17.9 	 .25 	-6.653 	 189 	 300 	 234 	 201 	 3835 	-6.8 
 352.5 	 112.7 	 18.08 	 .26 	-6.655 	 189 	 300 	 234 	 201 	 3840 	-6.5 
 353 	 112.8 	 18.05 	 .25 	-6.638 	 189 	 300 	 234 	 202 	 3840 	-6.8 
 353.5 	 112.9 	 18.08 	 .26 	-6.638 	 189 	 300 	 234 	 201 	 3841 	-6.4 
 354 	 112.8 	 18.05 	 .26 	-6.641 	 189 	 300 	 234 	 201 	 3843 	-6.6 
 354.5 	 112.9 	 18.19 	 .26 	-6.661 	 189 	 300 	 234 	 201 	 3844 	-6.8 
 355 	 113 	 18.12 	 .26 	-6.635 	 189 	 300 	 234 	 201 	 3844 	-6.8 
 355.5 	 113 	 18.13 	 .26 	-6.643 	 189 	 300 	 233 	 200 	 3847 	-6.4 
 356 	 113 	 18.24 	 .26 	-6.639 	 189 	 300 	 233 	 200 	 3848 	-6.6 
 356.5 	 113.2 	 18.3 	 .26 	-6.64 	 189 	 300 	 232 	 200 	 3853 	-6.8 
 357 	 113.2 	 18.31 	 .26 	-6.654 	 189 	 300 	 231 	 199 	 3856 	-6.6 
 357.5 	 113.1 	 18.37 	 .26 	-6.642 	 189 	 300 	 231 	 199 	 3859 	-6.5 
 358 	 113.1 	 18.43 	 .26 	-6.638 	 189 	 300 	 231 	 198 	 3863 	-6.9 
 358.5 	 113.3 	 18.44 	 .26 	-6.649 	 190 	 300 	 230 	 198 	 3869 	-6.4 
 359 	 113.2 	 18.43 	 .26 	-6.644 	 189 	 300 	 229 	 197 	 3876 	-7 
 359.5 	 113.3 	 18.58 	 .26 	-6.642 	 190 	 300 	 229 	 197 	 3875 	-6.5 
 360 	 113.4 	 18.59 	 .26 	-6.673 	 189 	 300 	 228 	 196 	 3880 	-6.9 
 360.5 	 113.4 	 18.57 	 .26 	-6.649 	 189 	 300 	 228 	 196 	 3882 	-6.9 
 361 	 113.4 	 18.67 	 .27 	-6.643 	 190 	 300 	 228 	 196 	 3886 	-6.9 
 361.5 	 113.6 	 18.83 	 .27 	-6.635 	 190 	 300 	 227 	 195 	 3891 	-6.5 
 362 	 113.6 	 18.8 	 .26 	-6.63 	 190 	 300 	 226 	 195 	 3893 	-7 
 362.5 	 113.6 	 18.78 	 .27 	-6.631 	 190 	 300 	 226 	 195 	 3898 	-6.8 
 363 	 113.6 	 18.92 	 .27 	-6.64 	 190 	 300 	 226 	 194 	 3899 	-7 
 363.5 	 113.6 	 18.82 	 .27 	-6.634 	 190 	 300 	 226 	 194 	 3902 	-6.4 
 364 	 113.7 	 18.86 	 .26 	-6.639 	 190 	 300 	 225 	 193 	 3908 	-6.8 
 364.5 	 113.7 	 18.97 	 .27 	-6.63 	 190 	 300 	 225 	 193 	 3909 	-6.9 
 365 	 113.7 	 18.97 	 .26 	-6.64 	 190 	 299 	 224 	 192 	 3913 	-6.5 
 365.5 	 113.9 	 19.01 	 .27 	-6.629 	 190 	 300 	 224 	 192 	 3916 	-6.9 
 366 	 113.8 	 19.1 	 .27 	-6.634 	 190 	 300 	 224 	 192 	 3917 	-6.8 
 366.5 	 113.9 	 19.17 	 .27 	-6.625 	 190 	 300 	 224 	 192 	 3919 	-6.9 
 367 	 114 	 19.09 	 .27 	-6.64 	 190 	 300 	 224 	 191 	 3922 	-6.9 
 367.5 	 113.9 	 19.15 	 .27 	-6.633 	 190 	 300 	 223 	 191 	 3927 	-6.8 
 368 	 113.9 	 19.32 	 .27 	-6.643 	 190 	 300 	 223 	 191 	 3926 	-6.6 
 368.5 	 114 	 19.16 	 .27 	-6.643 	 190 	 300 	 222 	 191 	 3932 	-6.5 
 369 	 114 	 19.34 	 .27 	-6.627 	 190 	 300 	 222 	 190 	 3934 	-7 
 369.5 	 114 	 19.34 	 .27 	-6.634 	 190 	 300 	 222 	 190 	 3933 	-6.8 
 370 	 114.2 	 19.45 	 .27 	-6.641 	 190 	 300 	 222 	 190 	 3937 	-6.6 
 370.5 	 114.2 	 19.41 	 .27 	-6.626 	 190 	 300 	 222 	 190 	 3939 	-7 
 371 	 114.1 	 19.49 	 .28 	-6.636 	 190 	 300 	 222 	 189 	 3942 	-7 
 371.5 	 114.3 	 19.47 	 .27 	-6.635 	 190 	 300 	 221 	 189 	 3943 	-6.4 
 372 	 114.3 	 19.46 	 .27 	-6.629 	 190 	 300 	 221 	 190 	 3946 	-6.6 
 372.5 	 114.2 	 19.47 	 .28 	-6.621 	 190 	 300 	 221 	 189 	 3950 	-6.6 
 373 	 114.2 	 19.59 	 .28 	-6.619 	 190 	 300 	 221 	 188 	 3950 	-6.6 
 373.5 	 114.3 	 19.58 	 .28 	-6.635 	 190 	 300 	 220 	 189 	 3953 	-6.9 
 374 	 114.3 	 19.69 	 .28 	-6.637 	 190 	 300 	 220 	 188 	 3953 	-6.9 
 374.5 	 114.4 	 19.57 	 .28 	-6.619 	 191 	 300 	 220 	 188 	 3955 	-6.6 
 375 	 114.4 	 19.73 	 .28 	-6.608 	 190 	 300 	 220 	 188 	 3959 	-6.6 
 375.5 	 114.4 	 19.79 	 .28 	-6.621 	 191 	 300 	 220 	 188 	 3963 	-6.5 
 376 	 114.4 	 19.85 	 .28 	-6.624 	 191 	 300 	 220 	 188 	 3963 	-7 
 376.5 	 114.5 	 19.86 	 .28 	-6.62 	 190 	 300 	 219 	 188 	 3966 	-6.5 
 377 	 114.5 	 19.92 	 .28 	-6.624 	 191 	 300 	 220 	 188 	 3967 	-6.8 
 377.5 	 114.5 	 20.07 	 .28 	-6.636 	 191 	 300 	 219 	 187 	 3968 	-6.5 
 378 	 114.6 	 20.06 	 .28 	-6.64 	 191 	 300 	 219 	 188 	 3971 	-6.6 
 378.5 	 114.6 	 19.93 	 .29 	-6.616 	 191 	 300 	 218 	 187 	 3972 	-7 
 379 	 114.6 	 19.99 	 .28 	-6.602 	 191 	 300 	 219 	 187 	 3976 	-7.5 
 379.5 	 114.7 	 20.06 	 .28 	-6.622 	 191 	 300 	 218 	 187 	 3977 	-6.6 
 380 	 114.6 	 20.05 	 .29 	-6.643 	 191 	 300 	 219 	 187 	 3977 	-6.5 
 380.5 	 114.6 	 20.15 	 .29 	-6.624 	 191 	 300 	 218 	 187 	 3976 	-6.8 
 381 	 114.7 	 20.2 	 .29 	-6.638 	 191 	 300 	 218 	 187 	 3980 	-6.8 
 381.5 	 114.7 	 20.2 	 .28 	-6.632 	 191 	 300 	 218 	 186 	 3982 	-6.9 
 382 	 114.7 	 20.22 	 .29 	-6.629 	 191 	 300 	 218 	 186 	 3982 	-6.5 
 382.5 	 114.9 	 20.22 	 .29 	-6.628 	 191 	 300 	 218 	 186 	 3984 	-6.8 
 383 	 114.9 	 20.38 	 .29 	-6.619 	 191 	 300 	 218 	 186 	 3989 	-6.9 
 383.5 	 114.8 	 20.35 	 .29 	-6.619 	 190 	 300 	 218 	 186 	 3988 	-6.8 
 384 	 114.9 	 20.42 	 .28 	-6.617 	 191 	 301 	 218 	 185 	 3991 	-6.9 
 384.5 	 114.9 	 20.36 	 .29 	-6.618 	 191 	 300 	 217 	 186 	 3992 	-6.8 
 385 	 114.9 	 20.44 	 .29 	-6.616 	 191 	 300 	 217 	 185 	 3992 	-6.9 
 385.5 	 115 	 20.55 	 .29 	-6.612 	 191 	 300 	 217 	 186 	 3992 	-6.6 
 386 	 115.1 	 20.65 	 .28 	-6.617 	 191 	 300 	 217 	 185 	 3994 	-6.9 
 386.5 	 115.1 	 20.52 	 .29 	-6.614 	 191 	 300 	 217 	 185 	 3997 	-6.6 
 387 	 115.2 	 20.57 	 .29 	-6.605 	 191 	 300 	 217 	 185 	 3998 	-6.4 
 387.5 	 115.2 	 20.75 	 .29 	-6.621 	 191 	 300 	 217 	 185 	 3999 	-6.6 
 388 	 115.1 	 20.76 	 .29 	-6.614 	 191 	 300 	 217 	 185 	 4001 	-6.9 
 388.5 	 115.1 	 20.75 	 .3 	-6.648 	 191 	 300 	 216 	 185 	 4003 	-6.6 
 389 	 115.2 	 20.8 	 .3 	-6.641 	 191 	 301 	 217 	 185 	 4004 	-7 
 389.5 	 115.2 	 20.92 	 .3 	-6.634 	 191 	 300 	 216 	 185 	 4005 	-6.6 
 390 	 115.3 	 21.01 	 .3 	-6.629 	 191 	 300 	 216 	 185 	 4008 	-6.6 
 390.5 	 115.4 	 20.93 	 .3 	-6.634 	 191 	 300 	 217 	 184 	 4007 	-7.1 
 391 	 115.3 	 21.06 	 .3 	-6.622 	 191 	 300 	 216 	 185 	 4009 	-6.6 
 391.5 	 115.4 	 21.01 	 .3 	-6.607 	 191 	 300 	 216 	 184 	 4012 	-6.9 
 392 	 115.4 	 21.09 	 .3 	-6.61 	 191 	 300 	 216 	 184 	 4011 	-6.8 
 392.5 	 115.4 	 21.13 	 .3 	-6.62 	 191 	 300 	 216 	 184 	 4015 	-6.8 
 393 	 115.5 	 21.07 	 .3 	-6.619 	 191 	 300 	 217 	 184 	 4014 	-6.8 
 393.5 	 115.6 	 21.07 	 .3 	-6.617 	 191 	 300 	 216 	 184 	 4016 	-6.6 
 394 	 115.6 	 21.11 	 .3 	-6.608 	 191 	 300 	 216 	 185 	 4017 	-6.8 
 394.5 	 115.6 	 21.31 	 .3 	-6.601 	 191 	 300 	 216 	 184 	 4018 	-7 
 395 	 115.7 	 21.23 	 .3 	-6.603 	 191 	 300 	 216 	 185 	 4021 	-6.6 
 395.5 	 115.6 	 21.27 	 .3 	-6.613 	 191 	 300 	 216 	 184 	 4021 	-6.6 
 396 	 115.6 	 21.26 	 .3 	-6.604 	 192 	 300 	 216 	 185 	 4021 	-6.9 
 396.5 	 115.8 	 21.36 	 .3 	-6.622 	 191 	 300 	 216 	 184 	 4021 	-6.9 
 397 	 115.7 	 21.3 	 .3 	-6.619 	 192 	 300 	 216 	 185 	 4026 	-7 
 397.5 	 115.8 	 21.4 	 .3 	-6.61 	 191 	 301 	 216 	 184 	 4023 	-6.9 
 398 	 115.8 	 21.36 	 .3 	-6.599 	 191 	 300 	 216 	 184 	 4025 	-6.5 
 398.5 	 115.8 	 21.45 	 .3 	-6.603 	 191 	 300 	 216 	 184 	 4026 	-7 
 399 	 115.9 	 21.47 	 .3 	-6.602 	 191 	 300 	 217 	 184 	 4027 	-6.8 
 399.5 	 115.8 	 21.42 	 .3 	-6.59 	 191 	 300 	 216 	 185 	 4027 	-6.4 
 400 	 115.9 	 21.36 	 .3 	-6.605 	 191 	 300 	 216 	 184 	 4029 	-6.8 
 400.5 	 115.9 	 21.42 	 .3 	-6.612 	 191 	 300 	 216 	 184 	 4029 	-7 
 401 	 115.9 	 21.41 	 .3 	-6.59 	 191 	 300 	 216 	 184 	 4029 	-7 
 401.5 	 115.9 	 21.35 	 .3 	-6.597 	 191 	 300 	 216 	 184 	 4028 	-6.6 
 402 	 116 	 21.47 	 .3 	-6.622 	 192 	 300 	 216 	 184 	 4030 	-6.9 
 402.5 	 116 	 21.42 	 .3 	-6.6 	 191 	 301 	 216 	 184 	 4033 	-6.6 
 403 	 115.9 	 21.36 	 .3 	-6.591 	 191 	 301 	 216 	 184 	 4034 	-7 
 403.5 	 115.9 	 21.32 	 .31 	-6.602 	 192 	 300 	 216 	 184 	 4030 	-6.8 
 404 	 116 	 21.35 	 .3 	-6.588 	 192 	 300 	 216 	 184 	 4035 	-6.6 
 404.5 	 116.1 	 21.3 	 .3 	-6.583 	 192 	 300 	 216 	 184 	 4033 	-7 
 405 	 116 	 21.27 	 .3 	-6.589 	 191 	 300 	 216 	 184 	 4032 	-6.8 
 405.5 	 116.1 	 21.28 	 .3 	-6.605 	 192 	 300 	 216 	 184 	 4035 	-7 
 406 	 116.1 	 21.37 	 .3 	-6.605 	 191 	 300 	 216 	 184 	 4036 	-7 
 406.5 	 116.1 	 21.4 	 .3 	-6.591 	 192 	 300 	 216 	 184 	 4034 	-6.6 
 407 	 116.1 	 21.38 	 .31 	-6.615 	 191 	 300 	 215 	 184 	 4036 	-6.5 
 407.5 	 116.1 	 21.34 	 .3 	-6.595 	 191 	 300 	 216 	 183 	 4037 	-6.8 
 408 	 116 	 21.33 	 .3 	-6.594 	 192 	 300 	 215 	 184 	 4036 	-6.8 
 408.5 	 116.1 	 21.35 	 .3 	-6.592 	 192 	 300 	 216 	 184 	 4038 	-6.5 
 409 	 116.1 	 21.26 	 .3 	-6.595 	 191 	 301 	 215 	 184 	 4039 	-7 
